toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,framework_id
5346.01,52.523054,20.807824,839.92,52.523054,20.807824,-6039100726699513340
5347.01,36.136874,24.101546,0.0,36.136874,24.101546,6378923564434912895
5348.01,76.478371,32.72313,631.337,76.478371,32.72313,-8406561228847692572
5349.01,52.71257,20.879628,188.336,52.71257,20.879628,-4972739346383254777
535.01,100.765687,-1.296444,1126.37,100.765687,-1.296444,-7697442179342185309
5350.01,74.402302,21.601976,277.419,74.402302,21.601976,-8825333844282909652
5351.01,78.372399,18.259576,796.298,78.372399,18.259576,1770471090692384165
5352.01,78.039675,28.546876,508.519,78.039675,28.546876,5166609856204369633
5353.01,54.165272,19.565919,647.462,54.165272,19.565919,6967475230449237001
5354.01,46.330681,28.185824,461.002,46.330681,28.185824,-9195128594276649905
5371.01,66.80026,20.774863,324.08,66.80026,20.774863,-4389842772965372657
5372.01,43.572773,23.199186,459.882,43.572773,23.199186,2036327680880046518
5373.01,116.716387,39.094469,276.211,116.716387,39.094469,2639576955271905104
5374.01,129.882377,47.351908,246.81,129.882377,47.351908,2112720102835002580
5375.01,113.784894,71.400673,121.333,113.784894,71.400673,1191133581347624666
5376.01,271.759525,70.472763,685.736,271.759525,70.472763,1579075333161253142
5377.01,131.135061,59.406708,214.278,131.135061,59.406708,7141377335268153393
5378.01,103.602033,38.646103,492.608,103.602033,38.646103,-5450420534234387981
5379.01,112.424109,50.6838,200.226,112.424109,50.6838,-3623519644982623635
538.01,104.33198,4.028698,133.21,104.33198,4.028698,2667490051515872871
5380.01,112.761149,73.128784,286.781,112.761149,73.128784,-6285692971205181861
5381.01,116.368498,44.129824,390.33,116.368498,44.129824,-3036469396897794608
5382.01,116.954491,48.114999,215.238,116.954491,48.114999,1145192671001507146
5383.01,212.720875,62.522196,102.134,212.720875,62.522196,2416173214210424098
5384.01,157.06262,25.573137,218.05,157.06262,25.573137,3304101824677337551
5385.01,160.630713,28.198626,483.675,160.630713,28.198626,2922552886898550718
5386.01,226.106919,60.536232,394.486,226.106919,60.536232,6938842918926587831
5387.01,214.44542,62.758386,140.907,214.44542,62.758386,-8919001289220113226
5388.01,152.176517,35.547557,18.5226,152.176517,35.547557,8567538599971051325
5389.01,168.80167,39.35892,190.568,168.80167,39.35892,-1523863297909172268
539.01,102.568389,-53.005503,108.368,102.568389,-53.005503,-4730595622954072399
5390.01,142.444304,30.062908,176.69,142.444304,30.062908,-5762849775195894203
5391.01,272.060717,53.365566,170.451,272.060717,53.365566,-8092596017755922067
5392.01,212.621349,72.589757,48.793,212.621349,72.589757,-5496573192041687558
5393.01,198.137149,77.839038,102.774,198.137149,77.839038,9078321090395596695
5394.01,154.574508,17.396435,64.2806,154.574508,17.396435,-6330387968137654160
5395.01,197.058444,81.445787,165.951,197.058444,81.445787,-3789941208276265024
5396.01,227.191112,62.959153,265.035,227.191112,62.959153,-2876817417671142898
5397.01,172.014117,39.672647,133.778,172.014117,39.672647,3397087946792713466
5398.01,161.879557,36.329434,130.855,161.879557,36.329434,9031959062810278547
5398.02,161.879557,36.329434,130.855,161.879557,36.329434,1714073435857790033
5399.01,292.982939,28.651865,320.903,292.982939,28.651865,4058322062644684489
540.01,76.309695,-47.937539,14.0022,76.309695,-47.937539,-9219433803128322714
5400.01,136.892919,-14.339867,202.211,136.892919,-14.339867,-4769502256091750215
5401.01,189.518268,3.282395,212.02,189.518268,3.282395,-4995870735494383386
5402.01,65.107799,-68.360571,156.801,65.107799,-68.360571,8717061156957943958
5403.01,100.654583,15.657379,358.712,100.654583,15.657379,-3483689969343868435
5404.01,101.360836,22.290364,157.413,101.360836,22.290364,-4637415402251351251
5405.01,98.693733,32.808268,644.909,98.693733,32.808268,-4976722305149157067
5406.01,84.966565,12.257882,1125.7,84.966565,12.257882,-489805729706813086
5407.01,101.345243,17.310557,867.107,101.345243,17.310557,4131771986103880867
5408.01,96.31948,20.535854,2162.6,96.31948,20.535854,3403233428699133498
5409.01,83.983008,31.768279,675.216,83.983008,31.768279,-3501016934848731977
541.01,90.727491,-30.832906,1105.38,90.727491,-30.832906,3543635831909855939
5410.01,87.718761,28.819847,711.856,87.718761,28.819847,553254553889425587
5411.01,86.068595,28.791551,1030.07,86.068595,28.791551,-2734799330413823100
5412.01,104.134699,13.429193,403.133,104.134699,13.429193,-5184060806628446004
5413.01,90.053026,22.340224,292.347,90.053026,22.340224,5623907355822635476
5414.01,109.367805,31.481846,357.23,109.367805,31.481846,-3144384325433425308
5415.01,84.164148,14.914516,1213.74,84.164148,14.914516,2971918282789801741
5416.01,103.010116,25.2013,117.782,103.010116,25.2013,9069801085433633551
5417.01,90.084691,26.353234,595.812,90.084691,26.353234,6771899209830553014
5418.01,84.006338,32.316823,205.719,84.006338,32.316823,1614173457194284167
5419.01,103.102009,33.648806,1088.28,103.102009,33.648806,-3419010585667321829
5435.01,92.998145,13.759123,1052.12,92.998145,13.759123,2820150321781620727
5436.01,103.100078,12.531671,618.277,103.100078,12.531671,7025480822076672444
5437.01,81.642309,21.599165,943.511,81.642309,21.599165,8545615845323175758
5438.01,104.456348,25.51535,317.022,104.456348,25.51535,5417276028689760440
5439.01,88.005636,13.204319,1810.17,88.005636,13.204319,-3632193812208571949
544.01,82.290072,-0.342898,41.1166,82.290072,-0.342898,-8503598459785619332
5440.01,86.300794,18.461741,151.894,86.300794,18.461741,-8109559547818869239
5441.01,88.59846,15.065604,1128.92,88.59846,15.065604,-5110247534131542842
5442.01,143.435397,6.741368,499.409,143.435397,6.741368,8138742784954038099
5443.01,92.873609,34.977082,885.894,92.873609,34.977082,-2575782609102895131
5444.01,104.395856,25.498913,589.655,104.395856,25.498913,-499316299935073923
5445.01,107.425727,22.741533,813.803,107.425727,22.741533,-193153697641803133
5446.01,97.096548,25.834703,872.619,97.096548,25.834703,-737383704614386917
5447.01,86.45835,35.331499,602.413,86.45835,35.331499,5813794463931596959
5448.01,169.995604,8.350262,277.019,169.995604,8.350262,-7427280736919099181
5449.01,89.061905,21.332032,1093.14,89.061905,21.332032,-7576521894669008753
545.01,98.172417,-0.031604,764.889,98.172417,-0.031604,8072129675019148243
5450.01,81.051235,20.590643,317.566,81.051235,20.590643,4086878717644397792
5451.01,108.047768,30.104333,463.462,108.047768,30.104333,9079163907564101956
5708.01,183.276766,11.938091,87.2349,183.276766,11.938091,-522656687613415467
5709.01,164.648973,14.623639,44.6467,164.648973,14.623639,-2821311838317786
571.01,135.344358,6.097083,405.238,135.344358,6.097083,-2368269826899228045
5710.01,150.602674,34.658047,114.555,150.602674,34.658047,-2527842374361338598
5711.01,265.45518,72.217348,85.34439,265.45518,72.217348,-5680608155203455718
5712.01,174.323105,11.167346,228.546,174.323105,11.167346,911388505701134969
5713.01,208.458732,52.602763,40.8668,208.458732,52.602763,-4911768346305658467
5714.01,132.028101,57.488956,141.492,132.028101,57.488956,3029497400916568033
5715.01,165.739289,69.916131,56.1495,165.739289,69.916131,-3228798829876741467
5716.01,201.900799,73.177433,39.4122,201.900799,73.177433,-412153995655851397
5717.01,162.575676,50.796516,157.154,162.575676,50.796516,2827565847397857222
5718.01,170.27386,41.576429,65.9721,170.27386,41.576429,1301221115539878001
5719.01,147.003946,30.17842,155.483,147.003946,30.17842,2507904397300838027
572.01,131.524924,-13.20287,660.815,131.524924,-13.20287,-4073931997708395524
5720.01,170.313577,25.273294,35.8256,170.313577,25.273294,-3718981933485705964
542.01,96.066232,-28.1347,939.127,96.066232,-28.1347,6125132488876652775
5420.01,100.424632,21.056692,946.417,100.424632,21.056692,5674304863638749676
5421.01,97.621169,19.861789,1198.93,97.621169,19.861789,1943041743725022550
5422.01,86.843617,25.626034,346.141,86.843617,25.626034,5524133098682172371
5423.01,108.076091,20.751933,261.785,108.076091,20.751933,6790066321255761591
5423.02,108.076091,20.751933,261.785,108.076091,20.751933,8683128276820621701
5424.01,83.837234,12.115939,740.068,83.837234,12.115939,-2530967484461275046
5425.01,90.431757,22.245686,554.08,90.431757,22.245686,-7987787264338067673
5426.01,81.649605,31.633052,283.552,81.649605,31.633052,-4083923518292853263
5427.01,83.968375,12.925947,363.385,83.968375,12.925947,-6825544072986322830
5428.01,87.204409,28.671337,1066.66,87.204409,28.671337,8464164456422338748
5429.01,78.988494,22.074955,809.167,78.988494,22.074955,8575008503931438321
543.01,100.306094,-3.925831,0.0,100.306094,-3.925831,2347963970001537665
5430.01,97.005172,22.898603,1031.52,97.005172,22.898603,1920418527263280786
5431.01,83.171954,14.957058,811.056,83.171954,14.957058,-6227399718389872993
5432.01,98.595105,24.235555,373.957,98.595105,24.235555,2818940679409240194
5433.01,85.62494,28.549845,465.477,85.62494,28.549845,536546564492994104
5434.01,98.83772,14.490329,744.34,98.83772,14.490329,-1087248021979482085
5567.01,135.139415,49.451496,431.019,135.139415,49.451496,-507223015387411397
5568.01,154.302943,75.333344,574.817,154.302943,75.333344,9084552872627503032
5569.01,298.837092,58.522878,974.173,298.837092,58.522878,-8132032745461347476
557.01,59.017813,-10.272008,75.9623,59.017813,-10.272008,-6474346858531535164
5570.01,100.172692,76.732244,454.675,100.172692,76.732244,8307033589888770944
5571.01,106.990414,60.01161,303.081,106.990414,60.01161,-5862312899186002269
5572.01,105.078049,37.198901,78.0645,105.078049,37.198901,-5492045454409670952
5573.01,136.426,55.307131,186.562,136.426,55.307131,-4190610119494210941
5574.01,278.550256,86.557356,117.383,278.550256,86.557356,8287220525893803067
5575.01,241.248539,85.204724,56.6893,241.248539,85.204724,4457027570758752504
5576.01,136.221429,79.355104,974.619,136.221429,79.355104,4624191673876834390
5577.01,105.308337,41.129691,508.394,105.308337,41.129691,-2702568067828523735
5578.01,189.265651,75.92044,158.202,189.265651,75.92044,-7925465033896790595
5579.01,105.821673,52.51673,115.906,105.821673,52.51673,8178237251881531224
558.01,42.291509,-58.024683,402.63,42.291509,-58.024683,-7704296333002538138
5580.01,112.262575,42.03191,486.081,112.262575,42.03191,71253834890249697
5581.01,118.065411,70.165569,191.145,118.065411,70.165569,5360626675237395480
5582.01,110.639665,30.418354,533.617,110.639665,30.418354,-4406381800984553598
5721.01,156.749744,30.700545,140.084,156.749744,30.700545,-1810936095403510351
5722.01,233.47988,64.647463,315.535,233.47988,64.647463,5764963172443612256
5723.01,289.508854,80.531857,575.831,289.508854,80.531857,-5145439186175361965
5724.01,245.779902,50.344188,50.4126,245.779902,50.344188,8722958736825630043
5725.01,153.929163,28.355191,78.9286,153.929163,28.355191,-5682051450573851296
5726.01,123.39505,68.57459,108.848,123.39505,68.57459,7551090030359589855
5727.01,274.566208,58.562948,261.104,274.566208,58.562948,6457163059851139923
5728.01,260.350936,67.550421,54.7045,260.350936,67.550421,7231537006592964473
5729.01,151.210123,69.164969,81.2392,151.210123,69.164969,-5248290560305179422
573.01,142.346908,-14.511711,88.3935,142.346908,-14.511711,-2410762696824525320
5730.01,175.56543,24.192494,40.9866,175.56543,24.192494,-8768599284868107072
5731.01,260.098822,52.433465,109.835,260.098822,52.433465,2427142654638289152
5732.01,265.556587,53.203935,275.456,265.556587,53.203935,3205079345882214133
5733.01,184.966156,55.165724,102.462,184.966156,55.165724,-7460260312270283838
5734.01,111.255818,37.231122,32.5102,111.255818,37.231122,-3424037082259887088
5452.01,107.907236,28.923941,947.518,107.907236,28.923941,8768609278029212496
5453.01,104.987572,19.6155,719.398,104.987572,19.6155,3082574662686612917
5454.01,107.429839,15.596234,1141.59,107.429839,15.596234,-6788693412019263184
5455.01,84.852114,28.62691,826.112,84.852114,28.62691,-1305823356617180548
5456.01,98.853985,24.835858,555.611,98.853985,24.835858,8543114220032866831
5457.01,100.615349,19.735175,595.667,100.615349,19.735175,6007865292105150159
5458.01,104.926875,30.54239,187.103,104.926875,30.54239,90353010921857987
5459.01,78.932278,34.092293,921.369,78.932278,34.092293,2949919768983017688
546.01,102.194623,-0.672786,726.412,102.194623,-0.672786,3194653180905532781
5460.01,106.38895,15.670447,1195.12,106.38895,15.670447,-7405980040609744128
5461.01,88.788121,18.335697,620.87,88.788121,18.335697,6671707687099773560
5462.01,91.098778,29.073274,285.501,91.098778,29.073274,1949670050359971186
5463.01,83.214349,19.952443,1049.51,83.214349,19.952443,1343305903665999699
5464.01,158.77531,19.118379,282.849,158.77531,19.118379,-5558380894063661736
5465.01,107.199487,24.255919,627.935,107.199487,24.255919,-1016395699805406962
5466.01,92.319121,20.273745,821.135,92.319121,20.273745,-1829071120160086581
5467.01,94.393712,28.445251,565.359,94.393712,28.445251,-2080693031660390012
5468.01,98.32004,34.072909,507.02,98.32004,34.072909,-584331680733307112
5583.01,107.631373,74.485744,0.0,107.631373,74.485744,-6985242290147510817
5584.01,135.324512,47.452351,69.0641,135.324512,47.452351,5843450325800450259
5585.01,129.483355,37.735315,771.853,129.483355,37.735315,911680512188453069
5586.01,244.023057,86.368644,540.141,244.023057,86.368644,-7128474674919902644
5587.01,117.732887,46.306568,943.289,117.732887,46.306568,-5555607490401717657
5588.01,120.594795,83.198419,655.855,120.594795,83.198419,656392141602927319
5589.01,108.606501,56.700143,244.354,108.606501,56.700143,-8062024067814936298
559.01,46.818616,-31.162995,233.266,46.818616,-31.162995,6477059382799180186
5590.01,110.689677,37.667511,136.242,110.689677,37.667511,-4326332582066760799
5591.01,123.027093,42.228714,356.237,123.027093,42.228714,3572154032382324723
5592.01,106.680068,65.857249,597.026,106.680068,65.857249,3340292566648588079
5593.01,128.55223,39.270972,1130.59,128.55223,39.270972,6023993720893517063
5594.01,118.417987,54.124212,683.54,118.417987,54.124212,-2773116094880183007
5595.01,110.460165,35.221983,136.955,110.460165,35.221983,-2649201599167573916
5596.01,106.336563,42.847909,1439.26,106.336563,42.847909,7861635113899275306
5597.01,144.441228,34.849412,893.967,144.441228,34.849412,-4993353057023696732
5598.01,257.315636,80.41608,248.266,257.315636,80.41608,2584888467947758446
5599.01,199.326238,55.681539,547.948,199.326238,55.681539,-5278013932662584510
560.01,129.688303,-13.256527,31.5666,129.688303,-13.256527,-5771149387027682395
5735.01,147.125026,77.389748,22.914,147.125026,77.389748,5452646126921081085
5736.01,213.758397,49.500938,92.3604,213.758397,49.500938,6294368967204436842
5737.01,278.903346,77.735552,118.505,278.903346,77.735552,1944662529967699857
5738.01,243.906538,61.926901,91.2062,243.906538,61.926901,975668774402530484
5738.02,243.906538,61.926901,91.2062,243.906538,61.926901,5244890851726748845
5739.01,205.169536,19.199859,61.8703,205.169536,19.199859,1361729305711765637
574.01,144.926859,-28.5856,861.843,144.926859,-28.5856,-1693792177177412868
5740.01,246.952745,69.781491,168.06,246.952745,69.781491,-5332205493856895291
5741.01,269.207527,39.223388,86.8854,269.207527,39.223388,464720208692464719
5742.01,278.191584,18.146175,438.137,278.191584,18.146175,9048820011575342427
5743.01,267.904353,24.427455,127.428,267.904353,24.427455,-6856951565740685259
5744.01,147.128216,73.449342,207.057,147.128216,73.449342,6848204722605238267
5745.01,171.573332,38.22096,78.3388,171.573332,38.22096,5479241979576633862
5746.01,142.378244,50.963802,85.5353,142.378244,50.963802,-3866267286185529414
5747.01,148.37832,35.570548,28.5321,148.37832,35.570548,-8526609496443983910
5748.01,7.084443,73.107753,866.343,7.084443,73.107753,-4269675062891399946
5469.01,81.933112,16.764321,727.4,81.933112,16.764321,7513461640051505022
547.01,102.079859,-3.102139,787.909,102.079859,-3.102139,-1945915949330462973
5470.01,91.162383,31.73644,594.261,91.162383,31.73644,3276081366606289153
5471.01,97.620654,19.794869,1204.45,97.620654,19.794869,-3624865528428430293
5472.01,87.540281,24.774708,536.648,87.540281,24.774708,-2006654910240374254
5473.01,92.564877,24.614827,1033.36,92.564877,24.614827,5471313520190688915
5474.01,92.511344,32.943648,689.255,92.511344,32.943648,-7441909160814644467
5475.01,89.137237,25.683953,655.835,89.137237,25.683953,254188154228246584
5476.01,100.342905,27.961441,596.321,100.342905,27.961441,5802816416994630031
5477.01,84.979951,14.303023,336.879,84.979951,14.303023,-648098720229835718
5478.01,114.741958,29.428761,591.13,114.741958,29.428761,6395825104957237952
5478.02,114.741958,29.428761,591.13,114.741958,29.428761,7350500286683750606
5479.01,171.396808,12.766823,598.366,171.396808,12.766823,-8256513300972364604
548.01,97.033598,-0.170729,790.663,97.033598,-0.170729,-1334275990298419162
5480.01,133.147899,17.499763,330.387,133.147899,17.499763,9179298308515502713
5481.01,121.176804,13.413841,942.604,121.176804,13.413841,1559968280469522673
5482.01,172.592807,16.752416,659.819,172.592807,16.752416,8857128235279522050
5483.01,142.586792,12.70639,642.965,142.586792,12.70639,2784514283017422154
5484.01,124.01708,8.823241,463.462,124.01708,8.823241,-6629182608121570026
560.02,129.688303,-13.256527,31.5666,129.688303,-13.256527,-355797116711227897
5600.01,155.151361,63.290591,378.06,155.151361,63.290591,-3688079094927196525
5601.01,239.507231,66.037182,313.795,239.507231,66.037182,1306995168762974752
5602.01,144.658279,33.691083,874.724,144.658279,33.691083,-2775712395625088003
5603.01,184.175471,57.642701,795.259,184.175471,57.642701,-8709441352633929959
5604.01,306.391539,63.591105,373.528,306.391539,63.591105,2614670459932549181
5605.01,150.538008,50.145387,95.0735,150.538008,50.145387,1340963978920548042
5606.01,156.893929,22.426235,316.465,156.893929,22.426235,-4268440239548989301
5607.01,270.846078,63.21507,811.406,270.846078,63.21507,1187688307239102370
5608.01,278.572233,66.922785,250.177,278.572233,66.922785,-8818923001573792013
5609.01,144.187751,36.527295,816.667,144.187751,36.527295,-1166253441157617925
561.01,148.185152,6.216103,85.799,148.185152,6.216103,-8391911297137784811
561.02,148.185152,6.216103,85.799,148.185152,6.216103,-6524403093337698645
561.03,148.185152,6.216103,85.799,148.185152,6.216103,-2451637338107912741
561.04,148.185152,6.216103,85.799,148.185152,6.216103,-8884866162064629224
5610.01,156.022815,48.248331,274.922,156.022815,48.248331,-7124464047834036803
5611.01,268.693501,55.064224,191.341,268.693501,55.064224,7384199177715140864
5611.02,268.693501,55.064224,191.341,268.693501,55.064224,2105364531935640244
5612.01,172.411097,38.936561,334.412,172.411097,38.936561,-5565812959613707027
5749.01,309.954211,68.720161,609.042,309.954211,68.720161,-8998314164672388598
575.01,127.99531,-16.885121,181.987,127.99531,-16.885121,910618619288801159
5750.01,248.532721,24.322372,353.098,248.532721,24.322372,-2401394442394595499
5751.01,359.079391,73.907596,439.501,359.079391,73.907596,252540201853283327
5752.01,250.384451,23.578282,634.873,250.384451,23.578282,3457026303350889950
5753.01,250.578389,29.783159,914.008,250.578389,29.783159,2817442763839389697
5754.01,244.056148,20.293793,557.293,244.056148,20.293793,3754647863663418492
5755.01,327.686471,70.646428,444.485,327.686471,70.646428,-7373913833474643319
5756.01,254.164732,37.783239,0.0,254.164732,37.783239,-6007174827843360050
5757.01,246.612431,46.47222,316.349,246.612431,46.47222,-2413126596839392588
5758.01,255.916787,37.139828,592.293,255.916787,37.139828,3523804684802660883
5759.01,351.79759,76.340765,738.614,351.79759,76.340765,-1707107231302882451
576.01,144.875105,-20.982419,114.173,144.875105,-20.982419,1564381762897830223
5760.01,246.972473,38.453189,618.078,246.972473,38.453189,-3356121179952157949
5761.01,47.417232,75.04759,192.846,47.417232,75.04759,-4995117863908085490
5762.01,258.32211,25.249466,527.004,258.32211,25.249466,-3940140052959899054
5763.01,38.768278,69.23472,774.0,38.768278,69.23472,5925874907838931345
5764.01,251.802577,22.123397,960.081,251.802577,22.123397,6004316155759805909
5765.01,6.844544,70.805696,371.785,6.844544,70.805696,7459411352690338176
5485.01,124.492598,15.987916,774.157,124.492598,15.987916,-2294325947693439970
5486.01,190.549504,3.788601,89.6811,190.549504,3.788601,-3152414378724793574
5487.01,126.357833,25.20762,778.03,126.357833,25.20762,6783383370500208569
5488.01,164.237285,1.936362,676.829,164.237285,1.936362,-8299970580929274614
5489.01,128.691294,11.489588,45.0907,128.691294,11.489588,-4126598086367766982
5489.02,128.691294,11.489588,45.0907,128.691294,11.489588,-5986929467952093062
549.01,86.752182,-24.842642,80.6542,86.752182,-24.842642,236983188400031490
5490.01,109.192769,18.121825,707.292,109.192769,18.121825,2868416484203107882
5491.01,113.595788,17.294273,152.766,113.595788,17.294273,-1090894111625183110
5492.01,155.009421,9.300649,657.548,155.009421,9.300649,-5664536574582358230
5493.01,128.640176,9.035381,225.454,128.640176,9.035381,-2688963578225567278
5493.02,128.640176,9.035381,225.454,128.640176,9.035381,-6684238599272439423
5493.03,128.640176,9.035381,225.454,128.640176,9.035381,714128327695840174
5494.01,110.662796,16.865756,265.493,110.662796,16.865756,3472327346760372230
5495.01,179.594619,11.7317,190.774,179.594619,11.7317,-4345219802930977111
5496.01,137.037665,10.636648,257.828,137.037665,10.636648,-7482699533311967263
5497.01,137.025914,5.92396,804.465,137.025914,5.92396,-3533935645540491379
5498.01,149.366582,5.171006,285.229,149.366582,5.171006,-7608517077397084546
5613.01,159.612015,27.062548,291.68,159.612015,27.062548,3076198266750698766
5614.01,189.432315,69.458427,223.016,189.432315,69.458427,-9141698577719807660
5615.01,252.934906,80.123028,693.821,252.934906,80.123028,-8574086882671270036
5616.01,184.901638,48.68329,390.415,184.901638,48.68329,1324644705479030090
5617.01,166.950743,38.136936,760.003,166.950743,38.136936,1613949317642568753
5618.01,173.070058,44.126424,631.38,173.070058,44.126424,357513039386471671
5619.01,185.504552,55.559548,270.633,185.504552,55.559548,5460326251201370404
562.01,144.007464,-21.665063,9.44181,144.007464,-21.665063,-2890349423120530503
5620.01,159.708601,27.415505,227.174,159.708601,27.415505,9009694916578985024
5621.01,210.063939,75.08442,718.289,210.063939,75.08442,-6561603772995077690
5622.01,221.548511,78.996619,1186.92,221.548511,78.996619,5647564199924109023
5623.01,292.27775,72.001439,565.9,292.27775,72.001439,1853962186930027193
5624.01,180.844348,49.251226,101.913,180.844348,49.251226,778872456889880927
5624.02,180.844348,49.251226,101.913,180.844348,49.251226,-4941687439506641146
5624.03,180.844348,49.251226,101.913,180.844348,49.251226,2470612436728312447
5624.04,180.844348,49.251226,101.913,180.844348,49.251226,4940371460686832632
5625.01,197.142985,42.340801,260.349,197.142985,42.340801,3971684162327039174
5626.01,198.298761,31.638404,122.745,198.298761,31.638404,8292543227486844385
5627.01,183.197314,13.237495,193.533,183.197314,13.237495,-5041153993091312103
5766.01,253.97902,14.966082,550.385,253.97902,14.966082,3863009435545095257
5767.01,256.38386,20.550685,648.967,256.38386,20.550685,5267176469156383792
5768.01,278.553118,23.767651,928.084,278.553118,23.767651,7783434248290517721
5769.01,270.736094,20.069409,278.969,270.736094,20.069409,8979407740591151965
577.01,133.258916,-22.198143,680.747,133.258916,-22.198143,-3191571767011533229
5770.01,274.654678,30.923869,512.769,274.654678,30.923869,-8083630551635794331
5771.01,63.823421,86.119625,864.093,63.823421,86.119625,4751049545722895842
5772.01,261.172485,26.050455,757.959,261.172485,26.050455,-7113846262952717279
5773.01,81.782314,75.789224,614.872,81.782314,75.789224,-5169420475989900914
5774.01,259.979063,31.514818,554.905,259.979063,31.514818,4980298607247224212
5775.01,56.240106,77.464603,190.462,56.240106,77.464603,2692497012424517066
5776.01,264.17484,20.219083,676.452,264.17484,20.219083,-4921918194922243631
5777.01,141.002239,82.858696,114.277,141.002239,82.858696,1435722284821283284
5778.01,325.737466,83.311725,236.52,325.737466,83.311725,347151177619516855
5779.01,128.61913,70.048117,1161.94,128.61913,70.048117,-6007972371431850047
578.01,140.506316,-23.946102,730.933,140.506316,-23.946102,-7781478751304190298
5780.01,260.96985,19.921187,657.865,260.96985,19.921187,-3783200488191418833
5781.01,38.116051,80.746391,675.318,38.116051,80.746391,-1002034939329417277
5782.01,269.951986,27.829972,327.322,269.951986,27.829972,-7168982879239059616
5499.01,119.738513,22.790566,335.455,119.738513,22.790566,-3963171922601510377
550.01,55.031969,5.874619,62.0121,55.031969,5.874619,-5047770883281887936
550.02,55.031969,5.874619,62.0121,55.031969,5.874619,3129947550485439165
5500.01,116.003412,20.208863,513.084,116.003412,20.208863,2359787392667391148
5501.01,113.353491,26.680872,574.701,113.353491,26.680872,-8724581903795380723
5502.01,135.204056,27.998334,248.654,135.204056,27.998334,-1008251789802289589
5503.01,155.580302,10.288696,713.921,155.580302,10.288696,2889326834955917481
5504.01,114.621291,26.909495,265.58,114.621291,26.909495,3174087787873883231
5505.01,160.866036,3.9587,325.186,160.866036,3.9587,471592717336388082
5506.01,181.339963,-12.263451,712.281,181.339963,-12.263451,-4743684951381899092
5507.01,148.60167,6.646246,24.4583,148.60167,6.646246,-8728978845325448411
5508.01,142.649374,11.627205,1076.22,142.649374,11.627205,-4589437728018275348
5509.01,139.182024,14.592401,466.413,139.182024,14.592401,8702134940082542270
551.01,82.714213,-36.630981,218.121,82.714213,-36.630981,1186186798390420072
5510.01,112.477813,26.019184,620.47,112.477813,26.019184,-7396724975478302399
5511.01,141.997153,4.213192,106.339,141.997153,4.213192,5891675132553847217
5512.01,182.490924,5.631749,416.236,182.490924,5.631749,1886555938800775122
5513.01,110.25862,19.401721,1307.02,110.25862,19.401721,-1267449268658176494
5514.01,156.673491,13.018643,531.582,156.673491,13.018643,-1049936508970382895
5628.01,185.727955,18.836705,110.03,185.727955,18.836705,5143047948166328050
5629.01,217.512291,20.953627,132.992,217.512291,20.953627,8982520005148622884
563.01,143.243168,-17.343474,157.152,143.243168,-17.343474,-8092801922997824169
5630.01,236.453853,40.374862,134.047,236.453853,40.374862,3810047335425423197
5631.01,218.276625,21.894688,161.997,218.276625,21.894688,-5607755201428074815
5632.01,213.156551,4.059417,141.837,213.156551,4.059417,-3713601689407561049
5633.01,209.753998,-2.513436,265.924,209.753998,-2.513436,698110540197655573
5634.01,175.643637,20.965292,306.144,175.643637,20.965292,5704445556747818704
5635.01,216.206467,66.700749,488.879,216.206467,66.700749,-8484768417211217997
5636.01,199.730786,34.254077,207.621,199.730786,34.254077,9046851226434707001
5637.01,193.01944,47.657137,489.497,193.01944,47.657137,-9033937252558815819
5638.01,210.185737,53.123121,276.04,210.185737,53.123121,6409168060019509811
5639.01,213.016047,61.354254,211.145,213.016047,61.354254,6675926839427690092
564.01,130.295154,-16.036327,199.581,130.295154,-16.036327,-5617796383917709596
5640.01,193.406978,24.373263,257.567,193.406978,24.373263,7518171220393643454
5641.01,180.90917,42.537299,215.996,180.90917,42.537299,6359949295278711977
5642.01,240.6254,76.569795,1004.08,240.6254,76.569795,-5875485208616558505
5643.01,186.07825,44.231568,409.36,186.07825,44.231568,8158450408831037874
5783.01,289.755762,9.478414,78.454,289.755762,9.478414,78119219169763306
5784.01,293.330825,29.299805,309.386,293.330825,29.299805,-7627142948781780799
5785.01,305.568071,16.614306,198.793,305.568071,16.614306,-6950145086440005269
5786.01,293.322326,30.704247,192.475,293.322326,30.704247,601603123392525024
5787.01,290.80532,11.979134,174.979,290.80532,11.979134,6536474982479593424
5788.01,287.424902,31.761528,97.614,287.424902,31.761528,-5500864619269894093
5788.02,287.424902,31.761528,97.614,287.424902,31.761528,-6402572558816925098
5789.01,302.773447,16.189714,20.4581,302.773447,16.189714,5992547675598522265
579.01,104.121254,-50.157911,0.0,104.121254,-50.157911,2328923680857897830
5790.01,291.847279,-15.312077,337.653,291.847279,-15.312077,1132317854627439345
5791.01,297.923094,2.519482,198.263,297.923094,2.519482,509257018929333551
5792.01,295.697851,3.566678,183.242,295.697851,3.566678,-2943253058453939001
5793.01,297.322652,4.672412,348.185,297.322652,4.672412,-3354565015692017953
5794.01,298.395244,47.814986,720.753,298.395244,47.814986,7026071713370968915
5795.01,304.868782,-7.54766,156.53,304.868782,-7.54766,7246715140380385735
5796.01,291.777046,1.383663,213.283,291.777046,1.383663,4372041498008493971
5797.01,307.725559,6.429331,153.242,307.725559,6.429331,-3295370198305038598
5515.01,139.616364,16.989956,135.459,139.616364,16.989956,-2536888641215139974
