PGC,ra,dec,OType,MType,logD25,logR25,PA,ANames,framework_id
1215957,00 03 30.1,+02 06 02,G,0,0.49,0.3,177.0,0,-8814241884666903611
1076530,00 03 30.1,-03 05 59,G,0,0.34,0.1,15.0,0,729796126164347237
133588,00 03 30.2,-22 27 34,G,0,0.68,0.1,135.0,NPM1G-22.0001,6092600629066241184
198125,00 03 30.3,-22 56 37,G,0,0.7,0.06,27.0,DUKST472-8,-1531953301094884221
142547,00 03 30.3,-26 37 44,G,Sc,0.63,0.11,136.0,0,-1078086595477760545
450374,00 03 30.4,-51 58 29,G,0,0.53,0.39,34.0,0,-4819730327785633665
568658,00 03 30.4,-42 04 25,G,0,0.51,0.43,130.0,0,4887907252502460515
2212443,00 03 30.4,+43 04 35,G,0,0.69,0.05,22.0,0,-4352853478190821959
143241,00 03 30.5,-56 02 40,G,0,0.59,0.09,71.0,0,-3154725566648152305
632644,00 03 30.6,-36 47 12,G,0,0.48,0.36,125.0,0,8086116832186668788
124338,00 03 30.6,-41 54 39,G,0,0.41,0.23,2.0,LCRSB000057.5-421121,-944440417848234922
758505,00 03 30.6,-27 11 41,G,0,0.41,0.1,47.0,0,-4408463553716485662
897349,00 03 30.7,-16 30 01,G,0,0.76,0.53,148.0,0,-4253713959570330391
587639,00 03 30.7,-40 19 44,G,0,0.42,0.14,51.0,0,-205910671146383461
616809,00 03 30.7,-37 50 34,G,0,0.41,0.07,134.0,0,3218349717274639182
1223773,00 03 30.7,+02 20 24,G,0,0.65,0.26,109.0,0,-7266233812752258877
1787265,00 03 30.7,+26 45 09,G,0,0.38,0.08,88.0,0,-5252324852370304227
94918,00 03 30.7,-53 34 48,G,Sab,0.69,0.34,146.0,0,-5619578501239475333
1166628,00 03 30.7,+00 27 56,G,0,0.37,0.14,76.0,0,-774298152925864488
1140221,00 03 30.8,-00 33 57,G,0,0.52,0.39,171.0,0,-1268588827703509815
1980236,00 03 30.9,+32 06 02,G,0,0.57,0.38,96.0,0,-628797127288816435
963965,00 03 30.9,-11 35 33,G,0,0.53,0.08,169.0,0,-2616943860284365113
691550,00 03 31.0,-32 27 23,G,0,0.33,0.04,0.0,0,6081583001070687655
710698,00 03 31.0,-30 58 38,G,0,0.47,0.22,101.0,0,-5372931989428822949
459525,00 03 31.1,-51 07 28,G,0,0.34,0.09,63.0,0,1952992930377273799
242,00 03 31.2,-50 56 11,G,Sb,0.91,0.51,30.0,ESO193-12             ESO-LV1930120         DRCG39-11,-4902502889418883036
143242,00 03 31.2,-19 47 15,G,0,0.69,0.22,127.0,NPM1G-20.0001,-7415610369870629240
229189,00 03 31.2,-79 50 25,G,0,0.77,0.69,26.0,0,6347430548522698756
1042107,00 03 31.3,-05 38 49,G,0,0.32,0.07,120.0,0,-8869110166018257484
1432878,00 03 31.4,+13 30 46,G,0,0.54,0.15,107.0,NPM1G+13.0001,-2280813682171001328
525968,00 03 31.4,-45 30 41,G,0,0.44,0.08,130.0,0,-8376791382804489180
1035807,00 03 31.4,-06 11 09,G,0,0.49,0.18,128.0,0,-8325004593730310901
143243,00 03 31.4,-45 38 21,G,0,0.64,0.41,56.0,0,-8674776111132900784
965668,00 03 31.4,-11 26 51,G,0,0.47,0.2,117.0,0,3826214253369270968
693502,00 03 31.5,-32 19 57,G,0,0.31,0.08,45.0,0,-1231756614324976886
808090,00 03 31.5,-22 50 45,G,0,0.49,0.35,78.0,0,-8143698434747836599
2262163,00 03 31.5,+45 16 38,G,0,0.59,0.38,67.0,0,-8216637557256707565
1259650,00 03 31.6,+03 51 16,G,0,0.61,0.24,130.0,0,-8845272464858961459
2098094,00 03 31.6,+37 19 38,G,0,0.63,0.3,132.0,0,-3465824563517077488
786825,00 03 31.7,-24 43 12,G,0,0.56,0.17,176.0,0,-1868804366307349462
575732,00 03 31.7,-41 25 54,G,0,0.36,0.11,66.0,0,-1226277824092960916
2304036,00 03 31.7,+47 46 02,G,0,0.83,0.48,19.0,0,-7719574385691978685
2019225,00 03 31.9,+32 58 26,G,0,0.52,0.23,71.0,0,4059708773255485343
107753,00 03 31.9,-44 12 28,G,0,0.62,0.27,55.0,LCRSB000058.6-442910,3668211999611123574
2441200,00 03 32.0,+53 26 31,G,0,0.55,0.26,95.0,0,-4994786648813306299
125018,00 03 32.0,-44 32 59,G,0,0.59,0.31,14.0,LCRSB000058.7-444942,1092769683987968771
689937,00 03 32.1,-32 33 26,G,0,0.33,0.05,108.0,0,2797584333311058013
243,00 03 32.1,-10 44 41,G,SO,1.05,0.04,0.0,NGC7808               MCG-2-01-013          IRAS00009-1101        NPM1G-11.0001,-6223484563613648980
87696,00 03 32.1,-35 57 44,G,0,0.57,0.23,84.0,0,4711652282574878996
569019,00 03 32.1,-42 02 38,G,0,0.37,0.13,142.0,0,7936918857631116745
780507,00 03 32.2,-25 17 57,G,0,0.66,0.31,92.0,0,-3164077337759073642
1178089,00 03 32.2,+00 52 58,G,0,0.5,0.18,147.0,0,-3273752959387091247
249,00 03 32.2,+37 20 17,G,Sb,0.83,0.33,167.0,MCG6-01-009,5367119645532241270
1058007,00 03 32.2,-04 27 10,G,0,0.74,0.52,154.0,0,-5372100572561457103
370024,00 03 32.3,-59 37 12,G,0,0.72,0.4,6.0,0,-7569229698359341558
239,00 03 32.4,+25 06 54,G,0,0.84,0.3,134.0,MCG4-01-016           NPM1G+24.0003,-121491567828120714
399644,00 03 32.4,-56 29 51,G,0,0.38,0.19,168.0,0,1736308429463457139
87697,00 03 32.5,-36 01 59,G,0,0.74,0.34,8.0,0,3361630325270947542
1606485,00 03 32.6,+19 48 53,G,0,0.68,0.28,159.0,NPM1G+19.0001,4471976913889898435
1062408,00 03 44.9,-04 08 01,G,0,0.64,0.34,137.0,0,8657515233499359997
244,00 03 32.6,-59 37 24,GM,0,0.53,0.17,152.0,(ESO111-11)           ESO-LV1110110,5167485970765251054
219239,00 03 32.7,-84 36 30,G,0,0.61,0.31,98.0,0,-1827918731194687208
143244,00 03 32.7,+01 04 50,G,0,0.64,0.42,0.0,0,2684244335914185563
656121,00 03 32.8,-34 53 33,G,0,0.4,0.13,136.0,0,5453139248139349802
883004,00 03 32.8,-17 27 12,G,0,0.49,0.39,112.0,0,-3445522347503376899
626609,00 03 32.9,-37 13 24,G,0,0.35,0.13,39.0,0,6702133803611399528
705196,00 03 32.9,-31 26 05,G,0,0.46,0.36,131.0,0,-7458848347622034532
778846,00 03 33.0,-25 27 01,G,0,0.72,0.51,100.0,0,5389920281847462067
1271802,00 03 33.0,+04 41 25,G,0,0.59,0.17,128.0,0,7065190257768959106
2295878,00 03 33.2,+47 18 11,G,0,0.56,0.19,98.0,0,8436217124353319240
471390,00 03 33.3,-49 57 55,G,0,0.54,0.22,104.0,0,-4321466634154815417
3092239,00 03 33.5,+03 36 47,G,0,0.0,0.0,0.0,NPM1G+03.0001,4176326514255037430
427499,00 03 33.5,-53 39 46,G,0,0.56,0.38,20.0,0,7673008037913224387
2045132,00 03 33.5,+34 10 47,G,0,0.48,0.2,100.0,0,7260364148519773144
392149,00 03 33.5,-57 15 36,G,0,0.52,0.3,144.0,0,3816481970430579445
653765,00 03 33.6,-35 04 01,G,0,0.33,0.11,162.0,0,-722299964465243359
504434,00 03 33.7,-47 14 36,G,0,0.42,0.22,112.0,0,5400384349739495492
1039515,00 03 33.7,-05 51 49,G,0,0.66,0.15,42.0,0,208638992075891674
1217232,00 03 33.7,+02 08 26,G,0,0.6,0.16,38.0,0,8232110946578381933
2134738,00 03 33.8,+38 43 12,G,0,0.46,0.11,56.0,0,-8202607790645873320
1224204,00 03 33.8,+02 21 09,G,0,0.46,0.33,7.0,0,-76248550483496028
661016,00 03 33.9,-34 31 47,G,0,0.48,0.09,10.0,0,256175356091066824
226165,00 03 33.9,-81 07 35,G,0,0.5,0.14,156.0,0,-3878597189131645844
1783841,00 03 34.0,+26 39 00,G,0,0.66,0.29,77.0,NPM1G+26.0001,-3139847693075604776
2794869,00 03 34.0,-40 20 41,G,0,0.0,0.0,0.0,0,-8994201835466313442
1016569,00 03 34.0,-07 34 50,G,0,0.44,0.19,161.0,0,1792502291060847209
284017,00 03 34.1,-68 42 31,G,0,0.76,0.55,67.0,0,-7690687577079573124
124339,00 03 34.1,-41 09 03,G,0,0.0,0.0,0.0,LCRSB000101.8-412550,5313932503952576932
691215,00 03 34.3,-32 28 33,G,0,0.43,0.17,112.0,0,9034283777470370833
675163,00 03 34.4,-33 31 31,G,0,0.46,0.29,180.0,0,-5752871138186077471
238382,00 03 34.4,-76 54 16,G,0,0.42,0.01,0.0,0,342405205093923642
370376,00 03 34.5,-59 34 27,G,0,0.45,0.33,75.0,0,3109140308075546857
928908,00 03 34.5,-14 06 26,G,0,0.74,0.5,172.0,NPM1G-14.0001,-985246388354199272
1702310,00 03 34.5,+24 13 02,G,0,0.79,0.68,166.0,0,-6021659461434561437
1030197,00 03 34.6,-06 40 07,G,0,0.37,0.07,167.0,0,6131141349761911555
944947,00 03 34.6,-12 58 20,G,0,0.64,0.26,112.0,0,-3986961039688474563
212455,00 03 34.6,+22 04 54,G,0,0.79,0.23,78.0,0,5612044596665520855
1447233,00 03 34.7,+14 01 40,G,0,0.57,0.27,70.0,0,2310611742825371979
581341,00 03 34.7,-40 53 31,G,0,0.47,0.12,93.0,0,2196003027705541663
556892,00 03 34.7,-42 51 23,G,0,0.62,0.19,180.0,0,-6094849994858710445
1369334,00 03 34.8,+09 44 20,G,0,0.39,0.08,11.0,NPM1G+09.0001,-5214345935960306838
2794870,00 03 34.9,-39 53 07,G,0,0.0,0.0,0.0,0,-997161910897955274
250,00 03 35.0,+23 12 04,G,Sc,1.14,0.25,19.0,UGC14                 MCG4-01-017           CGCG478-19            CGCG477-47            KUG0001+229           KAZ8                  IRAS00010+2255,1647232243817697306
1182864,00 03 35.1,+01 02 45,G,0,0.44,0.07,14.0,0,1337898836156430444
504796,00 03 35.1,-47 13 06,G,0,0.72,0.17,102.0,0,9187299252883094250
129179,00 03 35.1,-51 21 11,G,Sc,0.83,0.34,10.0,0,242841537663339632
248,00 03 35.2,+17 00 15,G,Sc,0.63,0.21,80.0,CGCG456-26            KUG0001+167           NPM1G+16.0003,-6935171301270766835
648817,00 03 35.3,-35 26 47,G,0,0.61,0.26,176.0,0,-3693103128987276292
2799436,00 03 35.3,-35 58 25,G,0,0.0,0.0,0.0,0,37574151790862339
1211025,00 03 35.3,+01 56 41,G,0,0.41,0.1,111.0,0,-9153835961752177366
2169911,00 03 35.4,+40 43 03,G,0,0.5,0.23,59.0,0,8609500931111681480
1057130,00 03 35.4,-04 31 04,G,0,0.41,0.12,99.0,0,7770468853135853963
603659,00 03 35.4,-38 55 46,G,0,0.84,0.28,57.0,0,1457317819568984040
650985,00 03 35.4,-35 16 31,G,0,0.5,0.22,110.0,0,6936115864188305689
241659,00 03 35.4,-76 04 12,G,0,0.56,0.48,0.0,0,-5200676874232088406
829921,00 03 35.5,-21 18 39,G,0,0.56,0.08,124.0,0,6075810683000011091
603634,00 03 35.5,-38 55 52,G,0,0.78,0.18,65.0,0,-2222774304584852387
2284898,00 03 35.6,+46 39 24,G,0,0.69,0.5,20.0,0,-4256624730353555823
1680966,00 03 35.6,+23 04 23,G,0,0.37,0.13,122.0,0,-3454041279274609001
245,00 03 35.6,-07 41 27,G,SBc,0.76,0.19,38.0,MCG-1-01-027,-3624488364668537698
402164,00 03 35.6,-56 12 21,G,0,0.35,0.09,154.0,0,-3720374083066101657
894778,00 03 35.6,-16 42 08,G,0,0.46,0.06,5.0,0,2565679082606011196
87698,00 03 35.6,-35 48 12,G,0,0.62,0.16,58.0,0,-2616178748520683688
2118842,00 03 35.7,+38 08 16,G,0,0.48,0.09,76.0,0,4613247709630302550
231484,00 03 35.8,-78 56 34,G,0,0.69,0.26,32.0,0,-3172580280825010295
246,00 03 35.8,+10 36 13,G,0,0.83,0.0,0.0,MCG2-01-016           NPM1G+10.0001,-6202092400191496282
1199957,00 03 35.9,+01 36 13,G,0,0.39,0.07,86.0,0,-7807877630328739351
406483,00 03 36.0,-55 44 07,G,0,0.51,0.09,167.0,0,7441540016948048843
698275,00 03 36.0,-31 59 51,G,0,0.55,0.03,0.0,0,4771663058667067098
1111304,00 03 36.0,-01 44 33,G,0,0.63,0.13,164.0,0,-7417541644975052902
945388,00 03 36.1,-12 56 36,G,0,0.53,0.22,73.0,0,1379960268705488547
238803,00 03 36.1,-76 48 07,G,0,0.87,0.64,92.0,0,-2241292549722415679
1961680,00 03 36.1,+31 44 05,G,0,0.56,0.19,164.0,0,-3724554063863598756
558322,00 03 36.1,-42 46 04,G,0,0.37,0.08,124.0,0,-9202201353463514700
762697,00 03 36.2,-26 53 00,G,0,0.5,0.22,60.0,0,-6053152692405676274
928946,00 03 36.3,-14 06 15,G,0,0.4,0.19,101.0,0,408073970532252596
2218651,00 03 36.3,+43 21 00,G,0,0.5,0.08,91.0,0,8496455305790317559
125019,00 03 36.3,-44 51 27,G,0,0.39,0.21,141.0,LCRSB000103.0-450809,-7297336152719047107
1414947,00 03 36.4,+12 43 18,G,0,0.5,0.16,144.0,0,-1149692850330726032
288369,00 03 36.6,-68 06 57,G,0,0.48,0.13,50.0,0,-3570586593793665254
556784,00 03 36.6,-42 51 42,G,0,0.4,0.08,168.0,0,-6192145597802507227
94919,00 03 36.6,-53 35 20,G,Sb,0.78,0.04,0.0,0,7086938438570910221
241519,00 03 36.7,-76 06 05,G,0,0.39,0.07,136.0,0,7362092264745876304
553117,00 03 36.7,-43 06 35,G,0,0.45,0.28,81.0,0,-3712884384410537787
225387,00 03 36.7,-81 29 40,G,0,0.67,0.23,128.0,0,-211026607565130348
1453098,00 03 36.8,+14 14 32,G,0,0.43,0.03,0.0,0,1945251942194388960
945854,00 03 36.8,-12 54 28,G,0,0.58,0.44,84.0,0,1614070679600690018
527633,00 03 37.0,-45 21 28,G,0,0.47,0.36,149.0,0,-5029943027378807480
779010,00 03 37.1,-25 26 08,G,0,0.49,0.26,168.0,0,3802377389795329991
258684,00 03 37.1,-73 00 14,G,0,0.58,0.42,101.0,0,4127890856382274440
636265,00 03 37.2,-36 28 49,G,0,0.42,0.22,109.0,0,-5022960026959195436
778734,00 03 37.2,-25 27 31,G,0,0.57,0.19,122.0,0,-5569379310805626601
1014263,00 03 37.5,-07 42 41,G,0,0.42,0.16,81.0,0,-4890516448818224283
390794,00 03 37.5,-57 22 22,G,0,0.47,0.12,55.0,0,6451821234632097920
558893,00 03 37.5,-42 43 57,G,0,0.39,0.17,136.0,0,-6994861458034470529
823653,00 03 37.6,-21 47 29,G,0,0.64,0.29,164.0,0,2854439664927885232
292883,00 03 37.6,-67 40 36,G,0,0.78,0.22,103.0,0,-7866244339471506384
2433389,00 03 37.6,+53 09 46,G,0,0.53,0.24,152.0,0,3423358544241012265
1024307,00 03 37.7,-07 06 30,G,0,0.39,0.08,114.0,0,-988281416336920720
252,00 03 37.7,+08 38 07,G,0,0.88,0.37,114.0,CGCG408-17            NPM1G+08.0001,8808297291101083568
505291,00 03 37.8,-47 11 08,G,0,0.34,0.05,43.0,0,-1214999672866050867
2460665,00 03 37.8,+54 07 49,G,0,0.47,0.31,58.0,0,6391034909857650049
251,00 03 37.9,+20 27 22,G,Sc,0.8,0.17,116.0,KUG0001+20101,-57744085328617965
789535,00 03 38.1,-24 28 46,G,0,0.54,0.16,92.0,0,-3449385464066728223
1054030,00 03 38.3,-04 44 59,G,0,0.55,0.32,53.0,0,-7943793602840516087
261,00 03 38.3,+51 46 41,GM,0,0.92,0.14,83.0,MCG9-01-002           (VZw1)                NPM1G+51.0002,-996715676170469736
1445670,00 03 38.4,+13 58 21,G,0,0.47,0.14,95.0,0,-1605285365280080919
809476,00 03 38.4,-22 44 50,G,0,0.61,0.19,14.0,0,-5403933717436385339
935655,00 03 38.5,-13 36 30,G,0,0.46,0.22,115.0,0,-2112867701605780039
2401479,00 03 38.7,+51 51 35,G,0,0.51,0.19,107.0,0,1733042558476322756
247,00 03 38.8,+11 29 53,G,0,0.68,0.25,128.0,CGCG433-19            NPM1G+11.0001,-5042350073668023606
124340,00 03 38.8,-41 56 09,G,0,0.34,0.08,10.0,LCRSB000105.7-421251,5858252431183216330
360432,00 03 38.8,-60 47 34,G,0,0.31,0.04,0.0,0,-1835840397151886192
427129,00 03 38.8,-53 41 55,G,0,0.42,0.21,53.0,0,8904076610766021124
2294082,00 03 38.9,+47 11 58,G,0,0.57,0.07,20.0,NPM1G+46.0001,1634378173148438691
865606,00 03 38.9,-18 38 27,G,0,0.52,0.1,75.0,0,-8206534943612873515
598164,00 03 38.9,-39 26 34,G,0,0.37,0.17,12.0,0,2959359704671136038
1499251,00 03 38.9,+16 02 20,G,0,0.39,0.15,148.0,0,-3100946732333600193
936643,00 03 38.9,-13 32 08,G,0,0.74,0.58,159.0,0,3210111535635215351
87699,00 03 39.0,-35 54 50,G,0,0.69,0.09,56.0,0,2102874191680892090
170484,00 03 39.0,-61 23 13,G,0,0.78,0.46,34.0,0,-1939731799904006024
762355,00 03 39.3,-26 54 36,G,0,0.48,0.3,119.0,0,-162216429941935892
463133,00 03 39.5,-50 46 19,G,0,0.34,0.09,5.0,0,8996739068731668033
1692603,00 03 39.6,+23 43 46,G,0,0.62,0.38,52.0,0,-6550646733000191575
900900,00 03 39.9,-16 13 27,G,0,0.73,0.31,138.0,NPM1G-16.0002,-6501202688146635779
1758519,00 03 39.9,+25 59 49,G,0,0.47,0.32,111.0,0,-6471498574972668211
406057,00 03 40.0,-55 47 01,G,0,0.37,0.19,8.0,0,-4843106590548584329
1270289,00 03 40.0,+04 35 01,G,0,0.59,0.17,135.0,0,1853306937132986755
2292854,00 03 40.0,+47 07 44,G,0,0.37,0.17,131.0,0,5671860352689201038
712776,00 03 40.1,-30 48 13,G,0,0.59,0.34,152.0,0,3678986159559171348
421047,00 03 40.2,-54 16 38,G,0,0.38,0.11,176.0,0,450847095523891627
2271422,00 03 40.2,+45 51 05,G,0,0.39,0.08,138.0,0,-3831053848551102373
212456,00 03 40.3,+04 14 16,G,0,0.84,0.06,0.0,0,9013623393211685749
708091,00 03 40.3,-31 11 24,G,0,0.37,0.16,156.0,0,5920782222497692931
789624,00 03 40.4,-24 28 16,G,0,0.45,0.12,38.0,0,3811441750027797899
1219402,00 03 40.5,+02 12 16,G,0,0.61,0.07,148.0,0,-174433921832749655
2799437,00 03 40.5,-36 01 55,G,0,0.0,0.0,0.0,0,-838117692397514300
369935,00 03 40.6,-59 37 52,G,0,0.47,0.2,26.0,0,-6063343925829156369
643964,00 03 40.6,-35 50 30,G,0,0.61,0.61,135.0,0,7433285171244065851
1334775,00 03 40.6,+07 56 05,G,0,0.67,0.26,61.0,0,-4759513884804521864
129167,00 03 40.6,-49 51 28,G,Sc,0.82,0.43,0.0,0,-1572192315164618964
274590,00 03 40.8,-70 16 13,G,0,0.57,0.18,71.0,0,-1756740479238511326
783491,00 03 40.9,-25 01 22,G,0,0.51,0.24,178.0,0,6547248040699271914
2052447,00 03 41.0,+34 39 00,G,0,0.72,0.3,62.0,0,2308036912424359793
2280320,00 03 41.0,+46 23 14,G,0,0.54,0.22,50.0,0,8440295301878821556
1205140,00 03 41.0,+01 45 55,G,0,0.48,0.32,52.0,0,-8598492591548939244
276435,00 03 41.1,-69 54 43,G,0,0.41,0.17,171.0,0,4332626677275390028
831186,00 03 41.1,-21 12 46,G,0,0.55,0.24,114.0,0,-1844215048742725371
1745515,00 03 41.2,+25 40 46,G,0,0.38,0.11,159.0,0,-2670991575667220079
93848,00 03 41.3,+05 22 17,G,0,0.72,0.05,151.0,0,-8991658628348867137
143245,00 03 41.3,-49 04 40,G,0,0.0,0.0,0.0,0,6719836846243160439
166377,00 03 41.4,+70 36 45,G,Sc,0.73,0.21,87.0,IRAS00010+7019,-732329599011605221
825468,00 03 41.4,-21 39 18,G,0,0.59,0.28,84.0,0,-8980585482223462742
2386682,00 03 41.5,+51 00 22,G,0,0.46,0.07,92.0,0,-8991632271187970217
2059689,00 03 41.6,+35 07 08,G,0,0.53,0.18,180.0,0,355466688326931312
901920,00 03 41.7,-16 08 32,G,0,0.46,0.2,14.0,0,115104391326622727
1209274,00 03 41.8,+01 53 28,G,0,0.46,0.12,45.0,0,8521633239396996124
850373,00 03 41.8,-19 47 46,G,0,0.6,0.34,179.0,0,-7344258114796402689
236907,00 03 41.9,-77 15 48,G,0,0.57,0.52,44.0,0,424502677924597756
3088715,00 03 41.9,+34 00 45,G,0,0.0,0.0,0.0,NPM1G+33.0001,3067279171255401925
1926627,00 03 41.9,+30 59 16,G,0,0.52,0.16,61.0,0,6102628249735095432
490967,00 03 41.9,-48 07 33,G,0,0.58,0.13,101.0,0,-7765987739199086631
782692,00 03 42.1,-25 05 55,G,0,0.49,0.4,128.0,0,3682301503683529893
492239,00 03 42.2,-48 01 47,G,0,0.6,0.35,176.0,0,-5131162498559934731
551124,00 03 42.2,-43 14 55,G,0,0.49,0.21,133.0,0,3505442284388615164
1617911,00 03 42.2,+20 08 46,G,0,0.41,0.03,0.0,0,7303535119863266757
2794871,00 03 42.3,-39 48 20,G,0,0.0,0.0,0.0,0,-3464364304005157924
413450,00 03 42.4,-55 01 45,G,0,0.71,0.4,166.0,0,-2052156673044442400
746144,00 03 42.4,-28 04 35,G,0,0.47,0.12,15.0,0,-1042597827943726454
488187,00 03 42.4,-48 21 38,G,0,0.41,0.18,7.0,0,1881723909806871434
1377873,00 03 42.5,+10 19 30,G,0,0.43,0.18,92.0,0,5243949524793037398
1737065,00 03 42.5,+25 27 10,G,0,0.45,0.17,78.0,0,7020766605888025321
254,00 03 42.8,+25 58 01,G,0,0.64,0.13,19.0,IVZw5                 NPM1G+25.0001,8769842308333396691
632205,00 03 42.8,-36 49 20,G,0,0.62,0.13,94.0,0,6712433834742588852
2822031,00 03 42.9,-11 51 49,G,0,0.0,0.0,0.0,MRC0001-121,-9160709183814170080
593987,00 03 42.9,-39 47 44,G,0,0.48,0.11,80.0,0,-8745816612431211111
414626,00 03 42.9,-54 54 36,G,0,0.36,0.14,32.0,0,2126905787276143857
327787,00 03 42.9,-63 55 46,G,0,0.61,0.11,66.0,0,-1400921838415354501
741866,00 03 43.1,-28 25 21,G,0,0.55,0.07,113.0,0,-4806603446963770361
763605,00 03 43.1,-26 48 29,G,0,0.36,0.14,12.0,0,-1434986713051114444
1200043,00 03 43.1,+01 36 20,G,0,0.37,0.1,131.0,0,-1761870922175445464
255,00 03 43.1,+15 13 06,G,Sm,1.39,0.15,0.0,UGC17                 MCG2-01-017           DDO222                [RC2]A0001+14,4620386793964126952
2441349,00 03 43.2,+53 26 51,G,0,0.42,0.14,173.0,0,3610802880448425380
868137,00 03 43.2,-18 26 22,G,0,0.57,0.42,74.0,0,6323228635490991684
496804,00 03 43.3,-47 43 19,G,0,0.35,0.12,92.0,0,-7772976531025804206
1054925,00 03 43.4,-04 40 40,G,0,0.38,0.07,84.0,0,-4865605582177078658
613160,00 03 43.4,-38 05 39,G,0,0.6,0.5,88.0,0,9208853336561176833
543168,00 03 43.4,-43 53 58,G,0,0.35,0.11,141.0,0,7346215582997117772
1997732,00 03 43.4,+32 27 17,G,0,0.51,0.13,31.0,0,-3538990289866405942
256,00 03 43.5,-83 24 40,G,Sbc,0.91,0.52,163.0,ESO2-2,3141943110917822381
436185,00 03 43.6,-52 57 27,G,0,0.42,0.27,75.0,0,-2354150491296176891
839659,00 03 43.7,-20 35 00,G,0,0.42,0.1,116.0,0,4012422531588452789
516040,00 03 43.7,-46 21 09,G,0,0.45,0.25,3.0,0,7986623465305967320
604309,00 03 43.7,-38 52 06,G,0,0.43,0.22,120.0,0,-3758049314588209323
450891,00 03 43.8,-51 56 05,G,0,0.54,0.12,157.0,0,-7865565372478841275
2765870,00 03 43.8,+75 01 28,G,0,0.53,0.42,175.0,0,5959148302806888291
143247,00 03 43.8,-19 01 28,G,0,0.57,0.26,58.0,0,-8872224210275228094
1988348,00 03 43.9,+32 15 23,G,0,0.57,0.16,135.0,0,-7660314511799829090
776183,00 03 43.9,-25 41 09,G,0,0.34,0.07,168.0,0,6055578076837659067
1001255,00 03 43.9,-08 37 42,G,0,0.76,0.28,67.0,NPM1G-08.0001,8824639079635819839
868270,00 03 43.9,-18 25 42,G,0,0.5,0.4,50.0,0,-3771516773833815361
732447,00 03 44.0,-29 10 31,G,0,0.56,0.44,109.0,0,7128463520056025262
257,00 03 44.0,+28 33 22,G,Sc,0.73,0.35,144.0,KUG0001+28201,-7828658709474427451
1235170,00 03 44.1,+02 42 16,G,0,0.48,0.04,0.0,0,-3196864166375125429
1268820,00 03 44.2,+04 28 57,G,0,0.82,0.12,122.0,0,1313929570339371504
393027,00 03 44.2,-57 10 57,G,0,0.58,0.4,22.0,0,3604417851435153166
517067,00 03 44.2,-46 15 42,G,0,0.31,0.06,90.0,0,6942408465326115633
792327,00 03 44.2,-24 13 07,G,0,0.32,0.07,120.0,0,-3635142995388753524
435142,00 03 44.2,-53 01 55,G,0,0.74,0.41,46.0,0,8138241332403261653
259,00 03 44.2,+16 11 13,G,0,0.7,0.19,0.0,CGCG456-27,-5057080436415621144
977643,00 03 44.3,-10 28 55,G,0,0.55,0.49,123.0,0,-6538123529846281633
1376458,00 03 44.3,+10 13 33,G,0,0.33,0.07,104.0,0,-8360259049945846301
409667,00 03 44.3,-55 24 41,G,0,0.49,0.06,55.0,0,-773105331503045807
501082,00 03 44.5,-47 27 27,G,0,0.4,0.2,174.0,0,8154221118487686414
1893913,00 03 44.5,+30 11 32,G,0,0.61,0.52,29.0,0,1826119870879376756
1960532,00 03 44.5,+31 42 48,G,0,0.58,0.25,113.0,0,-1028002815516439239
415306,00 03 44.6,-54 50 22,G,0,0.52,0.31,173.0,0,941260078923470905
1812447,00 03 44.6,+27 35 10,G,0,0.61,0.14,117.0,0,-2187099197602796470
676180,00 03 44.7,-33 27 08,G,0,0.7,0.3,41.0,0,2241236855682358885
107668,00 03 44.8,-38 06 53,G,0,0.42,0.2,106.0,LCRSB000111.6-382336,7576385980150964183
924674,00 03 44.8,-14 25 57,G,0,0.43,0.21,113.0,0,8600081705355778477
258,00 03 44.8,+04 17 57,G,Sab,1.06,0.63,62.0,UGC15                 MCG1-01-017,3552625951879583882
1234368,00 03 44.9,+02 40 36,G,0,0.65,0.13,76.0,0,2267682640404549696
1048407,00 03 44.9,-05 10 02,G,0,0.39,0.16,110.0,0,2895870333811614059
134643,00 03 44.9,-20 47 57,G,Irr,0.81,0.11,179.0,0,4089068257294216556
891973,00 03 45.0,-16 53 46,G,0,0.33,0.08,82.0,0,-7146541117912990707
266,00 03 45.2,-14 41 41,G,Sc,0.89,0.22,98.0,MCG-3-01-016,7121390022172222145
2822033,00 03 45.2,-11 08 21,G,0,0.0,0.0,0.0,MRC0001-114,-1577134455501253346
267493,00 03 45.2,-71 43 49,G,0,0.42,0.1,57.0,0,-5473756806576738949
442060,00 03 45.2,-52 33 47,G,0,0.45,0.32,18.0,0,-3127457157576138926
1988154,00 03 45.2,+32 15 10,G,0,0.53,0.26,127.0,0,3267595990707626757
253,00 03 45.2,+24 36 58,G,0,0.44,0.11,18.0,IVZw4,-8329184476883186190
1272624,00 03 45.3,+04 44 34,G,0,0.74,0.11,115.0,NPM1G+04.0003,5216309106116476515
450471,00 03 45.3,-51 57 55,G,0,0.48,0.12,50.0,0,1420591816396285318
912322,00 03 45.3,-15 21 19,G,0,0.63,0.26,137.0,NPM1G-15.0001,-4678022058282074679
435117,00 03 45.4,-53 02 00,G,0,0.68,0.18,113.0,0,2248179860560440671
866345,00 03 45.4,-18 34 59,G,0,0.64,0.51,26.0,0,1206571057284574585
1010620,00 03 45.4,-07 56 29,G,0,0.45,0.13,23.0,0,-884403933976161067
