RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,FG,e_FG,Gmag,FBP,e_FBP,BPmag,FRP,e_FRP,RPmag,BP-RP,RV,e_RV,Vbroad,GRVSmag,QSO,Gal,NSS,XPcont,XPsamp,RVS,EpochPh,EpochRV,MCMCGSP,MCMCMSC,And,Teff,logg,[Fe/H],Dist,A0,HIP,PS1,SDSS13,SKYM2,TYC2,URAT1,AllWISE,APASS9,GSC23,RAVE5,2MASS,RAVE6,ra,dec,framework_id
48.25971934775,4.61189116491,3169239189323648,3.2362,6.8703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.78481,1.5939,20.89249,21.319,14.335,22.016603,65.861,9.6255,20.20132,1.815283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1353048259658482e+17,1.2376700145895345e+18,0.0,0,0,J031302.38+043641.7,0.0,0,0.0,0,0.0,48.25971934775,4.61189116491,-3336156572167463478
48.30105126341,4.60546567465,3169342267084416,0.365,0.3292,-0.3287,0.4387,3.936,-1.112,0.402,-3.775,0.36,1.095,286.87521,1.2927,19.543135,115.4,7.5308,20.183018,237.57,10.601,18.8084,1.374618,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.13520483010167e+17,1.2376700145895347e+18,0.0,0,0,J031312.26+043620.4,0.0,N9VS000407,0.0,0,0.0,48.30105621997,4.60548245415,-6478952705016078328
48.3075791707,4.63337754798,3169548425521408,0.8922,1.0561,-0.4806,1.1734,3.19,2.623,1.301,-1.814,1.373,0.836,108.3331,0.96237,20.600464,56.485,10.078,20.958717,96.376,13.526,19.787973,1.170744,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.135604830753805e+17,1.237667227692696e+18,0.0,0,0,0,0.0,N9VS000489,0.0,0,0.0,48.30756747292,4.6333856117,-1562207823654983241
48.32197839884,4.63752860825,3169582785260544,0.1796,0.1627,2.4295,0.2134,46.794,46.783,0.221,-1.007,0.187,1.01,705.62687,1.6633,18.56593,137.62,9.2461,19.991865,877.86,14.074,17.389338,2.602528,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,3295.4,4.6006,-1.123,297.7351,0.7267,0.0,1.1356048321861549e+17,1.2376672276926958e+18,0.0,0,0,J031317.26+043815.0,0.0,N9VS000501,0.0,03131721+0438149,0.0,48.32176979005,4.63753308511,6939646885592139608
48.28790456353,4.6367572028,3169655800264832,0.0233,0.0225,1.8163,0.0275,7.859,6.636,0.03,-4.209,0.027,1.103,19727.64381,6.8922,14.949678,8471.1,16.614,15.518686,16038.0,21.04,14.235051,1.283635,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,0,4836.8,4.5719,-0.0034,494.6709,0.365,0.0,1.1356048287844456e+17,1.2376672276926956e+18,0.0,0,URAT1-474010973,J031309.09+043812.2,14801.0,N9VS000163,0.0,03130908+0438123,0.0,48.28787497316,4.63677591128,379179597417268775
48.26627846878,4.63024895268,3169690160004736,0.3783,0.3986,-0.6246,0.5187,6.434,1.939,0.485,-6.135,0.457,1.036,243.36613,1.1864,19.721716,101.44,9.6391,20.32302,221.44,8.6477,18.884748,1.438273,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1355048266227675e+17,1.2376700145895345e+18,0.0,0,0,0,0.0,NC1W000466,0.0,0,0.0,48.26626982376,4.63027621989,-6324978221846231993
48.26536874705,4.63092612679,3169685865922048,0.4261,0.3816,1.4837,0.5172,15.142,-3.5,0.493,-14.731,0.43,1.047,198.40897,1.0612,19.943464,77.358,7.7823,20.617283,248.07,11.208,18.761475,1.855808,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.135504826533976e+17,1.2376700145895345e+18,0.0,0,0,0,0.0,0,0.0,0,0.0,48.26538435319,4.63099159994,1642405875888289802
48.2793764606,4.63762419811,3169724519741952,0.0175,0.0175,2.0913,0.0217,15.006,-14.75,0.022,2.764,0.02,1.005,38476.66768,9.0955,14.224373,18263.0,24.46,14.684622,28891.0,22.993,13.595992,1.08863,31.25,3.82,0.0,13.471898,0,0,0,1,1,0,0,0,1,1,0,5499.0,4.5626,-0.4358,451.5373,0.5237,0.0,1.1356048279347558e+17,1.2376672276926956e+18,0.0,0,URAT1-474010971,J031307.05+043815.3,14800.0,NC1W000037,0.0,03130705+0438153,0.0,48.27944222959,4.63761191195,3846819590683596990
48.29967017013,4.63916523967,3169758879479424,0.0591,0.058,1.3767,0.071,8.046,7.546,0.075,-2.79,0.067,1.012,3290.47353,2.7932,16.89422,1010.7,17.916,17.827038,3233.8,31.236,15.973622,1.853416,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,3659.1,4.0306,-1.3427,617.8544,0.198,0.0,1.1356048299604746e+17,1.2376672276926958e+18,0.0,0,URAT1-474010975,J031311.91+043820.9,0.0,N9VS000512,0.0,03131190+0438209,0.0,48.29963652057,4.63917763971,-6350285579127900792
48.29425932742,4.64247803401,3169758879707264,2.9958,4.0617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.03294,1.7922,20.665516,259.7,23.742,19.30238,578.73,30.402,17.841713,1.460667,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1357048294201144e+17,1.2376672276926958e+18,0.0,0,0,J031310.62+043832.9,0.0,N9VS000525,0.0,03131061+0438327,0.0,48.29425932742,4.64247803401,-2154668204881447159
48.31264107491,4.64768378076,3169788943808256,0.5316,0.6116,0.6233,0.663,3.472,-2.126,0.73,-2.745,0.746,1.136,197.97136,1.093,19.945862,53.454,10.947,21.018589,266.87,9.7789,18.682135,2.336454,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1357048312589766e+17,1.237667227692696e+18,0.0,0,0,0,0.0,N9VS003450,0.0,03131502+0438516,0.0,48.31265055363,4.64769597915,4604215295239801078
48.30102571694,4.65447062272,3169857663171712,0.1425,0.1364,0.3573,0.1731,6.761,6.695,0.176,-0.942,0.154,0.966,783.06856,1.7021,18.452868,303.37,7.7987,19.1336,712.05,8.3437,17.616623,1.516977,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,4128.5,4.8085,-1.2375,1039.3105,0.016,0.0,1.1358048300960581e+17,1.2376672276926958e+18,0.0,0,0,J031312.23+043916.2,0.0,N9VS000561,0.0,03131223+0439162,0.0,48.30099586253,4.65447480801,6111567968769911808
48.20748952969,4.59927849491,3169896317908864,0.1144,0.1135,0.8877,0.1528,12.199,7.81,0.142,-9.371,0.129,1.024,1186.88731,1.5732,18.001343,365.86,8.1756,18.930244,1165.7,12.181,17.081467,1.848778,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,3651.7,4.4318,-1.1847,704.8553,0.0182,0.0,1.1351048207452962e+17,1.2376700145895342e+18,0.0,0,URAT1-473011136,J031249.79+043557.4,0.0,NC1Z000404,0.0,03124979+0435576,0.0,48.20745470738,4.59932014336,2000015491464266756
48.21632048466,4.62095119755,3169999397652992,0.0688,0.0665,0.2832,0.0869,3.804,3.17,0.088,-2.103,0.078,0.973,2560.0864,2.4887,17.16673,1234.0,17.065,17.610212,1916.3,12.898,16.541708,1.068504,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,4826.2,4.3875,-1.3622,1833.0419,0.0075,0.0,1.1354048216283562e+17,1.2376700145895342e+18,0.0,0,URAT1-474010960,J031251.91+043715.3,0.0,NC1Z000433,0.0,03125190+0437155,0.0,48.2163063506,4.62096054349,8554102596956350251
48.22822734308,4.61486985128,3170029462482560,0.1263,0.1161,0.4519,0.1551,3.535,3.247,0.152,-1.398,0.133,1.013,975.37652,1.719,18.214436,388.45,10.643,18.865194,970.57,10.864,17.280329,1.584866,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,4118.3,4.4926,-0.3067,1628.7546,0.0489,0.0,1.1353048228188829e+17,1.2376700145895342e+18,0.0,0,0,0,0.0,NC1Z000427,0.0,03125475+0436535,0.0,48.22821286512,4.61487606632,432465215342204369
48.23906729,4.62209695819,3170029462345984,1.1797,0.9225,1.2031,1.4399,0.609,0.458,1.312,-0.401,1.067,1.132,93.55458,1.1338,20.759705,31.052,8.7717,21.608309,118.52,11.288,19.563402,2.044907,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1354048239027698e+17,1.2376700145895345e+18,0.0,0,0,J031257.31+043719.1,0.0,NC1W004115,0.0,0,0.0,48.23906524727,4.62209874085,8990360482582995949
48.22869370687,4.64652160317,3170132541477120,0.3677,0.3354,-0.1833,0.4532,7.2,0.116,0.429,-7.199,0.385,0.969,240.11843,0.95742,19.736303,114.13,15.488,20.195068,209.07,9.8051,18.947174,1.247894,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.135704822864463e+17,1.2376672276926305e+18,0.0,0,0,J031254.90+043848.7,0.0,NC1W000470,0.0,0,0.0,48.22869318863,4.64655359774,-824414054463109322
48.19029644717,4.64478260682,3170274275783168,0.5592,0.6156,2.2974,0.8676,42.828,36.987,0.548,-21.592,0.555,0.988,309.94098,2.685,19.45917,110.91,13.538,20.2261,727.01,14.784,17.594038,2.632063,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1357048190254418e+17,1.2376672276926303e+18,0.0,0,0,J031245.66+043841.0,0.0,NC1Z000471,0.0,03124564+0438413,0.0,48.1901315209,4.64487856971,3796467976062174210
48.22093450958,4.64562891177,3170338699907200,0.1921,0.1793,0.5096,0.2331,11.993,5.765,0.25,-10.517,0.21,1.131,636.14814,1.5143,18.67847,255.55,12.737,19.319834,550.64,13.177,17.89572,1.424114,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,4254.9,4.9843,-1.7008,981.8074,0.011,0.0,1.1357048220866525e+17,1.2376672276926303e+18,0.0,0,0,J031253.02+043844.4,0.0,NC1W000469,0.0,0,0.0,48.2209088047,4.64567565223,5660511530098291032
48.2292497071,4.6498070664,3170716657029504,2.3215,1.4513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0424,1.4929,20.850586,65.803,6.9488,20.792933,86.515,12.859,19.905169,0.887764,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1358048229200026e+17,1.2376672276926305e+18,0.0,0,0,0,0.0,NC1W000471,0.0,0,0.0,48.2292497071,4.6498070664,-5408366707393842839
48.19683026158,4.64222868704,3170377354853376,2.7089,1.7353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.48014,1.395,20.820251,36.376,10.998,21.436512,53.117,11.407,20.434813,1.001699,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1357048196813114e+17,1.2376672276926305e+18,0.0,0,0,0,0.0,NC1Z001377,0.0,0,0.0,48.19683026158,4.64222868704,-7037443275671517450
48.25545159945,4.64332985721,3170441779122176,0.2939,0.2901,0.1322,0.3833,7.259,7.257,0.363,0.172,0.327,0.978,307.45837,1.2174,19.467901,93.378,5.5494,20.412926,310.27,8.3804,18.518536,1.89439,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1357048255408246e+17,1.2376672276926305e+18,0.0,0,0,J031301.31+043836.1,0.0,NC1W000468,0.0,0,0.0,48.25541924012,4.64332909372,-4696209265191444339
48.23822546095,4.65458082011,3170510498599424,0.1626,0.1594,0.3941,0.2097,4.246,2.5,0.206,-3.432,0.183,1.128,691.92711,1.2544,18.587215,336.1,11.018,19.022383,487.15,13.24,18.028742,0.993641,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,4997.4,4.7918,-1.3786,2279.2659,0.0028,0.0,1.1358048238192598e+17,1.23766722769263e+18,0.0,0,0,0,0.0,NC1W000472,0.0,0,0.0,48.23821431523,4.65459607297,9050335824939063490
48.27152315153,4.66321017535,3170579218076544,0.0896,0.085,1.3067,0.104,36.077,27.991,0.113,-22.761,0.103,1.048,1662.93914,1.9905,17.635176,505.53,11.112,18.579168,1747.1,24.142,16.6421,1.937069,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,3795.3,4.7733,-0.4621,548.8698,0.4112,0.0,1.1359048271443635e+17,1.2376672276926303e+18,0.0,0,0,J031305.15+043947.6,0.0,NC1W000475,0.0,03130513+0439478,0.0,48.2713983339,4.66331133647,-805055830816565006
48.289640832,4.66536397391,3170613577815040,0.2968,0.2761,0.7789,0.3535,5.559,2.421,0.357,-5.005,0.315,1.058,287.19772,1.1,19.541914,98.555,9.4918,20.35435,272.62,9.4913,18.658993,1.695356,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.135904828958089e+17,1.2376672276926958e+18,0.0,0,0,J031309.52+043954.9,0.0,NC1W000476,0.0,0,0.0,48.28963003787,4.66538621708,9055331978091327681
48.29308974924,4.66992134833,3170613577899776,1.4221,1.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.23133,1.3312,20.798973,39.422,18.455,21.349197,134.59,17.445,19.425365,1.923832,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1360048293023442e+17,1.2376672276926958e+18,0.0,0,0,0,0.0,NC1W004127,0.0,0,0.0,48.29308974924,4.66992134833,-5654054045406455027
48.27882416229,4.67895682918,3170686592642816,0.0899,0.0825,0.8763,0.1019,6.1,-4.97,0.117,-3.537,0.101,1.085,1706.77836,1.9324,17.606924,733.71,20.066,18.174738,1412.8,14.279,16.872711,1.302027,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,4389.6,4.859,-1.3544,848.3732,0.0159,0.0,1.136104827878352e+17,1.2376672276926958e+18,0.0,0,0,J031306.91+044044.3,0.0,NC1W000482,0.0,03130691+0440441,0.0,48.27884632718,4.67897254707,-146065417593084308
48.23343862272,4.65788670686,3170716657025152,0.0121,0.0116,1.8568,0.0149,13.977,8.593,0.016,-11.023,0.014,0.986,298912.86135,70.155,11.998506,165740.0,199.36,12.289988,192870.0,66.521,11.534745,0.755242,-3.7,2.37,0.0,11.35025,0,0,0,1,1,0,0,0,1,1,0,6673.1,4.0904,-0.7556,526.337,0.5018,0.0,1.1358048233562973e+17,1.23766722769263e+18,0.0,59-435-1,URAT1-474010963,J031256.02+043928.4,14802.0,NC1W000036,0.0,03125600+0439286,0.0,48.23340030356,4.65793569739,5046051094861546844
48.2235006559,4.65532851919,3170716657029760,0.3049,0.2764,0.6909,0.3666,9.702,6.824,0.361,-6.896,0.313,0.944,319.17125,1.3904,19.427307,171.92,12.683,19.750242,221.76,8.9875,18.883194,0.867048,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1358048223474688e+17,1.2376672276926303e+18,0.0,0,0,J031253.70+043918.1,0.0,NC1W000473,0.0,0,0.0,48.2234702276,4.6553591694,1609480887168444026
48.22909712615,4.66031392494,3170716657029888,0.2708,0.265,1.3432,0.3431,9.838,9.713,0.333,-1.564,0.301,1.047,434.2925,1.3981,19.09291,114.47,10.203,20.191843,499.35,11.503,18.001873,2.18997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1359048229054285e+17,1.23766722769263e+18,0.0,0,0,0,0.0,NC1W000474,0.0,03125498+0439373,0.0,48.22905381614,4.66032087468,8731368663191084400
48.23606582958,4.6699280904,3170751016768640,0.2679,0.2617,0.3041,0.3324,16.72,11.407,0.329,-12.224,0.299,0.93,314.69637,1.1217,19.442638,153.08,10.569,19.87624,238.33,8.241,18.804932,1.071308,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1360048235994443e+17,1.2376672276926303e+18,0.0,0,0,0,0.0,NC1W000477,0.0,0,0.0,48.23601496183,4.66998242128,-5188533393761337579
48.2140366853,4.67263941511,3170789671631488,0.0418,0.0458,0.3746,0.0553,6.851,6.523,0.056,-2.094,0.056,0.937,6578.67573,3.6879,16.142021,3224.6,17.488,16.567352,4791.9,15.224,15.546634,1.020719,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,5565.6,4.5693,-0.7425,1110.6843,0.4078,0.0,1.1360048214001765e+17,1.23766722769263e+18,0.0,0,URAT1-474010959,J031251.36+044021.4,14803.0,NC1W000478,0.0,03125135+0440215,0.0,48.21400759595,4.67264871973,7794096621627098539
48.25915986618,4.67872430833,3170854095984128,0.1157,0.1039,0.5828,0.1351,11.743,10.08,0.149,-6.023,0.125,1.101,1278.91451,2.0875,17.920263,556.21,9.2364,18.47545,1007.8,9.828,17.239508,1.235943,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,4613.5,4.8736,-1.6408,1104.7122,0.0257,0.0,1.1361048259108494e+17,1.2376672276926303e+18,0.0,0,URAT1-474010965,J031302.18+044043.2,0.0,NC1W000480,0.0,03130218+0440434,0.0,48.25911491615,4.67875107898,1882857673076078102
48.25397295759,4.68681451408,3170888455807616,0.2014,0.1781,2.6004,0.2343,11.406,-8.784,0.248,-7.276,0.207,0.863,525.14397,1.4973,18.886671,90.911,8.3629,20.442005,686.58,12.053,17.65616,2.785845,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3169.1,5.0025,-0.1324,313.8968,0.0795,0.0,1.1362048253943466e+17,1.2376672276926303e+18,0.0,0,0,J031300.95+044112.5,0.0,NC1W004134,0.0,03130094+0441127,0.0,48.25401212914,4.68684685008,5911757910476826502
48.24596280303,4.69164994658,3170922818147456,1.0833,0.9431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.30596,1.732,19.906363,323.57,15.964,19.06361,888.78,26.097,17.375912,1.687698,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363048245927046e+17,1.2376672276926303e+18,0.0,0,0,J031259.02+044129.8,0.0,NC1W000494,0.0,03125901+0441300,0.0,48.24596280303,4.69164994658,4574876866315939343
48.07371898687,4.5722439793,3170995830070784,0.0321,0.0272,1.7017,0.0383,6.752,6.752,0.042,-0.05,0.032,1.149,14643.61764,5.6011,15.273246,6030.6,18.24,15.887646,12251.0,18.196,14.527461,1.360185,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,4680.4,4.4948,0.0107,601.0306,0.3789,0.0,1.1348048073724715e+17,1.2376700145894687e+18,0.0,0,URAT1-473011108,J031217.68+043420.0,14804.0,NC1Y000341,0.0,03121768+0434200,0.0,48.07368888314,4.57224420027,-3445148090077774318
48.05793535026,4.57141331112,3171060254624384,0.9162,0.7124,1.4991,1.1418,12.505,3.787,1.04,-11.918,0.766,1.095,132.47759,1.2175,20.382011,50.656,9.0779,21.07696,135.43,14.32,19.418585,1.658375,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1348048057956618e+17,1.2376700145894692e+18,0.0,0,0,J031213.90+043416.8,0.0,NC1Y002689,0.0,0,0.0,48.05791846388,4.57146627919,-5863732019325423662
48.10201873289,4.57795639318,3171133269023872,0.0479,0.0444,0.6661,0.0605,4.779,-0.362,0.059,-4.765,0.049,0.997,4988.75857,2.9535,16.442385,2447.9,12.467,16.866568,3655.2,13.052,15.84062,1.025948,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,5261.3,4.7113,-1.3093,953.6211,0.2423,0.0,1.1349048102023402e+17,1.2376700145894687e+18,0.0,0,URAT1-473011113,J031224.48+043440.7,14793.0,NC1Y001335,0.0,03122448+0434406,0.0,48.10202034831,4.57797757264,-8673456590350466921
48.04266294655,4.59464878094,3171339427454208,0.0296,0.0245,0.4164,0.0334,5.597,1.789,0.039,-5.304,0.03,0.879,16026.23402,4.9095,15.175288,6902.1,32.739,15.741096,12962.0,30.445,14.466247,1.274849,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,4961.7,4.0936,0.2622,1412.3921,0.4697,0.0,1.1351048042671406e+17,1.2376700145894687e+18,0.0,0,URAT1-473011099,J031210.23+043540.7,14805.0,NC1Z000183,0.0,03121024+0435407,0.0,48.04265497172,4.59467235232,3062706329903077785
48.07557953833,4.61022267522,3171408146930048,0.0378,0.0324,0.7025,0.045,2.363,0.416,0.046,-2.326,0.038,1.062,8647.85996,3.9305,15.845096,4148.4,21.029,16.293839,6476.2,16.72,15.219593,1.074245,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,5542.5,4.555,-0.5689,951.028,0.5334,0.0,1.1353048075598274e+17,1.2376700145894687e+18,0.0,0,URAT1-474010936,J031218.13+043636.7,14806.0,NC1Z000423,0.0,03121814+0436368,0.0,48.07557768416,4.61023301282,-4455000089796621394
48.08075154273,4.62123997286,3171511226207872,2.9384,6.2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42046,2.2983,20.92395,17.698,3.0858,22.218706,191.42,75.788,19.042933,3.175774,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1354048080732598e+17,1.2376700145894692e+18,0.0,0,0,0,0.0,NC1Z001329,0.0,0,0.0,48.08075154273,4.62123997286,6345355678300512771
48.1226595722,4.59911255154,3171541290994560,0.5878,0.4852,3.6409,0.7234,46.276,41.224,0.654,-21.024,0.548,0.963,160.64043,1.1548,20.17273,57.035,9.52,20.948185,218.87,9.1239,18.897434,2.050751,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1351048122608944e+17,1.2376700145894692e+18,0.0,0,0,J031229.42+043556.8,0.0,NC1Z001268,0.0,0,0.0,48.12247576049,4.59920599215,-5871439878872646627
48.11690855434,4.59824051199,3171545585882880,0.0591,0.0528,0.7734,0.0723,18.617,14.027,0.073,-12.24,0.059,1.024,3682.43535,3.0727,16.77203,1630.9,15.1,17.307468,2943.4,22.583,16.07577,1.231699,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,4888.6,4.7014,-0.7642,904.2824,0.3815,0.0,1.1351048116874838e+17,1.237670014589469e+18,0.0,0,URAT1-473011116,J031228.04+043553.8,0.0,NC1Z000405,0.0,03122804+0435538,0.0,48.11684601078,4.5982949136,3000832870418935429
48.13064478134,4.60235764732,3171541291765248,1.5132,0.9214,-1.6901,1.8685,1.85,-0.871,1.272,-1.632,1.028,1.037,90.51821,1.2522,20.795527,35.886,7.2828,21.451223,80.525,13.855,19.983063,1.468161,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1352048130648328e+17,1.2376700145894692e+18,0.0,0,0,J031231.36+043608.5,0.0,0,0.0,0,0.0,48.13064866352,4.6023649001,207718433276581341
48.12833700388,4.61345541192,3171579945619712,0.0376,0.036,0.6053,0.0469,7.104,-0.842,0.047,-7.054,0.042,0.997,7415.80172,4.0272,16.011972,3652.6,17.859,16.43205,5407.7,16.771,15.415374,1.016677,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,5045.5,4.3393,-1.8226,1281.2822,0.0167,0.0,1.1353048128337662e+17,1.2376700145894687e+18,0.0,0,URAT1-474010943,J031230.80+043648.4,14807.0,NC1Z000426,0.0,03123080+0436485,0.0,48.12834075874,4.61348676176,8718914703180487561
48.12686312195,4.63388876177,3171751744377856,12.1964,12.8149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22536,1.6637,21.623434,115.75,38.545,20.179695,224.81,23.204,18.868343,1.311352,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356048126883115e+17,1.2376700145894692e+18,0.0,0,0,J031230.44+043802.0,0.0,NC1Z000452,0.0,0,0.0,48.12686312195,4.63388876177,-846655636731179264
48.150155385,4.63797380601,3171781809929088,1.2155,1.5854,0.8836,1.8741,20.208,18.584,1.751,-7.938,1.681,0.98,105.3541,1.1657,20.630737,42.048,16.886,21.279179,131.76,17.998,19.448421,1.830757,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356048150103606e+17,1.2376700145894692e+18,0.0,0,0,J031236.02+043816.7,0.0,0,0.0,0,0.0,48.15007251958,4.63800908681,-8856998499752379785
48.13643656431,4.64076248095,3171781809141376,0.1154,0.1071,1.7649,0.1449,8.304,3.409,0.14,-7.572,0.115,1.069,1270.04202,1.9143,17.927822,346.29,14.958,18.989943,1390.9,11.804,16.889675,2.100267,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,3592.5,4.4825,-0.7862,540.9803,0.7231,0.0,1.135604813643494e+17,1.237670014589469e+18,0.0,0,0,J031232.74+043826.7,0.0,NC1Z000466,0.0,03123274+0438268,0.0,48.13642136235,4.64079613441,2961585079290501161
48.09993975725,4.62070586655,3171820463788928,0.6204,0.52,1.6875,0.7763,19.934,19.468,0.714,-4.285,0.584,1.009,148.11711,1.0671,20.260855,49.656,9.0259,21.098608,191.99,9.9546,19.039692,2.058916,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1354048099912533e+17,1.2376700145894692e+18,0.0,0,0,0,0.0,NC1Z001326,0.0,0,0.0,48.09985294968,4.62072491092,3383887845173448850
48.10641644944,4.63756974678,3171923543003008,0.0389,0.0363,0.3366,0.0486,2.746,0.319,0.05,-2.727,0.041,0.981,7025.04745,4.1627,16.070744,3351.6,18.0,16.525396,5256.0,13.523,15.446266,1.07913,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,5676.0,4.4302,-0.3456,1301.9612,0.63,0.0,1.1356048106427555e+17,1.2376700145894687e+18,0.0,0,URAT1-474010939,J031225.53+043815.2,14808.0,NC1Z000463,0.0,03122554+0438152,0.0,48.10641502615,4.63758186885,-5454370870365225694
48.14013833036,4.65077735808,3171992262546560,3.8956,3.3052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.39567,1.7482,21.148495,74.368,17.052,20.66007,273.54,26.613,18.655327,2.004744,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1358048140131142e+17,1.2376672276926303e+18,0.0,0,0,0,0.0,NC1Z000479,0.0,0,0.0,48.14013833036,4.65077735808,6930191038934391883
