toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,framework_id,frame_hash
428.01,71.809927,-17.248613,121.888,71.809927,-17.248613,-2839592168555771878,-1132945009064572686
4289.01,121.188359,-82.065763,610.604,121.188359,-82.065763,-8754862436464403213,1781276302147808503
429.01,72.977308,-53.829626,120.218,72.977308,-53.829626,7812321140972813008,864098997542401739
4290.01,109.815227,-80.473777,228.13,109.815227,-80.473777,3439705954371949780,8455842924875512488
4291.01,290.530405,-83.233448,753.31,290.530405,-83.233448,-2967279191565243209,-4048147847887653086
4292.01,266.633808,-70.409811,641.969,266.633808,-70.409811,515348623221391386,1708542701050471577
4293.01,302.978454,-49.001569,472.755,302.978454,-49.001569,-5957189090650771806,4985790115039169467
4294.01,285.628501,-31.54321,726.227,285.628501,-31.54321,3984524143314756201,2442867208801179504
4295.01,4.632474,-84.360009,575.978,4.632474,-84.360009,-2425092664161116359,2233617471251986836
4296.01,33.449996,-27.867678,115.716,33.449996,-27.867678,-5035093780961592218,5527246190450067512
4297.01,14.351872,-21.550474,132.887,14.351872,-21.550474,-1817337033193622170,8522434612463439025
4298.01,35.988175,-34.109932,125.077,35.988175,-34.109932,7093128324930950030,6590106530474451793
4299.01,182.100526,-55.047088,284.376,182.100526,-55.047088,7826392444499945486,7092112525806756249
430.01,60.278439,4.540868,66.5727,60.278439,4.540868,3375222769556452977,2851985780290820375
4300.01,175.539949,-57.368489,668.389,175.539949,-57.368489,-6864994829136582942,4070521662208193252
4301.01,166.25097,-46.034539,143.833,166.25097,-46.034539,2826406606682032129,-8751386451335767465
4302.01,14.736175,-76.589893,132.802,14.736175,-76.589893,3572222607811968065,1790220095907819942
4303.01,72.356386,-43.353685,256.048,72.356386,-43.353685,-397549997285958306,-5140769016632062249
4304.01,126.615828,10.080371,106.289,126.615828,10.080371,3705571465437023500,-12167650207921294
4304.03,126.615828,10.080371,106.289,126.615828,10.080371,52701476520232902,4702498348965727802
4305.01,310.443577,-68.134987,159.007,310.443577,-68.134987,459455061387315742,-3610984205695418920
4305.02,310.443577,-68.134987,159.007,310.443577,-68.134987,-431240390970248575,2303922723610376083
4358.01,344.124307,-76.797679,66.1798,344.124307,-76.797679,-733901853911880116,7630810873404876717
4359.01,149.731452,-53.301515,177.018,149.731452,-53.301515,-5925323529100398339,5689551595691700500
436.01,61.639511,-25.094117,77.5383,61.639511,-25.094117,5619979962493174810,-2751784720444190915
4360.01,21.71927,-68.634522,43.2301,21.71927,-68.634522,3580653786219507345,-4314381039397837336
4361.01,141.347664,-15.922146,98.2063,141.347664,-15.922146,-4203895430135090956,8160170547796783512
4362.01,106.396137,-51.38399,135.183,106.396137,-51.38399,-3472524770227880980,-2938613311227400582
4363.01,37.110555,-12.549363,77.7751,37.110555,-12.549363,-2481985597043185784,3060542235513669763
4364.01,80.066927,-4.239248,43.9662,80.066927,-4.239248,-4806431325435071242,618453143133346677
4365.01,231.955685,-56.319054,253.221,231.955685,-56.319054,9083332842930116921,-6186312038796234498
4366.01,180.29815,-67.760233,245.444,180.29815,-67.760233,7409105218666322385,-1223133101199701949
4367.01,202.167147,-61.83472,87.7559,202.167147,-61.83472,1936305091590618106,8547153831977963613
4368.01,202.652035,-61.218031,882.905,202.652035,-61.218031,578282087486176876,-8414397892696163413
4369.01,100.58781,-58.18322,311.844,100.58781,-58.18322,-1713957631365459508,2050347893381379728
4318.01,59.771874,6.924473,120.871,59.771874,6.924473,5378585507561742277,-5686096713547784378
4319.01,100.971875,-43.892984,83.6486,100.971875,-43.892984,-8016880746479063586,-6208542635937651560
432.01,57.865664,-10.614078,746.646,57.865664,-10.614078,-1540217610121898837,-4458632526335014553
4320.01,51.640345,-43.613665,79.208,51.640345,-43.613665,682120164896545390,7012806232856587276
4320.02,51.640345,-43.613665,79.208,51.640345,-43.613665,5953215121260690515,-5538603336467965026
4321.01,327.947949,-70.351914,110.275,327.947949,-70.351914,-5564199991275684029,-3693210744438761763
4322.01,73.7411,-41.34421,188.964,73.7411,-41.34421,-7276660211605766764,-8614061681194922437
4323.01,54.466785,-30.057438,70.7878,54.466785,-30.057438,6564034638769766048,-1000611230680374407
4323.02,54.466785,-30.057438,70.7878,54.466785,-30.057438,8159299495349431687,8844035450506931501
4324.01,145.646473,-19.235699,17.038,145.646473,-19.235699,-3731377083780464127,-1973266108224507802
4325.01,101.848588,6.128717,51.0354,101.848588,6.128717,7904934714931943303,-5142633943383495097
4326.01,351.988437,-26.454622,57.7233,351.988437,-26.454622,-2058522321889955296,4970674617949592852
4327.01,73.206864,-76.339681,84.4016,73.206864,-76.339681,7348551029246719159,619729382747914333
4328.01,68.288836,-36.945858,25.0039,68.288836,-36.945858,6579459147532654277,2651051129624630654
4329.01,329.563915,71.131605,717.128,329.563915,71.131605,3425445185872752172,-4677380655645373718
433.01,78.778396,-15.100464,547.126,78.778396,-15.100464,-1846469119363199305,4156686095536274925
4330.01,220.350188,-33.950483,290.313,220.350188,-33.950483,424727074522149787,2969677526889411311
4331.01,231.248546,-40.216633,346.327,231.248546,-40.216633,-3193511360424425956,-5361691987972075167
4332.01,209.699173,-40.619073,269.304,209.699173,-40.619073,-2111389743431733676,2784100970041343684
4333.01,229.730951,-44.500399,212.956,229.730951,-44.500399,1153727809381641567,-5865227570805067537
4334.01,219.476976,-46.285122,398.085,219.476976,-46.285122,2686406371545976640,-6733295284588150340
4335.01,199.734195,-62.974419,636.157,199.734195,-62.974419,7940031554985809796,-7953793930171789585
4336.01,206.107013,-40.337351,22.5455,206.107013,-40.337351,-6634441295403507554,-2091144947229011873
4337.01,164.289787,-69.979379,65.1329,164.289787,-69.979379,-7009819531489621406,-8546819697071399708
4338.01,196.73335,-58.110955,219.732,196.73335,-58.110955,-756736908585280051,1048319632086175240
4339.01,212.92874,-29.973981,123.032,212.92874,-29.973981,-1475149485360800706,-5047364834763547107
434.01,80.538242,-30.970818,362.273,80.538242,-30.970818,1261417246846568228,4862706782110521665
4340.01,175.66163,-40.060512,231.084,175.66163,-40.060512,7886111705027386849,-687020235653764312
4341.01,291.534894,-43.187188,23.7607,291.534894,-43.187188,2682499299512935491,-3157993861568016586
4342.01,324.38942,-77.979147,61.5204,324.38942,-77.979147,-5579066124301136180,7580678673928144871
4342.02,324.38942,-77.979147,61.5204,324.38942,-77.979147,-1581162141068745473,-7401276217916115514
4343.01,101.830564,-56.617503,242.572,101.830564,-56.617503,-3545734325685688657,5052245528512267552
4344.01,69.651026,-61.343471,232.265,69.651026,-61.343471,-2296324255254966081,-4283751263886841921
4345.01,298.438373,-69.852102,983.721,298.438373,-69.852102,-6423779731847443359,-8008237757913535756
4346.01,86.01889,-66.359097,130.457,86.01889,-66.359097,4591924271918470777,4474493660548423011
4347.01,84.193559,-24.031219,195.126,84.193559,-24.031219,-8680904413155473661,5920376934763360664
4348.01,83.90994,-57.13863,136.786,83.90994,-57.13863,1237748479030354154,2809567090572901638
4349.01,0.129574,-26.231082,72.4603,0.129574,-26.231082,-6702463197383257195,6834179878091155021
435.01,59.410574,-25.189938,165.285,59.410574,-25.189938,5280755868375922621,-3644474962672706138
4350.01,32.883907,-76.107434,103.01,32.883907,-76.107434,6965935845776055129,-9020121815757975331
4351.01,61.759269,-58.151013,169.402,61.759269,-58.151013,-6583435474421151707,9039502822639031691
4352.01,346.832823,-60.084972,78.6946,346.832823,-60.084972,-2696993957082640819,7945367462399887504
4353.01,48.583356,-34.032804,25.1426,48.583356,-34.032804,2253134973740483434,2444505235087165541
4354.01,32.671165,-0.678884,140.228,32.671165,-0.678884,7172602528491831594,-4804937504140028548
4355.01,98.143838,-55.648969,76.6142,98.143838,-55.648969,1609653878525881981,928552791320065745
4356.01,83.995969,-63.926388,204.982,83.995969,-63.926388,1351217931686344659,-2057109239270459792
4357.01,106.913225,-66.406577,189.148,106.913225,-66.406577,-8072380438171789390,3568283843642950120
437.01,84.326756,-27.972576,446.035,84.326756,-27.972576,1076517375338257136,-5686096373989276227
4370.01,201.461155,-16.428176,211.98,201.461155,-16.428176,4412477087953938526,-4565031706655566960
4371.01,186.900833,-60.163329,261.247,186.900833,-60.163329,-2257866414272368538,5812309714658052552
4372.01,218.855499,-76.214095,150.664,218.855499,-76.214095,-6568686080883352706,-6193763816996068131
4373.01,203.175914,-65.241367,302.514,203.175914,-65.241367,-610271841795151030,-3880750118955407242
4374.01,180.433197,-61.954742,795.894,180.433197,-61.954742,-6970721851114512802,251410325850810183
4375.01,206.77501,-70.50753,689.355,206.77501,-70.50753,-3997598900950717782,8851185821925351079
4376.01,223.305502,-50.796242,454.074,223.305502,-50.796242,4297819082321400098,7681592161906023558
4377.01,164.932471,-82.22135,455.82,164.932471,-82.22135,5004778102832530170,7490483595901947245
4378.01,20.278556,-85.590652,355.943,20.278556,-85.590652,617311861020500619,4359406429874261581
4379.01,252.047881,-32.433753,645.158,252.047881,-32.433753,8488108802159984551,-8280864671075221782
438.01,56.504694,9.990299,72.4646,56.504694,9.990299,4918347073078061636,-3623996589212971407
4380.01,252.281636,-54.20468,0.0,252.281636,-54.20468,-1577691276635106932,571932245420343983
4381.01,263.167427,-64.352997,289.745,263.167427,-64.352997,6747287844376803464,5632090615238779284
4382.01,266.167558,-44.24599,164.406,266.167558,-44.24599,-5259394157303724257,-2806618688817464660
4383.01,258.918826,-79.648182,335.446,258.918826,-79.648182,7451374413107358337,-6207862658039964299
4384.01,223.193604,-68.666543,283.585,223.193604,-68.666543,3906964204369802464,-8968339980730682445
4385.01,268.198087,-45.082806,612.688,268.198087,-45.082806,2047698261181220899,-7100880930737620770
4386.01,246.621368,-63.457879,351.087,246.621368,-63.457879,-9217225892458401692,-8755468322301486436
4387.01,266.746645,-47.208394,631.098,266.746645,-47.208394,5208566794670707282,9143925735677308532
4388.01,302.582047,-78.726156,284.225,302.582047,-78.726156,-7601334835835040137,3119202150103808814
4389.01,256.44018,-30.816707,330.437,256.44018,-30.816707,4296895542509532438,-4387619580865507645
439.01,75.299664,-26.054144,488.66,75.299664,-26.054144,-1541402179064435213,8000566891006801488
4390.01,262.647539,-52.336729,0.0,262.647539,-52.336729,-3476633572508813895,6365653911269895868
468.01,88.146808,-19.031627,169.318,88.146808,-19.031627,2140151381882192108,1833903550471226674
4680.01,82.157034,-27.031688,671.413,82.157034,-27.031688,-490390683173409787,-426440463631925195
4681.01,68.143794,-4.785446,567.879,68.143794,-4.785446,6928609682174905905,-5503156451868180057
4682.01,79.684211,0.292396,816.554,79.684211,0.292396,4361010852799965643,894386846131354797
4683.01,81.1665,1.757343,757.235,81.1665,1.757343,-7093966494035972715,2840823026252635884
4684.01,73.583455,7.775395,1077.65,73.583455,7.775395,175143401838756694,989322116601598603
4685.01,74.236863,2.66232,249.796,74.236863,2.66232,1623314027890996317,2413208566921315752
4686.01,74.254788,-15.10348,751.692,74.254788,-15.10348,2203250775433286445,-7702626903584057856
4687.01,82.82353,14.314367,977.374,82.82353,14.314367,6223551612461822677,5135849088470332510
4688.01,67.157759,14.533291,435.088,67.157759,14.533291,-189416425850094413,-4829912442015451373
4689.01,63.49606,2.762296,0.0,63.49606,2.762296,2503292364925643894,811349984406491812
4391.01,236.069274,-54.320889,162.338,236.069274,-54.320889,4926299520639658729,-1349850039510596795
4392.01,241.778637,-55.768002,307.139,241.778637,-55.768002,3518417238905381266,3764558567647848210
4393.01,264.977797,-31.010482,359.343,264.977797,-31.010482,-563129651959892728,173506707175075857
4394.01,239.561368,-65.084504,1337.35,239.561368,-65.084504,-7396411223097391536,8012772998879083022
4395.01,262.519987,-42.456376,483.206,262.519987,-42.456376,-6378627002526029888,2500579440837712901
4396.01,256.820009,-66.127056,205.112,256.820009,-66.127056,-3190183860854240992,-8753223662488508444
4397.01,265.109377,-32.124087,458.16,265.109377,-32.124087,-8753829326977708014,7686886196505441438
4398.01,260.799238,-51.024433,213.41,260.799238,-51.024433,4030909956997410300,-2062848884801570234
4399.01,287.741144,-60.272636,58.5146,287.741144,-60.272636,8664056963662153669,-6394116208928524362
440.01,82.245986,-17.429564,49.3375,82.245986,-17.429564,2359528337766531472,2509301430155071114
4400.01,317.159425,-55.56516,534.436,317.159425,-55.56516,-4375128681580626994,8429923202744171037
4401.01,43.136576,-30.206588,180.524,43.136576,-30.206588,-1446419766480197876,-9129428337257632203
4402.01,53.504784,-54.36679,151.543,53.504784,-54.36679,7716374134493674335,-1243093322211974990
4403.01,90.71014,-55.532931,339.264,90.71014,-55.532931,8895020411130136172,-7735536061189767726
4404.01,123.724987,-57.433076,286.115,123.724987,-57.433076,1819945286956640019,927547564126478628
4405.01,101.595337,-75.444127,155.501,101.595337,-75.444127,6584484253409643240,5129278522247177407
4405.02,101.595337,-75.444127,155.501,101.595337,-75.444127,1925814048895876826,-895483138826955813
4421.01,84.237192,-75.611421,300.427,84.237192,-75.611421,1948389618825930927,94465604255528778
4422.01,270.051173,-31.608593,359.619,270.051173,-31.608593,-2180434828131972188,-22684481075864719
4423.01,252.03108,-56.686774,182.238,252.03108,-56.686774,-1233767834754652941,-3150897789350750056
4424.01,268.24441,-48.563082,67.266,268.24441,-48.563082,4939518786823038507,-8742561767064290068
4425.01,264.841449,-35.391821,175.367,264.841449,-35.391821,-8773137548045673488,-331955145414065449
4426.01,294.865467,46.285813,914.699,294.865467,46.285813,9198725461596768841,-8570773388931264123
4427.01,135.049261,72.147747,198.251,135.049261,72.147747,5698469685728529442,-8427522710761272844
4428.01,294.513246,45.981645,1093.08,294.513246,45.981645,5613129544458143458,656114870187052788
4429.01,225.589638,70.949594,461.898,225.589638,70.949594,-5694005902111472740,5711040860589148260
443.01,71.824435,-17.115174,516.543,71.824435,-17.115174,104790907358240293,6971698252964374356
4430.01,286.680147,78.579143,665.068,286.680147,78.579143,-2061828191902534812,-8487890412435787786
4431.01,288.581493,41.089734,922.562,288.581493,41.089734,-8187577099436725624,-3010254540142385969
4432.01,271.308219,47.911223,209.435,271.308219,47.911223,8401720723480180825,6810106724069445746
4433.01,287.57055,43.531709,833.364,287.57055,43.531709,-2843259396288575800,1255450737356313996
4434.01,292.855719,46.391188,758.753,292.855719,46.391188,-4491954574609841856,-1922474383648284696
4435.01,290.581743,40.577311,686.284,290.581743,40.577311,-7408492480981507513,3787521747630639462
469.01,93.057845,-14.649317,68.192,93.057845,-14.649317,79577552491735803,-2576152931056762251
4690.01,76.597155,3.280489,395.245,76.597155,3.280489,-8077211173941959368,-1399402429846830724
4691.01,76.320243,-44.654977,994.05,76.320243,-44.654977,855234507696448884,-8170274198629360839
4692.01,66.070044,-47.111686,574.438,66.070044,-47.111686,-6040307880983609157,-7134340960533909731
4693.01,70.222013,-16.590025,213.014,70.222013,-16.590025,3393923114603017661,4521537749927795256
4694.01,83.000492,-2.417632,759.794,83.000492,-2.417632,-5380673283170076924,-1515409651660181577
4695.01,64.197037,-21.610135,358.057,64.197037,-21.610135,-1704894938494396267,-487316605658516526
4696.01,60.585987,12.414279,759.867,60.585987,12.414279,-7023313420271519199,5019181773723958367
4697.01,64.84729,-4.547885,1206.44,64.84729,-4.547885,-1514363638654524507,-6238054387172475359
4698.01,78.673355,14.447352,624.495,78.673355,14.447352,-7592237950455008869,4333634238136805412
4699.01,82.30396,-10.328696,621.613,82.30396,-10.328696,528224959760539073,-3415820809019703349
470.01,94.009904,-25.031411,130.46,94.009904,-25.031411,-6039074810399885187,7395744798588146652
4700.01,62.720477,8.424155,0.0,62.720477,8.424155,2739736044457521927,-6681062539279716448
4701.01,72.793934,-8.44732,532.228,72.793934,-8.44732,-2430112354729808999,3354642528708393442
4702.01,68.219308,-3.737468,521.26,68.219308,-3.737468,8161457941872684760,3857992704876306282
4703.01,76.580083,13.772207,934.743,76.580083,13.772207,-2738209557159840740,-4562306754773725195
4704.01,76.579417,3.588516,954.316,76.579417,3.588516,-6920295305275034657,-9207433350548895395
4705.01,72.164943,12.95525,454.797,72.164943,12.95525,7423908007830756263,7674760645902499661
4706.01,90.488285,-29.136423,217.627,90.488285,-29.136423,-7476329353999439730,2279297601916338465
4406.01,18.048516,-56.925387,261.834,18.048516,-56.925387,-393897630650247,4049337967149538034
4407.01,50.21978,-56.071719,199.286,50.21978,-56.071719,-1787102253722514631,7396819102466722181
4408.01,93.180626,-57.314409,234.682,93.180626,-57.314409,-8192690846470035226,678757688082161031
4409.01,81.818658,-54.946098,179.419,81.818658,-54.946098,-7507020106501129374,-4512031956034372344
441.01,74.472782,-13.703709,183.952,74.472782,-13.703709,2231513053267838236,1259262110707207083
4410.01,44.396282,-66.512498,162.42,44.396282,-66.512498,-2496462476831944075,-1178727241828711995
4411.01,126.896827,11.667413,160.125,126.896827,11.667413,822476414947014440,-7138120341594313061
4412.01,249.808328,-52.099838,389.597,249.808328,-52.099838,-3223818491209621996,-3538778389892485662
4413.01,97.227889,-73.326667,92.9715,97.227889,-73.326667,3525035460884803401,3555646389270286264
4414.01,267.475228,-37.531317,0.0,267.475228,-37.531317,-7430659646610733653,-6667144443201309925
4415.01,247.098356,-49.514152,455.557,247.098356,-49.514152,3763933510143279089,2348089013363527572
4416.01,251.780014,-39.947307,236.604,251.780014,-39.947307,-5854588963032189154,-7804696284943392486
4417.01,244.467204,-54.166478,56.8503,244.467204,-54.166478,-5569806956765664681,3506407675436404848
4418.01,273.846341,-68.595252,101.606,273.846341,-68.595252,-1965007219753816970,8027765190904378976
4418.02,273.846341,-68.595252,101.606,273.846341,-68.595252,-4953951818162575012,-6059463812461285885
4419.01,288.488957,-76.089319,163.32,288.488957,-76.089319,653381368684218640,3666860174597474414
442.01,64.190221,-12.084864,52.616,64.190221,-12.084864,8055679932314320774,7745318072889486467
4420.01,246.799613,-69.344037,230.661,246.799613,-69.344037,-7545108933042001665,7170559136752035498
455.01,45.462478,-16.594496,6.86929,45.462478,-16.594496,2175142121102700618,-7892349529053701495
4550.01,167.819807,-68.472537,554.449,167.819807,-68.472537,-4699955379286248848,2717690443995864142
4551.01,184.978758,-25.827853,215.986,184.978758,-25.827853,-7477169433500554015,-495483419694673543
4552.01,264.714256,-47.637046,27.2684,264.714256,-47.637046,1710695178532954094,2435204266133807358
4553.01,278.186572,43.25282,309.746,278.186572,43.25282,8844480552862271042,-8843207968516191365
4554.01,144.319335,-84.696258,88.0207,144.319335,-84.696258,-2277051336112019843,6413418617304761720
4555.01,91.875497,-76.69059,96.7153,91.875497,-76.69059,-1279199360130275044,-6427947887667039357
4556.01,182.925066,-32.53258,36.6717,182.925066,-32.53258,-6788399266869680063,2269234077854546287
4557.01,197.912511,-47.45457,220.465,197.912511,-47.45457,-8008430593941240860,721273451341913808
4558.01,71.112335,-59.321447,145.248,71.112335,-59.321447,-8594666859735603850,-1499205714380501374
4559.01,211.013538,-30.014125,31.6354,211.013538,-30.014125,1267246156377579091,6705614672076375308
456.01,69.116563,-41.246194,39.4781,69.116563,-41.246194,-5265051512499251638,6213201708174083144
4560.01,127.832228,-68.0239,207.571,127.832228,-68.0239,3070206649424822907,2440547893187923479
4561.01,60.961895,-76.021457,179.008,60.961895,-76.021457,-8190669041210962190,3251808364488343906
4562.01,112.010059,-63.517779,339.605,112.010059,-63.517779,5122133066543576880,6076819795569805305
4563.01,196.653058,-80.617002,156.348,196.653058,-80.617002,-2936396165437034771,8830563754212130514
4707.01,101.244048,-14.546664,688.203,101.244048,-14.546664,-3766039745063696331,-1279773894158970476
4708.01,91.473323,0.357256,708.347,91.473323,0.357256,23315133661834174,4122984368250431559
4709.01,87.490493,-12.835212,0.0,87.490493,-12.835212,-3332631871050870853,2919217438977497774
471.01,98.351102,-23.486086,201.224,98.351102,-23.486086,1884384932844076588,2911300693693345641
4710.01,84.166705,-38.519128,713.662,84.166705,-38.519128,-5816377937222096336,5471343836121640120
4711.01,107.311621,-11.063261,1162.16,107.311621,-11.063261,-7102507983010179043,-5147503730903153857
4712.01,86.421113,-12.128385,494.543,86.421113,-12.128385,-4566756308235825451,5523014335966902945
4713.01,89.640838,10.220589,1028.39,89.640838,10.220589,3445823445164708550,-2638607511567898056
4714.01,94.936966,-5.719195,517.611,94.936966,-5.719195,7750288282513568553,-6118173433953041035
4715.01,105.00193,-2.339506,583.6,105.00193,-2.339506,-8462648687756295000,-7944906359615243838
4716.01,105.24334,-2.259145,2046.79,105.24334,-2.259145,312019055320201391,-442856325610443904
4717.01,105.737414,-0.80334,1422.73,105.737414,-0.80334,423590347227838873,-147152419621343078
4718.01,98.690645,4.395871,563.123,98.690645,4.395871,1933143595178393036,-217064763679765750
4719.01,91.094456,-16.340258,239.104,91.094456,-16.340258,-6743038404521138041,2645011674610859933
472.01,99.86703,-33.540223,0.0,99.86703,-33.540223,-8728104185503996763,3673820276289567892
4720.01,104.182427,-7.824428,1113.96,104.182427,-7.824428,-2518954262776200982,8927232534283070040
4721.01,92.32577,11.411488,285.885,92.32577,11.411488,6464587019029379796,1061045409398060949
4722.01,103.329839,-12.503913,942.214,103.329839,-12.503913,3905623800343043254,-3297861200281927037
4723.01,101.227819,-14.290038,982.931,101.227819,-14.290038,-544168567148979739,5061331853141017123
4436.01,308.426581,87.009328,621.061,308.426581,87.009328,-486132516637553011,6477813308600445789
4437.01,293.583219,76.661086,686.482,293.583219,76.661086,430855696823030655,5671744033278724564
4438.01,270.317239,35.594899,30.0346,270.317239,35.594899,-8112576211956434100,566620181664533043
4439.01,284.280822,48.537916,714.501,284.280822,48.537916,1283296198323442655,-4935552820440282465
444.01,64.183998,-26.766407,57.3973,64.183998,-26.766407,4033358739297748563,-4924173237074643714
4440.01,284.830443,44.658093,1071.8,284.830443,44.658093,8113187614468833249,5362585710054939393
4441.01,276.123535,32.065393,627.308,276.123535,32.065393,4437572052197407016,-2916016850400388021
4442.01,88.754704,82.889011,1435.21,88.754704,82.889011,3906832591577559926,8423323849203930834
4443.01,274.268664,21.909546,56.0739,274.268664,21.909546,1843092958091044412,-620718949134296261
4443.02,274.268664,21.909546,56.0739,274.268664,21.909546,550169809431894041,-3834840501174239921
4444.01,285.971768,42.545624,989.963,285.971768,42.545624,-1478959501176224307,3990104839015807233
4445.01,287.130578,42.350153,630.785,287.130578,42.350153,5549621913240035518,7516872461210802376
4446.01,292.872929,41.064173,381.949,292.872929,41.064173,1445191862764348883,9125481926305206053
4447.01,172.872285,71.081486,268.37,172.872285,71.081486,5563873518658309020,1029665152557626969
4448.01,293.732783,36.815494,0.0,293.732783,36.815494,4002741316318343575,8075349795522090171
4449.01,278.326026,25.395158,213.604,278.326026,25.395158,-5746234086500274254,-9063431319151019004
445.01,77.323576,-36.591034,176.617,77.323576,-36.591034,8763006294702224738,1457906150035047490
4564.01,167.000935,-67.149824,333.206,167.000935,-67.149824,6691467798805856551,5343747192831427461
4565.01,270.107996,-48.474637,33.2345,270.107996,-48.474637,-3953610929280569444,3703328586312002232
4566.01,56.769865,-79.334322,118.765,56.769865,-79.334322,-1846120730070318793,3066049321867995535
4567.01,128.506585,-66.768549,91.313,128.506585,-66.768549,798938269190618225,-832550735785062134
4567.02,128.506585,-66.768549,91.313,128.506585,-66.768549,-7116784131921894752,8592410207292443896
4568.01,238.702259,-65.901121,48.0378,238.702259,-65.901121,-547733437829570603,-1148165836162015021
4569.01,81.028116,-63.028858,212.947,81.028116,-63.028858,-7951259258458813526,-5145528049570701378
457.01,58.725356,-26.423411,0.0,58.725356,-26.423411,7441266018524518860,-1856609070704833821
4570.01,292.068311,38.8422,642.051,292.068311,38.8422,-2644115568179083387,-8219043867485353722
4571.01,284.879979,49.26702,436.257,284.879979,49.26702,1352553562982424637,447841625475036160
4572.01,210.048871,88.612103,61.7358,210.048871,88.612103,-2144433686830686231,1295236710240041562
4573.01,268.253758,66.134585,72.8333,268.253758,66.134585,-1377444579096128580,-9115118160264185550
4574.01,312.065404,24.484549,69.81,312.065404,24.484549,2057599571070508763,222381378311587942
4575.01,175.196879,71.978724,194.791,175.196879,71.978724,1509563920865781477,-6673538656459120113
4576.01,275.226841,16.452703,54.9588,275.226841,16.452703,1094802094635199083,4103561612406328545
4577.01,293.871914,38.422918,938.715,293.871914,38.422918,7640605615122702056,-7451083667483886734
4724.01,100.907325,-10.584142,225.229,100.907325,-10.584142,-4645806253363628438,-1839277254782131403
4725.01,108.008894,15.348909,367.045,108.008894,15.348909,-5930624919775114173,-615838347934254094
4726.01,92.729819,-13.166915,250.87,92.729819,-13.166915,7506091171644163237,215293508099821492
4727.01,90.272905,-2.287897,467.492,90.272905,-2.287897,-8939270132424948623,-891441197047632311
4728.01,104.856724,9.377591,196.016,104.856724,9.377591,-7800215005788782157,8458451042072296337
4729.01,99.131437,-2.137649,464.949,99.131437,-2.137649,6714073878665086167,-1066014372498982107
473.01,101.114922,-32.858388,369.926,101.114922,-32.858388,-2397586182404794278,-8583435180658615328
4730.01,90.620926,16.49946,572.079,90.620926,16.49946,5503973486929034000,3144079428742051903
4731.01,97.14726,14.940385,0.0,97.14726,14.940385,-7621789604333230895,619378915489773323
4732.01,102.67513,-18.384855,570.837,102.67513,-18.384855,1854192949602144561,-7295105902475408746
4733.01,96.000589,14.012921,796.776,96.000589,14.012921,-5247159849924249077,4305797294447587799
4734.01,90.358122,12.547883,563.068,90.358122,12.547883,730953578053796051,16431635369959409
4735.01,100.89956,-5.551933,0.0,100.89956,-5.551933,3232291785108599993,-6744777320587015090
4736.01,94.809455,0.651664,914.606,94.809455,0.651664,6326244873487782308,-7326640619107363862
4737.01,103.410508,-13.436384,580.199,103.410508,-13.436384,92693724544602455,-1628037265114452968
4738.01,87.824224,13.745892,1102.97,87.824224,13.745892,-549601359423626498,6829530036714862312
4739.01,102.5057,-5.202063,626.217,102.5057,-5.202063,8324415916286730302,5357752677499630836
474.01,94.112091,-22.546882,416.459,94.112091,-22.546882,1914140363508455305,3214570248661866151
4740.01,92.373395,-6.061524,633.036,92.373395,-6.061524,-939153410277813961,443418660050071500
4450.01,306.137819,87.071156,210.858,306.137819,87.071156,-1699358125130041096,3191782909873759359
4451.01,274.760444,34.045704,87.8966,274.760444,34.045704,9091517228646881047,-7087581130088470151
4452.01,270.165725,72.939501,718.574,270.165725,72.939501,-5234201647130512229,3447518666334779707
4453.01,289.839513,56.93037,880.941,289.839513,56.93037,-5627712509928249178,-8215742077353225591
4454.01,282.966215,48.345055,1145.28,282.966215,48.345055,2125996031983506087,8458104852231730258
4455.01,294.192119,39.618973,822.96,294.192119,39.618973,-2651723356493833504,-7300605947458077190
4456.01,296.200551,49.14003,739.412,296.200551,49.14003,-4459724020942130217,4231342568846192783
4457.01,289.434667,49.473455,843.695,289.434667,49.473455,5388182026253368940,-6138890557419610045
4458.01,252.125998,74.76375,505.432,252.125998,74.76375,-4968967243503585532,1196118800351566948
4459.01,251.827318,67.298053,254.968,251.827318,67.298053,990727785480405765,-169431992194458434
446.01,75.17158,-35.202674,674.155,75.17158,-35.202674,2428671236397882845,-7898095123979792107
4460.01,19.91003,85.13439,82.2168,19.91003,85.13439,8430785420092229398,-8897551839836683562
4461.01,279.146891,16.45244,106.424,279.146891,16.45244,3242063868231479733,-2550381039571581527
4462.01,274.669941,36.254856,368.922,274.669941,36.254856,5878414123271087559,-7554654905841743352
4463.01,279.358129,18.729952,173.117,279.358129,18.729952,-3168650814433112247,6000028082066082798
4464.01,113.133261,75.789688,360.444,113.133261,75.789688,986378352590257834,5801975336298533974
4465.01,276.134031,15.841886,121.139,276.134031,15.841886,-7841401937887336089,7699758157765855434
4578.01,184.210967,75.140236,182.249,184.210967,75.140236,-238863534093832780,-7333782266907211776
4579.01,296.132814,48.97731,223.757,296.132814,48.97731,3191936916996355667,-922964078575870367
458.01,39.136304,-22.244996,76.6986,39.136304,-22.244996,-3623398181438449851,-341823965657366643
4580.01,242.415045,65.828021,67.7223,242.415045,65.828021,-8398863369542142145,-5266148531269482967
