objID,ra,dec,mode,class,clean,e_RA_ICRS,e_DE_ICRS,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,<zph>,Q,SDSS16,Sp-ID,MJD,framework_id
1237663238736773259,45.132554,0.143283,4,3,0,0.197,0.135,24.164,25.184,23.868,22.567,22.805,0.95,0.658,0.532,0.27,0.814,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.81+000835.8,0,52909.4462,5728330728916246946
1237645942900261516,45.135406,0.144665,2,3,0,0.052,0.048,25.617,23.053,21.427,20.757,20.376,0.654,0.221,0.077,0.062,0.181,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.49+000840.7,0,51078.4169,-7399742077845256286
1237646011639791626,45.13545,0.144608,2,6,0,0.107,0.144,24.631,23.41,21.676,21.099,20.448,1.321,0.333,0.116,0.093,0.21,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.5,0,51081.4087,-789661540942369811
1237646380984107546,45.135453,0.14461,4,3,0,0.084,0.091,25.029,23.428,21.569,20.944,21.022,1.151,0.322,0.094,0.09,0.405,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.5,0,51115.3153,7566332855159240230
1237646380984172551,45.135444,0.144618,2,3,0,0.094,0.1,23.956,23.823,21.545,20.857,21.009,1.044,0.446,0.094,0.086,0.403,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.6,0,51115.3157,4758088662581371484
1237646509832929781,45.135378,0.144643,4,3,0,0.222,0.141,0.0,0.0,21.588,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.49+000840.7,0,51132.2692,-4195255663905487122
1237646509832995031,45.135385,0.144637,2,3,0,0.212,0.132,23.23,22.305,21.283,20.555,20.064,0.806,0.175,0.133,0.111,0.306,0.0,0.0,0.0,0.0,0.0,0.0,2,SDSS J030032.49+000840.6,0,51132.2696,-5444903332884125085
1237646647285710926,45.135436,0.144631,2,3,0,0.066,0.068,23.665,23.221,21.763,21.081,20.949,0.645,0.227,0.106,0.091,0.357,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.6,0,51136.2585,5089838044700244381
1237646707404308602,45.135459,0.144656,2,6,0,0.082,0.092,24.445,23.951,21.626,20.899,20.421,1.244,0.447,0.108,0.092,0.267,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.51+000840.7,0,51138.2529,-6223041770068046318
1237653012456276466,45.135452,0.144683,2,3,0,0.127,0.099,21.739,22.469,21.021,20.437,19.955,0.352,0.269,0.11,0.091,0.264,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.8,0,51819.4799,-6812616918061216748
1237653609418457097,45.13543,0.144668,2,3,0,0.109,0.075,23.815,24.422,21.655,21.026,20.165,0.89,0.628,0.106,0.084,0.186,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.8,0,51875.2236,4893212987697639702
1237656551468958244,45.135445,0.144721,2,3,0,0.053,0.067,25.791,23.646,21.293,20.925,20.102,0.749,0.411,0.08,0.079,0.167,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.9,0,52171.456,2717997615352008332
1237656603006468517,45.135411,0.144657,2,3,0,0.215,0.116,23.28,23.82,21.404,20.752,21.412,0.812,0.668,0.108,0.093,0.687,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.49+000840.7,0,52173.4303,-8852282977078493776
1237657870033617010,45.135491,0.144668,4,3,0,0.097,0.081,24.594,23.606,21.734,21.125,20.613,1.118,0.344,0.104,0.087,0.207,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.51+000840.8,0,52288.1387,7238403257381416646
1237657870033682439,45.135501,0.144673,2,3,0,0.087,0.084,24.64,23.889,21.564,20.811,20.307,1.235,0.469,0.1,0.075,0.182,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.52+000840.8,0,52288.1391,669637346606829833
1237659755537302240,45.135426,0.144635,2,3,0,0.045,0.057,23.508,22.635,21.334,20.592,20.635,0.872,0.183,0.08,0.064,0.297,0.0,0.0,0.0,0.0,0.0,0.0,1,SDSS J030032.50+000840.6,0,52522.4409,-3054760376204521391
1237659884371051015,45.135432,0.144698,2,3,0,0.078,0.086,22.545,22.746,20.996,20.428,20.288,0.517,0.26,0.084,0.073,0.263,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.9,0,52551.4109,13240908716224233
1237660026134135408,45.135443,0.144623,2,3,0,0.037,0.039,23.599,23.657,21.539,21.062,20.251,0.732,0.301,0.078,0.079,0.173,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.6,0,52558.4439,-1941790278326027657
1237660240848421507,45.135428,0.144682,3,3,0,0.049,0.052,24.407,23.635,21.342,20.886,19.95,1.179,0.355,0.075,0.073,0.138,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.8,0,52578.3155,-7711500503614463216
1237660240848421508,45.135428,0.144682,2,3,0,0.049,0.052,24.368,24.237,21.342,20.886,19.95,1.17,0.543,0.075,0.073,0.138,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.8,0,52578.3155,7403406763822629817
1237660335342617125,45.135412,0.144615,2,6,0,0.076,0.075,23.799,24.26,21.737,21.436,20.65,0.891,0.516,0.111,0.14,0.304,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.49+000840.6,0,52585.2785,-3597177622788236206
1237663238736773646,45.135417,0.144636,2,3,0,0.052,0.053,25.094,22.701,21.082,20.644,20.906,1.257,0.193,0.069,0.068,0.364,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.49+000840.6,0,52909.4462,-33944442080533829
1237663277410615433,45.135469,0.144677,2,6,0,0.081,0.08,23.28,23.481,21.841,21.13,20.578,0.748,0.292,0.105,0.083,0.201,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.51+000840.8,0,52910.4163,8842869230161619888
1237663277410681377,45.135486,0.144645,4,3,0,0.085,0.083,25.035,22.401,20.901,20.265,20.029,2.188,0.217,0.086,0.071,0.241,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.51+000840.7,0,52910.4167,-4057055762793236976
1237663526538052214,45.135465,0.144652,2,3,0,0.061,0.053,25.167,23.229,21.377,20.877,20.615,1.104,0.276,0.088,0.085,0.28,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.51+000840.7,0,52935.3436,-1603145024900362302
1237663784217149911,45.135411,0.144677,1,3,1,0.046,0.061,25.457,22.41,20.749,20.149,19.452,1.512,0.235,0.082,0.069,0.165,0.0,0.0,0.0,0.3921,0.058,0.3972,3,SDSS J030032.49+000840.8,0,52963.2668,5043533500560189338
1237663891575603603,45.135469,0.144672,2,3,0,0.125,0.107,22.866,23.119,21.278,20.549,20.271,0.739,0.425,0.112,0.079,0.267,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.51+000840.8,0,52971.2578,-718815622370926990
1237667129981272636,45.135478,0.144695,2,6,0,0.072,0.096,25.233,23.423,21.836,21.067,20.762,0.966,0.248,0.113,0.087,0.273,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.51+000840.9,0,53351.1889,600199473299500096
1237676325511168007,45.135444,0.144673,2,3,0,0.079,0.071,22.022,24.346,21.4,20.782,20.467,0.486,1.317,0.106,0.069,0.179,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.50+000840.8,0,54424.2962,6981396426530482371
1237676673935081575,45.135416,0.144652,2,3,0,0.141,0.138,23.755,24.813,21.427,20.804,20.421,0.979,0.929,0.096,0.083,0.189,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030032.49+000840.7,0,54466.2113,-1025667435696611757
1237645942900261219,45.128572,0.143758,2,3,0,0.182,0.139,23.356,22.731,22.495,21.729,20.667,0.603,0.187,0.211,0.155,0.254,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.85+000837.5,0,51078.4169,130760513473507938
1237646011639792217,45.128371,0.143771,2,6,0,0.199,0.19,24.765,23.22,22.688,21.852,22.351,1.228,0.269,0.27,0.172,0.783,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.80+000837.5,0,51081.4087,1579184407791351019
1237646380984107539,45.128511,0.143764,2,3,0,0.095,0.17,23.912,23.589,22.453,22.189,21.994,0.976,0.352,0.192,0.257,0.807,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.84+000837.5,0,51115.3153,-8187083978939703153
1237646380984172552,45.128503,0.143767,4,6,0,0.095,0.156,23.811,23.955,22.603,22.482,21.735,0.9,0.449,0.209,0.326,0.645,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.84+000837.5,0,51115.3157,5603759087815969219
1237653609418457098,45.128674,0.143769,2,6,0,0.199,0.169,24.483,23.356,22.829,22.71,22.818,0.984,0.253,0.251,0.304,0.909,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.88+000837.5,0,51875.2236,-1612642304411518819
1237656551468957709,45.128475,0.143865,2,6,0,0.177,0.174,23.318,23.349,24.136,22.747,22.2,0.518,0.238,0.553,0.267,0.552,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.83+000837.9,0,52171.456,-4805107936847268063
1237657109821718658,45.12851,0.143757,2,3,0,0.134,0.142,24.3,22.881,23.369,21.981,21.402,1.006,0.174,0.397,0.169,0.394,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.84+000837.5,0,52225.3044,6477773284709799948
1237657870033617014,45.128673,0.143828,2,6,0,0.145,0.276,23.397,23.777,23.659,22.274,22.207,0.626,0.359,0.477,0.217,0.606,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.88+000837.7,0,52288.1387,1165072464808143013
1237657870033682443,45.128683,0.143825,4,6,0,0.141,0.215,22.89,23.458,23.589,22.163,22.096,0.426,0.279,0.456,0.202,0.598,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.88+000837.7,0,52288.1391,7950728876634401120
1237659755537302008,45.128531,0.143769,2,3,0,0.12,0.099,22.908,22.86,22.714,21.794,21.988,0.525,0.212,0.243,0.169,0.796,0.0,0.0,0.0,0.0,0.0,0.0,1,SDSS J030030.84+000837.5,0,52522.4409,-7475361438204988964
1237659884371050809,45.128571,0.143761,2,3,0,0.099,0.173,23.626,22.623,22.536,21.808,21.344,0.809,0.157,0.212,0.158,0.408,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.85+000837.5,0,52551.4109,8147529661437317731
1237660026134135121,45.128596,0.143725,2,6,0,0.114,0.119,22.848,23.016,23.086,22.363,23.126,0.374,0.159,0.255,0.213,0.745,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.86+000837.4,0,52558.4439,-2178963790945594571
1237660240848421498,45.128545,0.143764,2,3,0,0.152,0.121,23.509,23.536,22.302,22.275,22.772,0.67,0.28,0.149,0.211,0.789,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.85+000837.5,0,52578.3155,-8182580792526832810
1237660335342616868,45.128552,0.143767,2,3,0,0.131,0.184,25.394,22.747,22.91,24.589,21.28,0.968,0.17,0.333,1.07,0.562,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.85+000837.5,0,52585.2785,-6537858480507464013
1237663238736774126,45.12849,0.143989,2,3,0,0.4,0.4,25.309,22.764,22.425,22.652,20.912,1.558,0.277,0.309,0.556,0.525,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.83+000838.3,0,52909.4462,319831864079310293
1237663526538052060,45.128508,0.143763,2,6,0,0.108,0.109,23.293,23.077,22.986,22.552,21.408,0.509,0.183,0.249,0.257,0.388,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.84+000837.5,0,52935.3436,791052754099934991
1237663784217150182,45.128573,0.143769,1,3,1,0.083,0.168,23.531,23.452,22.501,22.111,21.919,0.572,0.251,0.163,0.16,0.557,0.0,0.0,0.0,0.477,0.0942,0.4723,3,SDSS J030030.85+000837.5,0,52963.2668,4958059003763275364
1237676673935081578,45.128764,0.143755,2,6,0,0.207,0.207,24.456,24.779,23.22,22.213,23.357,0.999,0.731,0.346,0.214,0.558,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030030.90+000837.5,0,54466.2113,1022461445661906705
1237645942900261223,45.131484,0.147766,2,3,0,0.064,0.06,25.172,22.759,21.2,20.709,19.824,0.829,0.168,0.063,0.059,0.111,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000851.9,0,51078.4169,8024523551982763440
1237646011639791899,45.131473,0.147759,2,3,0,0.102,0.097,24.019,23.45,21.388,20.981,20.326,1.116,0.347,0.09,0.085,0.19,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000851.9,0,51081.4087,-456691777242202443
1237646380984107544,45.131455,0.147772,4,3,0,0.084,0.071,22.341,23.085,21.232,20.768,20.894,0.327,0.26,0.077,0.083,0.391,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.54+000851.9,0,51115.3153,-4929214381010703785
1237646380984172780,45.131449,0.147775,2,3,0,0.074,0.069,22.304,22.797,21.199,20.693,20.965,0.318,0.205,0.075,0.079,0.416,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.54+000851.9,0,51115.3157,-4905253489697005186
1237646509832929709,45.131517,0.147761,4,3,0,0.128,0.177,24.389,22.984,21.549,21.108,22.614,1.296,0.269,0.142,0.152,1.587,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.56+000851.9,0,51132.2692,1173572750482036849
1237646509832995023,45.13154,0.147749,2,3,0,0.13,0.155,24.9,22.748,21.482,20.963,21.978,1.356,0.23,0.141,0.142,1.293,0.0,0.0,0.0,0.0,0.0,0.0,2,SDSS J030031.56+000851.8,0,51132.2696,-1632978278579513412
1237646647285711257,45.13152,0.147702,2,3,0,0.183,0.1,22.754,22.45,21.128,20.56,20.383,0.419,0.156,0.084,0.081,0.301,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.56+000851.7,0,51136.2585,7373544690072553920
1237646707404308895,45.131519,0.147744,2,3,0,0.122,0.112,24.717,22.734,21.443,20.8,19.913,1.422,0.195,0.107,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.56+000851.8,0,51138.2529,-4647978291923607125
1237653012456211019,45.131442,0.147751,4,6,0,0.063,0.12,0.0,0.0,21.678,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.54+000851.9,0,51819.4795,-1537507073591802552
1237653012456276462,45.1315,0.147783,2,3,0,0.1,0.105,24.641,23.068,21.242,20.646,21.659,1.578,0.295,0.087,0.07,0.722,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000852.0,0,51819.4799,6430994813837604798
1237653609418457393,45.131476,0.147732,2,3,0,0.059,0.08,23.775,22.827,21.343,20.855,20.239,0.837,0.183,0.076,0.069,0.191,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000851.8,0,51875.2236,-1309672613404943656
1237656551468958241,45.131442,0.147777,2,3,0,0.06,0.072,22.799,23.12,21.145,20.648,20.325,0.49,0.287,0.076,0.068,0.212,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.54+000851.9,0,52171.456,6193511801857687429
1237656603006468511,45.13154,0.147776,2,3,0,0.069,0.082,25.709,24.441,21.401,20.882,21.826,0.758,0.802,0.085,0.083,0.72,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.56+000851.9,0,52173.4303,-7831371924859366373
1237657109821719029,45.131441,0.147748,2,3,0,0.059,0.112,24.927,22.952,21.243,20.661,20.494,1.151,0.209,0.076,0.063,0.219,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.54+000851.8,0,52225.3044,2124387204284912480
1237657870033617362,45.131489,0.147753,4,3,0,0.06,0.081,24.727,22.676,21.47,20.997,21.365,1.09,0.154,0.081,0.077,0.383,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000851.9,0,52288.1387,229304182067433971
1237657870033682709,45.131473,0.147755,2,3,0,0.059,0.081,24.532,22.513,21.421,20.906,20.381,1.128,0.137,0.08,0.074,0.178,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000851.9,0,52288.1391,-2385686350846287690
1237659755537302012,45.131466,0.147757,2,3,0,0.063,0.046,23.519,22.311,20.948,20.574,20.666,0.96,0.151,0.063,0.069,0.329,0.0,0.0,0.0,0.0,0.0,0.0,1,SDSS J030031.55+000851.9,0,52522.4409,8446318484671474380
1237659884371050813,45.131528,0.147753,2,3,0,0.081,0.073,25.07,22.386,21.36,20.715,20.292,1.183,0.141,0.085,0.069,0.193,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.56+000851.9,0,52551.4109,484955321826170563
1237660026134135128,45.131445,0.147759,2,3,0,0.06,0.052,24.814,22.877,21.297,20.764,20.004,1.202,0.183,0.076,0.074,0.168,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.54+000851.9,0,52558.4439,-8412424691545131729
1237660240848421210,45.131432,0.14779,2,3,0,0.057,0.054,24.44,22.86,21.216,20.726,20.684,1.174,0.184,0.067,0.064,0.276,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.54+000852.0,0,52578.3155,-6890721440815780465
1237660335342616876,45.131473,0.147767,2,3,0,0.076,0.071,24.966,22.467,21.119,20.648,20.257,1.368,0.158,0.082,0.089,0.278,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000851.9,0,52585.2785,1611532134648952352
1237663238736773638,45.131453,0.147746,2,3,0,0.061,0.08,24.527,22.559,21.149,20.743,20.386,1.212,0.155,0.066,0.067,0.207,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.54+000851.8,0,52909.4462,-4147515085375316093
1237663277410615431,45.131437,0.147771,2,6,0,0.108,0.092,22.681,23.028,21.738,20.887,20.246,0.489,0.221,0.106,0.073,0.168,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.54+000851.9,0,52910.4163,7072386746248834284
1237663277410681101,45.131457,0.147755,4,0,0,0.11,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.54+000851.9,0,52910.4167,-8159838460604466800
1237663526538052069,45.131494,0.147762,2,3,0,0.117,0.068,24.544,22.595,21.274,20.846,20.243,1.279,0.169,0.084,0.087,0.213,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000851.9,0,52935.3436,-5922926842164549872
1237663784217149896,45.131467,0.147772,1,3,1,0.077,0.061,24.754,22.687,21.331,20.823,20.296,0.982,0.157,0.072,0.064,0.194,0.0,0.0,0.0,0.3775,0.1101,0.383,3,SDSS J030031.55+000851.9,0,52963.2668,-5998180565023873565
1237663891575603600,45.131482,0.147748,2,6,0,0.1,0.125,23.367,23.139,21.299,20.85,20.313,0.837,0.334,0.086,0.077,0.21,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000851.8,0,52971.2578,7053413054395507091
1237667129981272527,45.131491,0.147758,2,3,0,0.11,0.12,22.674,22.478,21.229,20.622,21.251,0.494,0.154,0.091,0.082,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000851.9,0,53351.1889,-4793481193295027894
1237676325511168411,45.131472,0.147784,2,3,0,0.078,0.067,26.264,22.411,20.964,20.602,20.129,1.41,0.352,0.093,0.076,0.171,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000852.0,0,54424.2962,3672520857918905038
1237676673935081820,45.131487,0.147747,2,3,0,0.116,0.117,23.511,22.46,21.401,20.749,20.519,0.845,0.173,0.095,0.081,0.212,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030031.55+000851.8,0,54466.2113,4506755943805188746
1237657870033683266,45.161525,0.138002,4,3,0,0.116,0.121,24.332,24.084,23.451,24.907,20.135,1.31,0.591,0.558,0.925,0.173,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030038.76+000816.8,0,52288.1391,-3218818234064457026
1237663784217150400,45.158455,0.142963,1,3,0,0.097,0.085,23.593,24.408,23.678,22.358,22.606,0.56,0.474,0.398,0.191,0.716,0.0,0.0,0.0,0.5658,0.1355,0.5251,3,SDSS J030038.02+000834.6,0,52963.2668,-7784917728610007016
1237645942900261254,45.150894,0.139397,2,6,0,0.112,0.086,24.28,23.338,22.659,23.115,23.827,0.666,0.2,0.154,0.312,0.384,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.21+000821.8,0,51078.4169,3292895402937410504
1237646647285711289,45.150833,0.139351,2,3,0,0.183,0.159,23.473,22.803,22.579,22.288,23.282,0.63,0.18,0.253,0.315,1.098,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.19+000821.6,0,51136.2585,-4159607443263431684
1237653012456276481,45.150827,0.139475,2,6,0,0.143,0.111,22.892,23.142,22.403,22.935,22.608,0.493,0.247,0.187,0.371,0.858,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.19+000822.1,0,51819.4799,3384100103914706694
1237656551468958263,45.150877,0.139417,2,6,0,0.078,0.078,23.39,23.425,22.56,23.173,21.68,0.539,0.251,0.168,0.363,0.401,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.21+000821.9,0,52171.456,3219365257494871500
1237657109821719330,45.150832,0.139391,2,6,0,0.086,0.084,23.474,23.419,23.062,22.144,23.001,0.559,0.23,0.252,0.153,0.605,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.19+000821.8,0,52225.3044,-6863984807669289496
1237657870033682741,45.150812,0.139347,2,6,0,0.125,0.116,23.109,22.996,23.466,22.538,21.516,0.466,0.174,0.372,0.253,0.364,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.19+000821.6,0,52288.1391,227109535760134031
1237659755537302258,45.150819,0.139381,2,6,0,0.083,0.056,26.609,23.094,22.517,22.334,23.052,0.283,0.195,0.152,0.197,0.745,0.0,0.0,0.0,0.0,0.0,0.0,1,SDSS J030036.19+000821.7,0,52522.4409,-4169267329434301488
1237660026134135175,45.150788,0.139357,2,3,0,0.176,0.125,23.193,22.923,22.981,22.379,21.361,0.532,0.163,0.267,0.244,0.426,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.18+000821.6,0,52558.4439,-8469852032479594975
1237660240848421521,45.150804,0.139341,2,3,0,0.127,0.086,25.191,23.106,22.243,22.221,22.246,1.015,0.217,0.156,0.221,0.77,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.19+000821.6,0,52578.3155,1854335420256641485
1237660335342616913,45.150858,0.139464,2,6,0,0.165,0.1,23.866,23.071,23.065,22.202,21.863,0.849,0.191,0.319,0.248,0.718,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.20+000822.0,0,52585.2785,848439223816680217
1237663238736773677,45.150884,0.139416,2,6,0,0.118,0.113,24.935,23.121,22.752,22.569,20.994,0.883,0.189,0.194,0.232,0.258,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.21+000821.8,0,52909.4462,879336581029512340
1237663526538052096,45.150908,0.139342,2,6,0,0.119,0.07,24.809,23.042,22.599,23.513,22.585,0.911,0.179,0.183,0.531,0.755,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.21+000821.6,0,52935.3436,-3394586320823091339
1237663784217149940,45.15083,0.139403,1,6,1,0.075,0.07,23.346,22.905,22.667,22.606,21.602,0.404,0.137,0.15,0.195,0.375,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.19+000821.8,0,52963.2668,7780540427152291726
1237667129981337882,45.150903,0.139431,2,3,0,0.125,0.131,25.296,22.65,22.671,22.47,22.552,1.104,0.153,0.282,0.358,1.093,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.21+000821.9,0,53351.1893,2268896225176169272
1237676325511168659,45.150834,0.139366,2,3,0,0.136,0.119,23.193,24.597,22.794,22.04,23.009,1.332,1.491,0.355,0.206,0.741,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030036.20+000821.7,0,54424.2962,-3007088777982473505
1237656551468958261,45.149712,0.141039,4,3,0,0.079,0.203,24.306,23.649,22.446,22.743,23.14,1.002,0.345,0.183,0.312,0.747,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030035.93+000827.7,0,52171.456,-8724404216577741275
1237657109821719056,45.147873,0.140108,2,6,0,0.129,0.115,24.632,23.199,23.614,23.76,22.879,0.878,0.196,0.391,0.509,0.623,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030035.48+000824.3,0,52225.3044,-8257511374978479622
1237660026134135167,45.147986,0.139992,4,3,0,0.173,0.147,25.812,22.628,22.954,23.05,21.653,0.869,0.172,0.371,0.595,0.757,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030035.51+000823.9,0,52558.4439,4865866422007698644
1237646509832995425,45.144652,0.141363,4,8,0,0.0,0.0,27.991,27.929,21.771,28.515,18.501,0.831,1.095,1.281,0.503,0.471,0.0,0.0,0.0,0.0,0.0,0.0,2,SDSS J030034.71+000828.9,0,51132.2696,940328456649420741
1237656603006468545,45.155034,0.142393,2,6,0,0.168,0.173,25.274,24.851,22.609,23.738,22.984,0.893,0.898,0.214,0.719,0.883,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030037.20+000832.6,0,52173.4303,5295715019346246254
1237659755537302050,45.155201,0.142457,4,3,0,0.127,0.112,23.466,22.351,22.464,23.141,21.534,1.178,0.194,0.298,0.783,0.855,0.0,0.0,0.0,0.0,0.0,0.0,1,SDSS J030037.24+000832.8,0,52522.4409,316650899576069977
1237645942900261267,45.156342,0.14601,2,6,0,0.02,0.018,23.428,22.46,20.837,19.686,19.047,0.426,0.097,0.034,0.02,0.043,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030037.52+000845.6,0,51078.4169,-9167628011552218541
1237646011639791930,45.156373,0.146012,2,6,0,0.044,0.043,25.571,22.57,20.824,19.737,19.026,0.828,0.143,0.05,0.026,0.054,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030037.52+000845.6,0,51081.4087,8227578498315273450
1237646380984172810,45.156352,0.145992,2,6,0,0.027,0.025,23.187,22.477,20.86,19.786,19.152,0.556,0.127,0.044,0.03,0.069,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030037.52+000845.5,0,51115.3157,8151066015390910965
1237646509832995058,45.156331,0.146027,2,6,0,0.064,0.049,26.323,22.355,20.83,19.818,19.105,0.447,0.129,0.062,0.04,0.088,0.0,0.0,0.0,0.0,0.0,0.0,2,SDSS J030037.51+000845.6,0,51132.2696,7107691154416608484
1237646647285711302,45.156353,0.146003,2,6,0,0.034,0.027,24.422,22.283,20.842,19.689,19.131,0.831,0.095,0.044,0.026,0.068,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030037.52+000845.6,0,51136.2585,-4133943501411122420
1237646707404308932,45.156362,0.146018,2,6,0,0.045,0.042,22.398,22.314,20.857,19.707,19.099,0.311,0.11,0.053,0.032,0.079,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030037.52+000845.6,0,51138.2529,-6638828303110621650
