main_id,ra,dec,otype,framework_id,frame_hash
[FSC2019] UFMG 88,268.2099999999999,-29.431400000000004,OpC,-6198818660128453539,-5563806644680950265
[FSC2019] UFMG 89,269.29999999999995,-27.5902,OpC,4267295962102715790,6631618913975218263
[FSC2019] UFMG 90,270.655,-25.83,OpC,8000026614262273988,-6371631115267146138
[FSC2019] UFMG 92,269.039,-29.49449999999999,OpC,-429810014321448589,-8401747002463450417
[FSC2019] UFMG 94,267.95899999999995,-33.390100000000004,OpC,-3057146362265133618,7182844486196763837
[FSC2019] UFMG 95,270.69499999999994,-29.37,OpC,-1437451284374286265,-5101324260671689864
[FSC2019] UFMG 96,264.4549999999999,-29.776000000000003,OpC,2985881205121341986,-839130778824187852
[GKK2003] O111,73.65,-69.91666666666667,OpC,-3875689931663847439,-8307869604681200132
[HS66] 244,80.375,-65.25,OpC,-8176636340738533090,5058847094825729467
[HS66]  89,75.275,-68.4,OpC,6965705328141960613,-4147903248866632914
[HS66] 145,77.57083333333334,-65.32166666666666,OpC,-4867421602305429804,-8010001357077505121
[HS66]  71,74.17500000000001,-65.58333333333333,OpC,3579980286307441518,-3307175556750105710
BMG 118,87.68333333333334,-68.11666666666666,OpC,-7869684621123071218,8683279614007049999
[GKK2003] O102,82.875,-70.75,OpC,223455444510477695,-511913671250805462
[FSC2019] UFMG 82,263.91599999999994,-33.3352,OpC,7127658307815906001,-6507912711239757192
[FSC2019] UFMG 83,268.085,-28.1736,OpC,-7691133145023821232,1111472107060652986
[FSC2019] UFMG 84,272.195,-21.4818,OpC,697764043707994372,4566787466273251219
BMG  63,86.55991666666667,-67.56813055555554,OpC,5192686273381674896,-6717042544430692479
KMHK  330,74.27508333333333,-67.41358333333334,OpC,1810048209646905944,446900511289357741
KMHK 1470,87.95325,-69.30826666666667,OpC,1493312303877584748,-3989509840518965108
KMHK  174,73.075,-66.14833333333334,OpC,2743095042149241581,4328631245824985084
[GKK2003] O001,85.5,-71.75,OpC,-7654847968033486322,-3802682837162933146
DSH J1912.0+1716,288.02375,17.279999999999998,OpC,1104523940792270877,-2107871131768433560
DSH J1942.3+1939,295.575,19.661666666666665,OpC,6057019623603200771,124624032628665845
DSH J1130.5-6013,172.63,-60.23166666666667,OpC,-8236306203631291986,56601513541238274
DSH J1207.1-6448,181.7829166666667,-64.80055555555555,OpC,-2281951787903391319,239435085406151149
[DBS2003]  66,169.13750000000002,-61.49,OpC,-8965577032749785927,-3218440577518289690
KMHK  436,75.2625,-68.08166666666666,OpC,3873524085537944342,-6184668450233622696
BRHT 54a,84.43641666666667,-69.3358611111111,OpC,6618050200310857620,3384927729967075093
[GKK2003] O114,83.95,-70.23333333333333,OpC,3344871149088854506,2991819856433415970
KMHK 1524,88.67491666666666,-70.69828055555556,OpC,2245820863716001596,-3344984437277406345
[HS66] 172,78.129875,-68.65114722222224,OpC,-1497516986299321381,-3802470894046695483
DSH J1837.1-1013,279.28333333333336,-10.2325,OpC,-2597217494029810440,-7716444792553588137
BMG 119,87.72083333333332,-68.115,OpC,7305618203925983631,-2162024590005820891
[GKK2003] O064,85.275,-70.71666666666667,OpC,6609745354454382875,-7825514558359207302
DSH J1158.3-6152,179.58666666666667,-61.871944444444445,OpC,-8448268918683802950,-5697276103310224419
NAME NGC 6882/5,302.975,26.58333333333333,OpC,1439434854028334499,4933353249243339212
UPK 422,88.10833333333335,-7.558611111111111,OpC,-1413971977146260177,320110225407439822
[NHM2010] 2290,149.10204166666665,69.12468333333332,OpC,-4984582768725739715,1094265660520985569
Cl VDBH   91,154.32500000000002,-58.7,OpC,-2146090853858115924,-5582320180736991646
[GKK2003] O199,77.775,-68.53333333333333,OpC,8127575701124842202,5877320330785535743
BMG  27,86.12333333333335,-67.315,OpC,-5954621180044975888,4337592495195295243
OCISM 117,104.8869,-4.8032,OpC,4549679830520296102,8867912196172047864
KMHK 1450,87.79999999999998,-67.19,OpC,-8642321655429185463,-883570027675782694
BMG 158,88.56666666666666,-67.82,OpC,-4869031645691465337,206780743917471984
BMG 218,90.825,-68.46333333333334,OpC,-2250465916018030730,5920083741733714906
BMG 129,88.01666666666668,-67.87166666666666,OpC,-1246730987224742560,-278835590859631266
[BDB2003] G154.35+02.61,69.08333333333333,51.211666666666666,OpC,5595173502047866129,8215592591790170017
NAME DR 22 Star Cluster,309.89166666666665,41.31805555555556,OpC,-2877753421721944721,-611166381334067741
[HS66] 454,93.1,-65.2,OpC,-7513032259213053482,-7654602148074598672
[HS66] 452,91.7,-67.13333333333334,OpC,-2585704426571796523,-6347830025492642861
NAME Archinal 1,283.709,5.550000000000001,OpC,-3637770593255953413,5925684113467654912
[FSR2007] 0224,306.345,40.226,OpC,2699928096715803287,2902274904072998942
Kronberger 25,275.66625000000005,-14.728055555555557,OpC,8900099445804749306,7645221181659320032
[LP2019] 265,226.1735,-58.4922,OpC,-6577541541006628783,-2690061524460485375
[LP2019] 373,105.5792,-1.8397000000000008,OpC,-5763742066651414714,2611378824908985940
[LP2019] 503,306.3755,40.8642,OpC,3262155263782309772,-7838655744115086957
[FSC2019] UFMG 62,149.00741666666667,-60.19577777777777,OpC,1246914206829246339,4875696873965999508
[LP2019] 782,153.9733,-59.0329,OpC,-1314227942113779889,-6787073968692732026
[LP2019] 942,119.7341,-29.5674,OpC,-8976598387612660351,610711922303399331
[LP2019] 1049,160.568,-59.9463,OpC,-364215044578344817,9207452712496368957
[LP2019] 1103,170.543,-61.5219,OpC,9003934389239189963,-6171245319846825662
[LP2019] 1120,177.8685,-62.823,OpC,-326486218783620474,1977400835188585498
[LP2019] 1160,202.0966,-63.47699999999999,OpC,2590876633503671315,-1455137838279879048
[HS66] 455,95.725,-67.81666666666666,OpC,5966196795138793547,7792845611989866783
[LP2019] 1221,280.55,-6.2368,OpC,-1237061123201729248,6696654589020190207
[LP2019] 1342,23.5035,61.68130000000001,OpC,-8980361942146288412,851236667186532046
[LP2019] 1372,90.52616529511624,28.87313354368478,OpC,-5373649503480812812,126846666077395585
[LP2019] 1390,101.9099,5.6271,OpC,5386350403062316008,8546740882005941727
[LP2019] 1394,103.44710000000002,1.6021999999999998,OpC,-8220874982088312068,-6235085801694060371
[LP2019] 1441,123.9763,-34.308,OpC,-911834395417070483,4273130773224909174
[LP2019] 1487,160.4925,-58.3729,OpC,-4700397218734449789,-2071889060733157426
[LP2019] 1490,157.7101,-58.26299999999999,OpC,-8331137328427021485,6925083782831600551
[LP2019] 1600,185.2946,-61.70419999999999,OpC,-8903410633307631667,-1524962887924005286
[LP2019] 1614,241.5621,-52.1424,OpC,3964291005738486223,-6542726150079920062
[LP2019] 1625,269.4911,-23.2843,OpC,-6864919183371765911,2649974865236715732
[LP2019] 1759,303.7281,37.2362,OpC,4367976903559451478,-3254055391662564754
[LP2019] 1764,303.8449,38.9571,OpC,3224059235295921035,-2561720380583587204
[LP2019] 1785,316.1492999999999,49.3015,OpC,-8071596319398563805,-7281541013863574487
[LP2019] 1787,322.7451,52.8306,OpC,6457683215817969129,-4058686928819318945
[LP2019] 1789,331.2733,55.1924,OpC,7669916831075274591,-3365726955358162565
[LP2019] 1807,334.1112,57.8123,OpC,-1571771593620471259,2738920267128683179
[LP2019] 1816,341.9583,59.891200000000005,OpC,-1139626097708517799,5967883435676285475
[LP2019] 1822,343.4078,62.8286,OpC,8366497543442458911,6135454938685126385
[LP2019] 1825,359.2289999999999,62.878,OpC,-495802215156584252,4869600539701845219
NAME Alessi J2327+55,352.0,55.6,OpC,7052162672122815550,-1860376682666546693
NAME Alessi Teutsch 10,56.10833,29.66667,OpC,1897381362024394065,-6176773568373496649
[LP2019] 1888,14.512771784297309,63.25019291096369,OpC,8482993742059366589,-5154993585750023015
[LP2019] 1937,41.09470832029043,61.84653598511059,OpC,-7103019793011323355,-542030520512135301
[LP2019] 1956,58.2501,57.2772,OpC,-7152897819738383432,5996424525761783861
[LP2019] 1957,41.52129999999999,59.770700000000005,OpC,-1430711078097439578,1185589460971331167
Cl Basel    7,99.075,8.33,OpC,-5078548848246932208,2841332302966817580
[LP2019] 1975,92.953,25.0184,OpC,3188556629876822678,999891485358461587
Cl Basel   15,318.978,48.853,OpC,8608751763816122305,3936908010625523960
Cl Basel   13,318.15,46.53,OpC,-803300164015940185,1085660928979376125
Cl Basel   14,320.257,44.825,OpC,2482244823958293629,-5678623840147179757
[LP2019] 1980,110.9029,-7.510099999999999,OpC,-1045193701920783241,3484316214720310276
[LP2019] 1982,110.47750000000002,-7.8299,OpC,5319773895854057277,-7038679046598817107
[LP2019] 1985,109.6635,-3.8082,OpC,-4252536719694745834,-5102030736195090460
[LP2019] 1989,125.0139,-30.685400000000005,OpC,3580449579304234124,1479092191091646614
[LP2019] 2027,73.3812,49.48879999999999,OpC,1814392856150209738,6266009990840807030
[LP2019] 2042,58.431,63.7186,OpC,-3440375744068413701,7202321913405835476
[LP2019] 2047,94.231,43.4376,OpC,-8029780699722139688,5424474339569205845
[LP2019] 2048,95.8573,40.525,OpC,-8815539053422723261,-8932256156728853662
[LP2019] 2113,274.7047,-18.0779,OpC,-3495513342670328711,-1313061720911010369
[LP2019] 2172,282.4823999999999,-0.3232,OpC,1757370421870573813,728448288234171507
Cl Berkeley   26,102.547,5.755,OpC,-3364730735934466405,575743503559270692
[LP2019] 2249,344.8154,62.8432,OpC,-3701677528350435250,6154459311809250399
Cl Lynga    3,229.194,-58.373,OpC,4427637098889629223,-8225560243470440888
Cl Bica    6,76.58333333333333,39.16388888888888,OpC,-4527990338714119454,-1908047916842475833
Cl Biurakan    1,301.87499999999994,35.68333333333333,OpC,-6851943797918831033,-5014039585678432282
Cl Bochum    1,96.323,19.78,OpC,5094961676001408880,-2890986113044751214
Cl Bochum    5,112.75,-16.93333333333333,OpC,5073598851607399824,722195914279170196
Cl Bochum   10,160.55916666666667,-59.14555555555555,OpC,-1085826467323720302,2561412863397962746
Cl Collinder   65,81.525,16.7,OpC,-4578022964794765349,-5694825697270332145
Cl Collinder   70,83.875,-1.1000000000000003,OpC,-2604454100479123641,-656358807593506668
Cl Collinder  173,120.70417,-46.38334,OpC,-3336156572167463478,-3533284656341935833
SAI 43,77.067,49.873,OpC,-6478952705016078328,-1364136412942681300
Cl Collinder  428,315.768,44.56,OpC,-1562207823654983241,5659645497610120391
Cl Czernik   17,58.1,61.95,OpC,6939646885592139608,-7227202533125279368
UBC 248,137.986,-52.235,OpC,379179597417268775,-3456689829830981761
Cl Dias    7,297.368,21.167,OpC,-6324978221846231993,-8281501596771932749
Cl Dias    8,298.042,11.628,OpC,1642405875888289802,-8875443157008734830
Cl Dolidze    9,306.42,41.953,OpC,3846819590683596990,6448696568722250302
Cl Dolidze   24,101.183,1.735,OpC,-6350285579127900792,-348971835210350247
Cl Dolidze   36,300.625,42.1,OpC,-2154668204881447159,-8145779697129940354
Cl Dolidze   45,317.7,37.537,OpC,4604215295239801078,3824097205119361451
Cl Dolidze   44,307.447,41.635,OpC,6111567968769911808,8251281572358791879
Cl Dolidze   52,275.981,-16.64,OpC,2000015491464266756,-6815863720337674490
ESO 309-3,102.675,-42.38333333333333,OpC,8554102596956350251,775643325395987993
ESO 425-6,91.20833333333334,-29.183333333333334,OpC,432465215342204369,-6187256568821935573
ESO 561-5,119.825,-22.683333333333334,OpC,8990360482582995949,976471005555990161
UBC 483,133.744,-47.42,OpC,-824414054463109322,-1686918484525764971
UBC 484,138.0,-44.814,OpC,3796467976062174210,7826439836836396045
[FSR2007] 0756,66.06666666666666,29.725277777777777,OpC,5660511530098291032,-1135441462577251113
[FSR2007] 1053,99.993,1.533,OpC,-5408366707393842839,1246236976198373497
Cl Hogg   14,187.185,-59.81,OpC,-7037443275671517450,1416492935191335761
UBC 606,37.4633,57.37129999999999,OpC,-4696209265191444339,-4028643708829321625
IC 2156,91.2125,24.15833,OpC,9050335824939063490,8889040582819407800
UBC 631,112.70900000000002,-14.148,OpC,-805055830816565006,5456963192883732534
UBC 632,121.59,-9.602,OpC,9055331978091327681,6418487821367760181
UBC 641,116.01,-31.135000000000005,OpC,-5654054045406455027,-2348689788284043702
UBC 656,160.876,-61.098,OpC,-146065417593084308,-7748422979894471145
UBC 670,253.093,-44.432,OpC,5046051094861546844,6219332803851423384
[FSC2019] UFMG 16,245.06941666666663,-44.87347222222222,OpC,1609480887168444026,-6341318864321448535
[FSC2019] UFMG 22,263.19925,-37.61183333333333,OpC,8731368663191084400,-2535318975638711074
[FSC2019] UFMG 29,258.81337499999995,-36.57852777777778,OpC,-5188533393761337579,7238347233264494287
DSH J0347.3+5354,56.825,53.90972222222222,OpC,7794096621627098539,4206182392285334487
[FSC2019] UFMG 39,219.01,-57.865,OpC,1882857673076078102,-7247114304727579260
[FSC2019] UFMG 44,235.58079166666664,-55.46413888888889,OpC,5911757910476826502,-1783210987606545954
[FSC2019] UFMG 45,239.79141666666663,-55.79905555555556,OpC,4574876866315939343,8050970587045183195
[FSC2019] UFMG 47,253.03670833333337,-47.40552777777778,OpC,-3445148090077774318,4849909925319596515
[FSC2019] UFMG 53,195.397,-64.0245,OpC,-5863732019325423662,6728855392985316990
[FSC2019] UFMG 55,197.03166666666664,-61.24022222222222,OpC,-8673456590350466921,2527191381036592611
[FSC2019] UFMG 59,126.505,-38.33338888888888,OpC,3062706329903077785,-3728609174953645265
UPK 152,319.301,56.258,OpC,-4455000089796621394,-6213031552952341762
DSH J0518.6+3737,79.64999999999999,37.62166666666667,OpC,6345355678300512771,-2935107139545844445
DSH J2000.6+3035,300.1516666666667,30.58972222222222,OpC,-5871439878872646627,7473943822421599733
UPK 457,104.47100000000002,-18.728000000000005,OpC,3000832870418935429,-5051899661357495370
Cl Loden   89,157.28749999999997,-56.78833333333333,OpC,207718433276581341,8215410608277080143
Cl Loden  143,157.22500000000002,-58.78333333333333,OpC,8718914703180487561,3121016520701440999
Cl Loden  189,162.6,-56.41666666666666,OpC,-846655636731179264,2948343236407996119
Cl Loden  807,201.157,-62.495,OpC,-8856998499752379785,-9184195552746521634
NAME Loiano 1,299.572,32.55,OpC,2961585079290501161,-7069535721503606613
[LP2017] LP01,20.835,58.40999999999999,OpC,3383887845173448850,-1012764027328498894
[LP2017] LP02,30.315000000000005,62.26,OpC,-5454370870365225694,1351500168393251374
[LP2017] LP04,53.13,51.52,OpC,6930191038934391883,-4754471758245657741
[LP2017] LP05,52.545,52.44,OpC,-3573190341254319980,-4258962637426320191
[LP2017] LP06,37.65,60.81,OpC,-6001791855964997001,-6881626089689803421
[LP2017] LP07,38.62499999999999,61.79,OpC,-7798306766048116616,-3246784139189730259
[LP2017] LP08,42.28499999999999,60.57,OpC,-6869220786142637213,-7874171491756897184
[LP2017] LP09,42.885000000000005,60.57,OpC,2129327116415966890,956807173669741372
[LP2017] LP10,43.515,60.65999999999999,OpC,1363163137563193734,896375655833204405
[LP2017] LP11,62.115,49.9,OpC,7880125850440342295,242056506111060823
[LP2017] LP12,67.875,50.95999999999999,OpC,1893044424946273242,-2016207361607986723
[LP2017] LP13,71.07,19.4,OpC,7649634127125556038,4209303973648786038
[LP2017] LP14,350.625,62.0,OpC,-4829315778713354711,-2665509944888842809
[LP2017] LP15,72.36,10.676,OpC,-8914169376855229711,-5623001565025291044
[LP2017] LP16,72.345,43.82000000000001,OpC,-2242564184946485326,-1292837451392510727
[LP2017] LP17,78.21,47.921,OpC,333976432340658115,4956691385312141375
[LP2017] LP18,79.155,32.61399999999999,OpC,7133960622765886174,4873541524848274682
[LP2017] LP19,81.255,33.826,OpC,-7588862040699870491,-5186682515290785131
[LP2017] LP20,340.14,52.691,OpC,4439969263289337498,142163466687679242
[LP2017] LP21,339.885,57.606,OpC,2183483699662862230,-1259312725819951688
[LP2017] LP22,336.555,58.002,OpC,-2676683278829059789,5674155602433137394
[LP2017] LP23,336.19499999999994,60.268,OpC,8059597330061931126,-2671782949069453400
[LP2017] LP24,332.625,57.886,OpC,4513085127753606739,8392127057076406866
[LP2017] LP25,86.175,29.056,OpC,1441267135364240336,3788457099243259666
[LP2017] LP26,91.155,6.11,OpC,-5747117473366215991,2218375034807678536
[LP2017] LP27,91.17,24.526,OpC,-7352506675234143643,2371155134238450841
[LP2017] LP28,91.23,13.656999999999998,OpC,-8370947559894070549,5769704880770108005
[LP2017] LP29,92.025,26.618,OpC,138655486491139466,-7885559639543201462
[LP2017] LP30,91.755,20.953,OpC,-5035342499738401984,-1606281288602240689
[LP2017] LP31,93.0,16.611,OpC,8909773458835367906,-991693938344235914
[LP2017] LP32,93.795,12.833000000000002,OpC,1255095445683101739,-2837369099404120331
[LP2017] LP33,93.225,13.347,OpC,-2945317426692435871,7883028084593874565
[LP2017] LP34,95.28,18.806999999999995,OpC,5693623723100034559,1901597992632499989
[LP2017] LP35,95.175,19.064,OpC,1338643310484136526,6987786397345379877
[LP2017] LP36,99.555,-14.075,OpC,-6293562182069584632,3288975568884562305
[LP2017] LP37,99.015,-13.795,OpC,1049559831175644562,5247543334485450017
[LP2017] LP38,99.015,-13.74,OpC,1614453230877892679,-4976109560857212782
NAME Tian 2,218.33,-2.12,OpC,-1687048037850126412,-8884391053011367023
[LP2017] LP39,98.64,4.344,OpC,-1230755215483767794,5005037221221619307
[LP2017] LP40,99.195,4.598,OpC,6735393081576991168,-7721913769641315208
[LP2017] LP41,99.285,9.948000000000002,OpC,-9045992468997677892,1489837939218603237
[LP2017] LP42,100.065,2.055,OpC,7739212040730275695,-7487102045448641177
[LP2017] LP43,99.15000000000002,2.245000000000001,OpC,5796024845208852280,-2478262245202902824
[LP2017] LP44,100.26,9.6,OpC,-7018646119749672259,-8814956720858658112
[LP2017] LP45,97.455,2.9529999999999994,OpC,505572174878585461,8578837054495214213
[LP2017] LP46,97.41,-9.683,OpC,-6886796730676143147,8100812592337776618
[LP2017] LP47,98.1,5.25,OpC,3572418275883212899,-6852374407110546192
[LP2017] LP48,97.32,4.752000000000001,OpC,-7483577273884911998,-2018644179321624935
[LP2017] LP49,98.595,5.275,OpC,3910656101521135250,1922131696498449817
[LP2017] LP50A,98.94,8.68,OpC,1603121971842423005,2302105647845865323
[LP2017] LP51A,105.255,-7.380000000000001,OpC,8605835944181335121,6913473270442054014
[LP2017] LP52A,109.83,-24.949,OpC,-4509028303878890991,-4394243001890099684
[LP2017] LP53A,317.73,47.66100000000001,OpC,2433366084339143024,-2651167941401788974
[LP2017] LP54A,322.24499999999995,52.063,OpC,-7884936633555477497,1578046831190471377
[LP2017] LP55A,78.0,52.50300000000001,OpC,-5093331308299846691,-576516733356734927
[HS66]  22,70.225,-66.71666666666667,OpC,-5812815704498751188,6620834239585335248
Cl Lynga   14,253.764,-45.239,OpC,6590554335865816534,4558154256239230816
[GKK2003] O108,75.575,-70.61666666666666,OpC,-812551645529147683,7940062685368837053
BRHT 23b,70.90416666666667,-69.71000000000001,OpC,6647105634110110535,7443061536514370891
NAME IRAS 02232+6138 Cluster,36.7875,61.875,OpC,-574457437827185246,-6230466174664042546
[GKK2003] O066,77.0,-71.28333333333333,OpC,-6671990126795882592,-6272969615891368880
Cl Alessi   49,154.06291666666667,-57.34722222222222,OpC,-6184128814741233047,3344451814126255456
NGC   110,6.855,71.422,OpC,4442349235220597942,8453928328389503094
NGC   956,38.0625,44.56333333333333,OpC,-3506952551553414026,5821022720746915414
DSH J1135.1-6450,173.78625000000002,-64.83749999999999,OpC,-1790264201005650161,7451265492664603740
NGC  1790,77.75833,52.11833,OpC,-3535513594588444444,-6517788347923423736
NGC  2061,85.675,-34.01,OpC,2747589442625844637,1692619903611539774
NGC  2219,95.933,-4.695,OpC,-3835204496801505386,944642461025004663
NGC  2240,98.29166666666669,35.25,OpC,689637962318692225,9151009672773633134
NGC  2306,103.605,-7.205,OpC,1243905142912219404,8606772373435405683
NGC  2319,105.13500000000002,3.0430000000000006,OpC,-8507375455897461186,9097268080454771486
NGC  2338,106.95,-5.717,OpC,3652507708404608799,-439550377841077458
NGC  2349,107.7,-8.6,OpC,6272460914247941338,7014623811530776300
NGC  2351,108.383,-10.48,OpC,-1993411171797362069,-2840501040350680968
NGC  2395,111.774,13.584,OpC,-1682124084125775552,-403573579873937959
NGC  6625,275.697,-11.955,OpC,623610774946862819,-3980211732989505514
NGC  6737,285.584,-18.533,OpC,2985502830891759900,7189349468211773110
NGC  6738,285.325,11.616666666666667,OpC,7932789588164344084,-3802432276957732198
NGC  6743,285.3,29.28333333333333,OpC,1797833591646723093,3027252652153079569
NGC  6839,298.63749999999993,17.938333333333333,OpC,-4724957260383697272,4923781828265202817
NGC  6938,308.685,22.21,OpC,3089198044217855227,-2159801631437799684
NGC  6950,310.26666666666665,16.618333333333332,OpC,4871612484554501483,-211565835548977660
NGC  7037,317.73,33.732,OpC,1004790059840762168,5775986523254759833
[LP2017] NGC7086B,322.605,51.68,OpC,-8343200333537923191,1062207460149743218
NGC  7394,342.59586,52.135,OpC,4233341572018269332,-2326570519399880066
NGC  7708,354.075,72.851,OpC,7962797854674694258,6933710905019104094
Cl Pismis   17,165.377,-59.873,OpC,-1371176208279125592,-1415844968165093173
NAME Poole J1856+10.8,283.972,10.773,OpC,8050928340304584733,7657002720335772354
Cl Ruprecht   12,106.825,-28.216666666666665,OpC,3538378788273487165,7239590157386188963
Cl Ruprecht   32,116.3,-25.539000000000005,OpC,-7226669818168008737,3843421227705287474
Cl Ruprecht   59,124.837,-34.495,OpC,-4236471493844948291,5334334918317780324
Cl Ruprecht  149,103.12,-23.658,OpC,5572426480246488930,7274590744142620315
[LP2017] S283,99.54,-0.772,OpC,6289474416147453773,2623298638540902610
NAME SH 2-269 IR Cluster,93.65833333333332,13.825,OpC,3088363902645059908,1657871237845308086
[LP2017] S284,100.875,1.0089999999999997,OpC,1744699902437581021,-4859259543478928970
[LP2017] S285,103.755,-0.437,OpC,-5858948550617698717,-1512156929066924145
[LP2017] S289,101.385,-7.250999999999999,OpC,4750434363039639175,-8003892659191389082
[LP2017] S305,112.5,-18.518,OpC,-7144586498065788104,-5222120927179199804
Cl Stock   13,168.27083333333331,-58.88333333333334,OpC,647185189621930315,8183819325386518762
Cl Stock   19,1.17083,56.08333,OpC,5780281044162795538,745338045421231766
DSH J1929.2+2318,292.3204166666667,23.305,OpC,-6126742463357994166,7562033742497065609
Cl Trumpler   27,264.08333333333337,-33.51666666666666,OpC,-6137104936946315470,-4717009466168957175
Cl VDBH   34,127.81249999999996,-44.5,OpC,-6402766449605619011,-1024083193647635193
DSH J2218.6+5353,334.6529166666667,53.8875,OpC,2108906699031624587,-7975131496859943273
[HS66] 197,78.88333333333333,-68.62166666666666,OpC,3416709821998401974,1825322303891599535
KMHK  779,79.98333333333332,-68.35,OpC,5130403331868050308,-4013781353218470840
[KPS2012] MWSC 4287,250.65,-24.46,OpC,-162863001967014993,-5892993589626296108
[KPS2012] MWSC 4316,257.617,51.57,OpC,354518444513345576,-3290977049680126526
[FSR2007] 0822,76.14166666666665,23.84861111111111,OpC,4111890579132380528,-1268005978287580384
KMHK  950,82.075,-71.55333333333333,OpC,3879289365451547978,-7647235202627653521
[DBS2003]  62,167.85416666666669,-61.305,OpC,-4977147817938621869,-7346612813013283908
[BDB2003] G003.73+03.96,264.83375,-23.683333333333334,OpC,6394272329696512336,-4596020940119348907
[DB2000] 13,268.8370833333334,-29.390555555555554,OpC,-6109274505793487535,-3632833028527565231
[DBS2003]  27,131.6625,-43.88333333333333,OpC,7231594208418018818,5535278785227307231
[HS66] 146,77.4,-73.66666666666667,OpC,-5916901947271282741,-8218337893337012935
[GKK2003] O172,76.07499999999999,-69.01666666666667,OpC,8334576854316324946,1005876006983962319
KMHK  682,78.70470833333334,-66.18443333333333,OpC,8911775914394928209,-3233928166835058152
RSG 2,110.55731965206132,54.86343842254807,OpC,4231409930445478369,-6298428878643694710
DSH J0614.2+2229,93.56458333333332,22.497777777777777,OpC,-5247572223951499123,224879499815375347
KMHK  509,76.22933333333333,-66.17762777777779,OpC,-8551446710101879234,-627653627679642062
BMG 208,90.47833333333332,-68.49583333333334,OpC,7563388399095065341,-8409499920287114288
BMG 247,92.2575,-68.48805555555556,OpC,-1161009261912738534,-1406461560757279508
BMG 259,93.18833333333336,-68.41972222222223,OpC,-7819152756448771664,4700770193027690348
OCSN 51,66.09,21.829999999999995,OpC,1606514292496400779,8899868042475173645
OCSN 66,85.41,-1.89,OpC,1211501347978505495,-6763957030776541443
[GKK2003] O067,76.14999999999999,-70.9,OpC,8571843225984751366,3558664584811948135
OCSN 71,89.37,-7.790000000000001,OpC,-3679000064010877675,3099299045868679060
[GKK2003] O113,84.25,-70.11666666666666,OpC,-2242887729208170115,2799697257926198876
[GKK2003] O120,82.275,-70.38333333333334,OpC,3157023607950234340,7560890070068513230
[GKK2003] O123,87.2,-70.06666666666666,OpC,6575351291315809950,716279515011214804
[GKK2003] O140,81.67500000000001,-69.83333333333333,OpC,-2942411842120992793,-1976590166932747670
[GKK2003] O162,85.15,-69.23333333333333,OpC,-4297818785573582030,7864837400015608320
[GKK2003] O163,85.35000000000001,-69.43333333333334,OpC,-8362197068799732145,-463808095757939703
[GKK2003] O165,85.55,-69.5,OpC,-8115355113997405270,-5254476401037403146
[GKK2003] O171,79.1,-69.48333333333333,OpC,-3358975771478705236,7988556961249258099
[GKK2003] O175,86.3,-68.13333333333334,OpC,-9186130663140259876,6195155680085108315
[GKK2003] O182,86.475,-67.83333333333333,OpC,-6223665910205062137,-6811082426574161728
[GKK2003] O190,85.9,-68.58333333333333,OpC,-5162997205320221511,1548931647015291004
[GKK2003] O192,85.65,-68.26666666666667,OpC,-1471445751452745385,2932450805654635787
[GKK2003] O206,80.675,-68.05,OpC,564766917247901235,4260132866128237478
[GKK2003] O235,82.575,-67.3,OpC,-3590362135666986899,4991426987581351686
[GKK2003] O246,82.5,-67.03333333333333,OpC,-2793410092374293179,8813889529405610428
[KPS2012] MWSC 1163,109.297,-15.795,OpC,-3032018083864732767,-5688802834468102888
OCSN 79,85.26,-25.41,OpC,-1500642329533633631,-7777755091902006295
[HS66] 189,78.6875,-69.295,OpC,-4775485757739891032,-9169001288065278333
KMHK  602,77.54583333333333,-64.97,OpC,-4911768967579159499,6956136190255805563
BRHT 50b,80.6875,-69.74833333333333,OpC,-3379468430013038821,9151700328982659980
BMG  26,86.10000000000001,-67.50333333333333,OpC,6510754509246788915,248016413829374426
BMG  30,86.17916666666667,-67.60833333333333,OpC,4578893721244706981,-4268528504013493967
BMG 108,87.475,-68.24166666666667,OpC,-2322443640004850620,-1240089913408114846
KMHK 1431,87.50833333333333,-70.08166666666666,OpC,-8429824760713420040,2073472361296609816
BMG  59,86.5125,-68.44333333333334,OpC,5755534894167722946,2082889003331047626
BMG  58,86.53333333333333,-67.59166666666667,OpC,-965090006299822177,-6157454192120947385
BMG 231,91.42083333333332,-68.58,OpC,-5060104624806124741,1226668826724520085
BMG  88,86.94583333333334,-67.47500000000001,OpC,-4246647069394476381,3426948596665191264
BMG  89,86.9625,-67.89,OpC,-912592249667089563,-2467287014478426256
KMHK 1457,87.77083333333333,-69.80833333333334,OpC,4152338841530787496,6807810111439604866
BMG 121,87.79166666666667,-67.33833333333332,OpC,135738250590302097,67921761724193661
BMG 122,87.85,-67.58666666666666,OpC,4629226654874405933,-2882608080588501360
BMG 124,87.90416666666665,-68.08999999999999,OpC,9133861240743841034,-4274731436699857093
DSH J0704.5-1115,106.12916666666666,-11.255555555555556,OpC,7699124703567823449,-6626982808269567686
Cl Collinder  132  B,108.83333333333331,-30.683333333333334,OpC,-5350328462223248738,-6084827320498714510
NAME ZET PER CL,56.75,34.0,OpC,4652972137929025077,-8730579345654235130
OCSN 44,21.99,63.4,OpC,-3123435176579769466,2404352508250089206
OCSN 115,119.23999999999998,-43.49,OpC,-4521127301568306791,6865519945693780037
