pl_name,hostname,pl_orbper,framework_id,frame_hash
Kepler-168 b,Kepler-168,4.425391,7769452037975041872,-2621101851495632819
Kepler-230 c,Kepler-230,91.773242,-2387158583391512331,1542175349826698371
Kepler-750 b,Kepler-750,9.4288,-8811818064659183845,-26896283845971907
Kepler-53 b,Kepler-53,18.649,-5695343801230441456,1193988388373579260
HD 37605 c,HD 37605,2455.0,7352151390220467049,4731429298872563648
K2-62 c,K2-62,16.197201,4370067899077960289,1225837917849194858
Kepler-1468 c,Kepler-1468,3.5454934718,5060706993551145401,-663105405880620448
Kepler-100 c,Kepler-100,0.0,-1468775557087961037,8553670666400672293
Kepler-329 b,Kepler-329,7.4163372369,-2027161276887859471,-8323658941233724040
Kepler-182 c,Kepler-182,0.0,-234121438446443758,-8909702551758149186
Kepler-676 b,Kepler-676,11.6,-9121593448250391713,-1008771633494960756
Kepler-521 b,Kepler-521,22.2074675863,5808471444853847279,-4922405296124025170
HD 196067 c,HD 196067,4.601088,126542840065444945,7260342007081529405
Kepler-84 b,Kepler-84,8.725854,-2241022002196342491,4868308997001871039
HD 69123 b,HD 69123,1191.0,6285149818666697171,2387074429788016418
Kepler-245 b,Kepler-245,7.490183,-3468768944467033738,-772922682151255434
Kepler-416 b,Kepler-416,6.319,-4880108958200543293,189867390152030722
Kepler-319 c,Kepler-319,0.0,-8608685169376130469,-5554732893318381692
Kepler-264 b,Kepler-264,40.806231,-2855274538767854041,5121670803055541286
Kepler-1106 b,Kepler-1106,1.2527398,-1902287893240278232,4295525858588709045
GJ 3779 b,GJ 3779,3.0232,3868037712127922933,-7609876429422767318
Kepler-1723 b,Kepler-1723,39.75266676,-3162848289032689666,6787086843620259119
KOI-2513.01,KOI-2513,19.00545,-1277429081550093109,-1780601829621130618
K2-10 b,K2-10,19.307107,1137589408518724342,-453620704994324698
Kepler-1987 c,Kepler-1987,3.648269892,885287518322996201,3769580163206855930
Kepler-1601 b,Kepler-1601,0.0,3247941128053034692,-1179778374246118863
Kepler-135 b,Kepler-135,6.00253,-5429577683622940357,-5434874932571467480
Kepler-80 c,Kepler-80,9.521783,3293091152650880704,-5549931138929984661
K2-162 b,K2-162,9.457747,5214539719811783933,3102474004084019177
Kepler-646 b,Kepler-646,15.8732840548,-8896512835871985732,3038287694822161272
Kepler-458 c,KIC 9663113,20.74027982,-4870182731310618660,-7918421878188883776
Kepler-1176 b,Kepler-1176,24.17534,-2341146779824201698,-6333858581114482637
Kepler-458 c,KIC 9663113,20.740555,7762510408162078174,-5043907952610790138
Kepler-80 d,Kepler-80,3.07222,-6882675195073691751,-1005212752545702317
Kepler-235 d,Kepler-235,20.06057,-3322309619804719735,3014545449855619530
Kepler-439 b,Kepler-439,178.1396,8532867919204719143,1649631963996093078
K2-153 b,K2-153,7.51554,7202338038438991185,-470861518237906229
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,246.36,61903172737528416,-5041729120853906609
K2-8 c,K2-8,5.06408,-1298479312196762136,7933203447082783644
Kepler-554 b,Kepler-554,1.9022077347,7924326890245054469,-2134901524777647432
TYC 4282-00605-1 b,TYC 4282-00605-1,101.54,-1821466648262346112,-8851830468351665417
K2-187 c,K2-187,2.871788,1203435128392121689,-1671921217110231415
Kepler-55 e,Kepler-55,4.6175744465,2350383929623527425,-7476786287662429459
HD 86264 b,HD 86264,1488.79123,-1879259692904226464,7982802898107953765
Kepler-106 d,Kepler-106,23.9802,5986283327296025042,8872930648515698567
Kepler-163 c,Kepler-163,0.0,8321958865583686209,500809286688704216
K2-233 d,K2-233,24.36543,-8694255442555137449,2806173505179974450
K2-243 b,K2-243,11.54182,6802609567902951751,4016013257151160993
Kepler-780 b,Kepler-780,0.6773911,2166278985875906463,-8236044660906567156
Kepler-849 b,Kepler-849,0.0,-4468517592837125488,6977009127904571815
Kepler-1751 b,Kepler-1751,7.017310143,-4665790549633188615,561245792374475840
Kepler-939 b,Kepler-939,0.0,-2613056566128590109,8527978363095029061
Kepler-1760 b,Kepler-1760,38.32527,7408468457952520949,6387932869429685607
HD 135625 b,HD 135625,4055.0,-6496659110187641691,804547780922800866
Kepler-1978 b,Kepler-1978,10.84962391,-3337299729669131356,3923205366840784693
Kepler-1861 b,Kepler-1861,40.03252,5695843809130064870,7836854423680717076
Kepler-323 c,Kepler-323,3.553822,-3611353791939002765,4701399936865188942
Kepler-100 e,Kepler-100,60.888588,-3974096574145255420,8973717282889209403
Kepler-331 b,Kepler-331,8.4574894713,4946244869391057386,-4286675400847799100
Kepler-80 b,Kepler-80,7.0542,7388862286612180277,4242285880702254590
Kepler-237 c,Kepler-237,8.10362295,-1986492491293237087,8608246117377886138
Kepler-761 b,Kepler-761,10.12824,852797773306844879,-5258858405409649529
Kepler-1321 b,Kepler-1321,11.13,4085293251666976976,-3830124057635342724
Kepler-1593 b,Kepler-1593,174.510276,7784945142905096406,-6326263182829899880
Kepler-279 c,Kepler-279,35.73432746,-1409718806859613814,8722821701381743949
Kepler-227 c,Kepler-227,54.41759,-7430251372051120415,-5582693636993718159
Kepler-255 b,Kepler-255,5.714606,-1318315190772148003,8246828702052249174
Kepler-244 b,Kepler-244,0.0,4093416478628332267,-2752377292227967638
Kepler-1957 b,Kepler-1957,2.186619997,-6667023303153758945,-6803476324434842879
Kepler-722 b,Kepler-722,0.0,-3419290929851200188,3523433914773650452
11 UMi b,11 UMi,516.21997,-8504123075256565879,6906200338386819638
Kepler-24 d,Kepler-24,4.244384,5007621126066471955,1889201148548634744
Kepler-273 c,Kepler-273,8.0149751436,-5022589142810341090,8551192843849055266
Kepler-1009 b,Kepler-1009,11.3500876664,2891060714567945644,7860733114060889206
Kepler-1369 b,Kepler-1369,25.872935781,6115745415043982336,-2125867627299205353
Kepler-185 c,Kepler-185,20.729042,566361085198334463,-8633000585881100078
TIC 434398831 b,TIC 434398831,3.685504,3256895451506225578,4799743957547475216
Kepler-434 b,Kepler-434,12.874686,-2945597963768261698,-1303954335103730081
Kepler-221 b,Kepler-221,2.795902,-6547647742130348760,-4308087557411786901
KOI-134 c,KOI-134,33.95,-335416251590157280,5867876286248919015
Kepler-1075 b,Kepler-1075,1.52373073,-7306562327534296869,-8566851622146792710
Kepler-300 b,Kepler-300,0.0,4123086423318186049,-4813409769095063769
Kepler-1898 b,Kepler-1898,4.76559056,-87397760270927879,-5606583668061488962
Kepler-238 f,Kepler-238,50.4454,-6625699567561338591,-1698221494623704106
Kepler-117 b,Kepler-117,50.790364,2467478066279352277,4455744196971474580
Kepler-123 b,Kepler-123,17.232366,8775779824571940125,2836940444851642619
Kepler-186 e,Kepler-186,22.407791,-8123141091097261895,-3923899338860396976
Kepler-306 c,Kepler-306,0.0,4414157044407760581,-1528785399508708781
Kepler-342 d,Kepler-342,0.0,-1411940659125416829,-1631290109474184513
Kepler-1763 b,Kepler-1763,1.480311,-171255030303997509,564960375848335106
Kepler-1321 d,Kepler-1321,5.720920086,319308540853778924,2810321869355373381
Kepler-1143 c,Kepler-1143,210.630591,921401377543865767,9064187813652431825
Kepler-97 b,Kepler-97,2.5866272,4376715577349760425,-5178517138042480817
KOI-351 c,KOI-351,8.719375,8928651392735385943,-6531843734571799736
HD 89307 b,HD 89307,2900.0,-6848064450984112574,-7674234676492184046
Kepler-221 c,Kepler-221,5.690586,-3952376826945969760,-2337076668920932482
Kepler-216 b,Kepler-216,7.693491,8627083058463183875,-2053192354358932386
Kepler-59 b,Kepler-59,11.86928,-8884977715886101286,-2669403596601049875
Kepler-124 c,Kepler-124,13.8214022996,-7123605834261635010,-7915073054661212514
K2-251 b,K2-251,9.30075,5408722118771394705,5089956602575540824
Kepler-1087 b,Kepler-1087,0.0,-7671510129555576859,-8656026737425486089
Kepler-947 b,Kepler-947,0.0,1546580237931557508,-5904788587716216732
Kepler-1515 b,Kepler-1515,214.3120439,1689473069847339596,277543879154749972
Kepler-353 c,Kepler-353,8.41102098,8375294836545875982,1769785405719774003
Kepler-1410 b,Kepler-1410,60.86616955,8388215237527431503,-3909789887181466014
Kepler-353 b,Kepler-353,5.795,-7352296814748837637,5894625336314164900
Kepler-1687 b,Kepler-1687,5.78,3247046789675588740,4377572440982386932
Kepler-646 b,Kepler-646,0.0,-7202653276540189621,5129542204153366183
Kepler-722 b,Kepler-722,4.093602,-261772799327576049,-3213345595053351519
Kepler-1399 b,Kepler-1399,0.0,-1430125022249538017,-1123825887223018127
Kepler-100 d,Kepler-100,35.3335896708,5318466465354039552,5087293192622521605
Kepler-984 b,Kepler-984,43.0343364,4819093552199168898,1291293975789609909
Kepler-596 b,Kepler-596,21.3001955336,5291652116901137656,-6343628749361420360
Kepler-327 c,Kepler-327,5.212275,-3540303755142733377,-8647020486529327025
Kepler-133 b,Kepler-133,0.0,-8096868582605774780,-7240152174930699235
K2-37 b,K2-37,4.44118,-8418399827116354748,6323773581038860815
Kepler-356 c,Kepler-356,13.121632,7312562120363063305,8667172077123712804
Kepler-779 b,Kepler-779,7.097028,-6246806576765109891,7019015366460000644
HD 192263 b,HD 192263,24.348,3943973675921566240,-1179216354658200869
Kepler-300 c,Kepler-300,40.7147419461,5265779690227161985,-8183218736439578714
HD 31527 d,HD 31527,271.6737,-7381397044220471162,5643286634086840255
Kepler-576 b,Kepler-576,0.0,-3656779589485066503,2645296018576069391
Kepler-1089 b,Kepler-1089,5.13,9126081608078815201,-7234984528040194795
HD 108874 c,HD 108874,1680.0,-89802448956590075,-5571408610044480917
Kepler-145 c,Kepler-145,42.88255,9089698702876227738,7495851668917467003
HD 130322 b,HD 130322,10.72,-9053053196321568984,5762982941680942890
Kepler-1898 b,Kepler-1898,4.76559,-7186085884624638384,-2694214191851156603
HD 143105 b,HD 143105,2.1974,-5879278544619686867,-4422413680133589094
Kepler-241 b,Kepler-241,12.7180908122,7307682423097223907,8803933712017425334
Kepler-673 b,Kepler-673,3.72873141,-3324519824336718681,7295953212704640985
Kepler-1026 b,Kepler-1026,36.5157462587,6610209065964432523,2559618799944745644
Kepler-20 d,Kepler-20,77.611455,-1535022544927923856,4341597584158338143
Kepler-970 b,Kepler-970,16.736525,-5219684211919983308,1218716205653666967
Kepler-26 c,Kepler-26,17.2559,2526596763054029633,-3898530363767085572
Kepler-351 c,Kepler-351,57.24809,4786599068498296020,2216438417442497704
Kepler-1035 b,Kepler-1035,0.0,5166291359893420567,-6640370853043143373
Kepler-580 b,Kepler-580,8.22248,-3123383645658552810,-6089496384020431639
Kepler-79 b,Kepler-79,0.0,-3833386139711699634,-1798855633339075920
Kepler-1914 b,Kepler-1914,30.82789993,6599085827808540267,5665286106784106431
Kepler-222 c,Kepler-222,10.088813,-8212127019075189765,-1576834218425564558
Kepler-339 b,Kepler-339,4.977671,7085962881989460868,8618715237011985090
Kepler-111 b,Kepler-111,3.3417963591,2221989572343967963,3971294217069160336
Kepler-1290 b,Kepler-1290,4.69505576,485386513008497873,4726313282783295943
Kepler-752 b,Kepler-752,18.8276133925,-274018892290862446,878030896529711974
Kepler-53 d,Kepler-53,9.751962,6740706017760053967,1339623448837942548
Kepler-382 b,Kepler-382,5.262155,-1930329412736624331,2673497492583403142
Kepler-207 d,Kepler-207,5.86806983,9135930039354089,-3256341807023484835
HD 100655 b,HD 100655,157.57001,2314735093748234291,-4038567568587495470
Kepler-597 b,Kepler-597,13.023636,1223855028373367862,1377214414616582572
Kepler-1606 b,Kepler-1606,196.439556165,1086515298855890007,-3584529127094624864
Kepler-1987 d,Kepler-1987,5.64490356,5140437659327334466,-7421965539133299556
Kepler-20 e,Kepler-20,6.0984882328,-5570218199834587128,-8115616597709431173
Kepler-933 b,Kepler-933,0.0,-8403565709788234557,8943209323953516185
Kepler-85 b,Kepler-85,8.305,-8900542012044623773,-2215927715962137550
Kepler-137 c,Kepler-137,18.73574869,-8215029580234211631,-8745639461669838420
Kepler-696 b,Kepler-696,4.19042431,-3763627245045683522,8719232712743912618
Kepler-869 b,Kepler-869,40.4286038246,-4434964611373279450,8677994701793145350
Kepler-462 b,Kepler-462,84.6873966865,-5665654640190171854,-5199190487110409259
Kepler-231 c,Kepler-231,19.271,-2527652368925754579,6361407256998672909
Kepler-186 d,Kepler-186,13.343,-342514152009235015,-6872588234512901676
Kepler-558 b,Kepler-558,29.0078,1062602787720324599,-2925362451591981995
HD 167042 b,HD 167042,420.77,8186343275440267409,-2283299671617515575
Kepler-753 b,Kepler-753,5.747711909,-1499732448429096332,-4209284197222480661
K2-273 b,K2-273,11.722228,-903468773141854278,3977454734006611578
Kepler-1195 b,Kepler-1195,8.4964067371,6505096339288597259,-3225643806738838342
Kepler-400 b,Kepler-400,9.02436414,8230424946756630066,59901850007345232
Kepler-330 c,Kepler-330,15.95541913,5578781005860575472,7294480727245903325
Kepler-142 c,Kepler-142,4.761705895,-4865833568247397921,2699884833365838256
HD 132406 b,HD 132406,908.0,8528545650201696420,1712051586528620574
Kepler-1158 b,Kepler-1158,13.5396227831,8589153267311287969,-7786918040959384156
HD 87816 c,HD 87816,7596.0,581658496416777021,-5198811934198167468
Kepler-419 b,Kepler-419,69.73297,1832579083308538197,3396829772516563951
Kepler-50 c,Kepler-50,9.37663871,-4498287290990329688,-4274620743733093013
Kepler-167 b,Kepler-167,0.0,2559068373334347893,6315756971744632648
Kepler-1843 b,Kepler-1843,25.54391678,748433857181210896,648236801436860822
Kepler-1326 b,Kepler-1326,42.3518348657,1767364032867415173,1757729764345688614
Kepler-386 b,Kepler-386,12.31043,-5438074532826574056,4411638971414436867
Kepler-104 b,Kepler-104,11.427548,-1340257653790712613,-8302308473892741427
HD 26161 b,HD 26161,10942.29013,7627896089395426558,3350307426991690372
Kepler-58 b,Kepler-58,10.21851,3029587773719385445,-3462567159544517108
HD 79181 b,HD 79181,273.1,5702706318766277293,8374580427410365022
Kepler-136 b,Kepler-136,11.5789,-2887758517143631236,-9127998194768581253
Kepler-1333 b,Kepler-1333,0.0,6075155126489745945,-4533539162061530502
Kepler-1352 b,Kepler-1352,1.8778777241,-4561559335916853692,-6916634977899863170
Kepler-1057 b,Kepler-1057,14.08830133,-3779759889209255155,8039488773789071755
Kepler-821 b,Kepler-821,1.922799706,-4000001541804309385,-6502253817229287512
Kepler-1472 b,Kepler-1472,0.0,1775472620791530863,-108179743932972259
Kepler-238 e,Kepler-238,23.653593,870493296892576531,-8429301823996709334
Kepler-1997 b,Kepler-1997,26.75902695,3758805184208509099,6402459886850950770
Kepler-688 b,Kepler-688,0.0,-899870285796406583,3054195100168849854
K2-74 b,K2-74,19.5688,-8918238803116130918,3263428452163638895
HD 25912 c,HD 25912,26308.65619,-4439237609008375326,-8064555590649998034
Kepler-335 b,Kepler-335,0.0,-5190273953685718574,9203926797004161623
Kepler-209 b,Kepler-209,0.0,8298509020742127202,457165099392831200
Kepler-330 c,Kepler-330,0.0,8594379575664963210,2721546016782903414
Kepler-712 c,Kepler-712,226.8904775,-887430867212339799,-3266290136804061620
Kepler-191 b,Kepler-191,9.93970078,6036082618857219720,2564444790947768976
Kepler-728 b,Kepler-728,5.7434710566,5779784699967371744,8458156338786861127
Kepler-326 c,Kepler-326,4.580339,4420978515302401810,-2699078668000573410
Kepler-619 c,Kepler-619,1.2084627252,-4315270883200201725,-3564600765626673675
OGLE-TR-10 b,OGLE-TR-10,3.10129,-1672812715033224404,6771635190980416425
Kepler-1443 b,Kepler-1443,2.41810158,555199822421759722,5794451297729627832
Kepler-848 b,Kepler-848,6.9112988536,5679357939740896081,-3016119360208286229
Kepler-606 b,Kepler-606,0.0,7873580992202242031,-4340393382710902175
K2-200 b,K2-200,2.849883,-684226173351423603,-8911623585731605085
Kepler-9 b,Kepler-9,19.24,2971780230635999946,2573181326712922663
Kepler-1439 b,Kepler-1439,8.07,-459100233351433957,-9053934821687945573
Kepler-186 b,Kepler-186,3.8867946915,-1457179564209848715,-1979151702114381301
HD 155358 c,HD 155358,391.9,-6524387509743663800,1136928670682008390
K2-11 b,K2-11,39.8642,2408142815104992984,7102678540418576321
Kepler-303 c,Kepler-303,7.06,1991123846905932315,-2439210081594050764
Kepler-338 c,Kepler-338,0.0,-7058210109465795190,-9079842766164070636
Kepler-1960 b,Kepler-1960,2.297940016,-9015360282047393459,-4351905291786642316
Kepler-1161 b,Kepler-1161,0.0,-123672246109134767,7465536642615715655
K2-128 b,K2-128,5.675819,-8853483692626334683,7983243528728677176
BD+60 1417 b,BD+60 1417,0.0,-6475653915532024583,-5984849184120185578
Kepler-948 b,Kepler-948,7.768552,-4210280510742306294,1303972446246813422
Kepler-292 f,Kepler-292,20.83419383,8746720976593074836,-9162749528096640911
Kepler-1524 b,Kepler-1524,70.9672087,-5759838400045751038,7708659017923899052
Kepler-1056 b,Kepler-1056,27.4956890249,-6265995276241117319,-2442825555068552714
K2-13 b,K2-13,39.91488,-3661182697689470648,9140852302761563252
Kepler-1891 b,Kepler-1891,4.022294,1992085708595786506,-2388209469252219322
Kepler-1965 b,Kepler-1965,41.865633,-3466782176256220912,3452178042435703492
Kepler-427 b,Kepler-427,10.290994129,-1159962205125953833,-5049691982381843994
Kepler-819 b,Kepler-819,0.0,-1650358813616934040,-1108007099372404207
eps Eri b,eps Eri,2671.0,21134794129058852,-697370023861831798
Kepler-1923 b,Kepler-1923,52.6095103,-2205333560258501605,7936362394122713034
Kepler-1276 b,Kepler-1276,0.0,-5499975688983357450,3343637565304169299
Kepler-122 f,Kepler-122,56.25696,-1436835044588576798,4264723905221654447
Kepler-273 b,Kepler-273,2.936497,-1839459017424207842,-2825124582402165558
Kepler-150 b,Kepler-150,3.4280498927,-1705087415265827916,-7479415877758928621
Kepler-138 c,Kepler-138,0.0,1520533825033004366,-7972909756674423922
Kepler-1660 AB b,Kepler-1660 A,239.5044,3883651964060249968,7497306492746996450
Kepler-382 c,Kepler-382,12.162701,298516633182369476,8148453471414315197
Kepler-1139 b,Kepler-1139,0.8131804,7270608143587271942,-7772837215823845170
Kepler-1446 b,Kepler-1446,0.0,3776732326274780001,8522290392420344754
HD 113538 b,HD 113538,663.2,2768255774231533291,-2784842472553725365
Kepler-430 c,Kepler-430,0.0,-7962593163268416189,-388360928429945301
Kepler-1482 b,Kepler-1482,0.0,7190526439927086602,8148356537690811322
Kepler-712 c,Kepler-712,226.891043212,6715045805515364892,4375716950933728354
Kepler-1332 b,Kepler-1332,11.8747007129,-1114924735950579385,1030565430306428963
HD 222582 b,HD 222582,575.9,-5337325881302603182,7635411865373527536
K2-63 b,K2-63,20.257,-7795091255128732197,-7483189898454410638
Kepler-1304 b,Kepler-1304,0.0,-636799633543482736,-2588835715224606626
Kepler-640 b,Kepler-640,22.24818,-2870072576792440977,-6969576143683311431
HD 113337 b,HD 113337,0.0,-558949140557310043,8161697216122777641
Kepler-282 d,Kepler-282,24.805734003,2463410621700981402,-1740735260754930658
Kepler-1795 b,Kepler-1795,13.36019993,-1209310672277012725,362076846464817509
Kepler-1297 b,Kepler-1297,0.0,-9008975832478514087,-1577004766540240086
Kepler-1336 b,Kepler-1336,23.198418719,-4748411879817665446,7540900096667731482
Kepler-1381 b,Kepler-1381,0.0,-8695767669950989568,5940388236257958293
Kepler-296 f,Kepler-296,63.33771411,634291035098141906,7888591746285308103
HIP 14810 c,HIP 14810,95.2847,972742542294860297,-3983281840419583365
Kepler-310 d,Kepler-310,92.8751222877,-3956978739863750757,-5893079552629212971
K2-110 b,K2-110,13.86368,-3101238127169193927,7634324570833869130
Kepler-52 b,Kepler-52,7.877416,5795980860075399947,1272839010333497456
Kepler-229 b,Kepler-229,6.2530154942,2412628103465992088,-5961853449325726828
K2-157 b,K2-157,0.365261,-4395388170051776785,-6139460773497215702
K2-352 c,K2-352,8.236486,-1558908783616348160,612255539067617203
Kepler-107 b,Kepler-107,3.18004136,8606907214940205395,-543161164388247346
Kepler-322 c,Kepler-322,0.0,-5030241290732509771,8506237433655487986
Kepler-329 c,Kepler-329,18.6848215262,2524635395134439970,-1548629959733581128
Kepler-1030 b,Kepler-1030,0.0,-1104678394616977622,2651767794549039669
Kepler-344 b,Kepler-344,21.96394,-2765840411803995383,-555910445369667116
Kepler-1509 b,Kepler-1509,25.43359187,-2916067631233137965,7587682461435131595
Kepler-169 e,Kepler-169,0.0,-467598908893451800,-7236756490225857936
Kepler-214 b,Kepler-214,15.6607372573,-2718848666451954927,2214360367064757709
HD 30177 c,HD 30177,11613.0,165847091973238164,7897861085432960298
Kepler-648 b,Kepler-648,17.42119869,-3365580642944310817,-2424551048739868534
Kepler-1864 b,Kepler-1864,3.881510019,-6732827421274865221,-5284666284247111021
K2-203 b,K2-203,9.6952,-5954657764477024961,-8954604306407238815
Kepler-251 b,Kepler-251,4.790873,7036835170693927025,4658531202901464217
Kepler-994 b,Kepler-994,1.15116611,-1980073018657801157,-4133413713027868467
Kepler-150 e,Kepler-150,0.0,4116971270855827500,-1737951649494686466
Kepler-1907 c,Kepler-1907,14.8638496,-8383907413758905242,-7901856824046046184
Kepler-253 c,Kepler-253,10.281951,2805570109357818734,-8117623918327032163
KOI-351 b,KOI-351,7.0082349838,213857524147299137,7232609992349432624
K2-214 b,K2-214,8.59627,-2191375774268294720,576264059491863014
Kepler-165 b,Kepler-165,8.1808949,5852443647601789656,-3391457107746896318
Kepler-287 b,Kepler-287,20.34229,-1886126118849689037,5755998691043939789
70 Vir b,70 Vir,116.689,-8929642053993227269,-4164217954670809410
Kepler-401 c,Kepler-401,47.32382,7116192836840307126,-4284293802955495416
Kepler-701 b,Kepler-701,10.3553588829,4903274131973695555,2051495998305968817
Kepler-82 f,Kepler-82,75.732,762217873514428280,-5240466126244864793
Kepler-439 b,Kepler-439,0.0,1581356570524811986,6230507184750384110
K2-252 b,K2-252,13.81513,-7201769605409442009,-869820662694431501
Kepler-961 b,Kepler-961,16.877342,-1367864279973133473,7390645308626679019
Kepler-693 b,Kepler-693,15.375871,9008179002103582061,6079629655850115295
Kepler-2001 c,Kepler-2001,14.09449959,6581250243329889542,943121218643005741
Kepler-475 b,Kepler-475,0.0,8383877170002070014,-2236508172724671311
Kepler-1570 b,Kepler-1570,26.5485118861,-5210552115839477986,5948462594183688769
Kepler-101 b,Kepler-101,3.4876878,3561999839559986912,5243567747363179511
Kepler-1028 b,Kepler-1028,2.5146138417,-1738903188392081042,-62211196577453888
Kepler-914 b,Kepler-914,4.4096675,1223981640676930487,-1153253519188209934
Kepler-82 b,Kepler-82,0.0,3322664248027075329,-3890172954933304176
K2-179 b,K2-179,5.17110937,-6774385080611368482,8525252015468427613
Kepler-1047 b,Kepler-1047,56.1886168171,-8812413427058877826,-3403606988959217917
Kepler-239 b,Kepler-239,11.7630972577,-2102473381083614535,2449181026541871810
HD 200964 c,HD 200964,852.5,-2519724561865292255,1833466072608232168
HD 190984 b,HD 190984,4885.0,4409128698677543743,-9135763446930394353
Kepler-109 c,Kepler-109,21.22262,-1306766891182872730,-4358494490549943733
HD 80913 b,HD 80913,10839.83341,2677728960877432711,-1492170762948741137
Kepler-33 b,Kepler-33,5.668075,3525985834450050079,-267565120746009155
Kepler-285 b,Kepler-285,0.0,7837175299380394330,9005239129040721194
Kepler-52 d,Kepler-52,36.4454,7326943184289574682,5820913033653003319
Kepler-1368 b,Kepler-1368,0.675649,-2740087705073390367,576272643773274237
Kepler-236 b,Kepler-236,8.3,7824521240109683496,-3280107680569975021
Kepler-243 c,Kepler-243,20.02591,3444169680393938785,-8327020416826973282
Kepler-251 e,Kepler-251,99.6415962,4767359672323858380,4368098047739318575
Kepler-125 c,Kepler-125,5.7743586862,235032198845922620,6239875935806720334
Kepler-351 b,Kepler-351,37.054919,-223594877487864081,4310150410054772851
Kepler-255 c,Kepler-255,9.94603588,-2007746712528259369,-5686027000170931666
Kepler-33 d,Kepler-33,21.77596,-2396987689078932138,-5679021880682185990
Kepler-563 b,Kepler-563,22.18435139,8586554119454893709,1220763671380315010
Kepler-819 b,Kepler-819,33.1995822239,-6809669346331369727,-4015314581095420734
HD 175541 b,HD 175541,297.29999,6956267849247236145,6152987643196826593
Kepler-152 c,Kepler-152,0.0,6005868845619512677,-783842621988657123
Kepler-1492 b,Kepler-1492,16.7525077,2076585618866772952,-740194608124110419
HD 125612 b,HD 125612,557.69994,-1082888326019536427,2499039508275278905
Kepler-1130 b,Kepler-1130,5.45301646,-2002846150636049541,-4570845417490628176
Kepler-502 b,Kepler-502,4.2868605904,6089087803031265849,-3715188162002945128
HD 20794 b,HD 20794,18.33,-2199536236314705684,3468986348380776333
HD 33142 d,HD 33142,89.9,8048680718961550396,2135929630114082301
HD 37124 c,HD 37124,843.6,-8258723402930941525,-6584546461240836337
HD 50499 b,HD 50499,2447.1,3272784309430650924,-4468262333615133190
HD 68402 b,HD 68402,1103.0,32880154616187830,-7570086151702188318
HD 86081 b,HD 86081,2.1378431,6103396787509795452,7136776177939414299
HD 103949 b,HD 103949,120.878,2956489949595042473,-6704467717512799232
Kepler-538 b,Kepler-538,0.0,-2298292653284443976,4947444820490416964
K2-250 b,K2-250,4.01457,8314328126456147903,7279871526039174809
HD 190360 b,HD 190360,2867.9,-8269368208383504233,-1042680206494401012
HD 196067 b,HD 196067,3638.0,896572763305473159,-991827671410892720
HD 210702 b,HD 210702,354.1,-5038434148599702233,8262961640765199962
HD 222582 b,HD 222582,572.537,3797694668085271841,-62418137271922898
Kepler-980 b,Kepler-980,0.0,-4812554567277368300,724161709454875924
Kepler-1019 b,Kepler-1019,1.4112265,-3492084397184141420,-5228633827109067193
Kepler-714 b,Kepler-714,8.0988856181,2371911108374377585,-4346143008874391986
Kepler-674 b,Kepler-674,2.24338,-2655388955339062680,96336142151096642
Kepler-1229 b,Kepler-1229,86.82716991,6613637607902732187,-5580281330131721604
HD 93385 b,HD 93385,7.3426,2549823764417910227,6484206666985504650
HD 233832 b,HD 233832,4047.0,4349805883638732525,6451616493734111387
Kepler-254 d,Kepler-254,0.0,-3562553138768094143,2518298883749126649
Kepler-338 e,Kepler-338,0.0,708197230680936364,1821037602791220784
GJ 676 A c,GJ 676 A,7337.0,3374793289747459368,-7910595521693274402
Kepler-1520 b,Kepler-1520,0.0,-2959566321471479699,3010054711099919092
Kepler-247 d,Kepler-247,20.477912,-1393482495599191797,-1701600920903637346
Kepler-1250 b,Kepler-1250,0.0,325485210661702751,-4126971545749038679
Kepler-138 c,Kepler-138,13.781052,8025511145649634990,20716941995954730
EPIC 212499991 b,EPIC 212499991,34.885,3700639332172826009,-6755310928531587232
K2-80 c,K2-80,5.60473,2902347514009516457,-326575831295792413
Kepler-310 c,Kepler-310,56.475857,1580835329155302049,-7684757262411709948
Kepler-1037 b,Kepler-1037,0.0,-678892731150420685,-6718548744465843998
Kepler-58 b,Kepler-58,10.2184954,-4796371921554902392,-8654351970050919167
Kepler-1454 b,Kepler-1454,47.0319479,6356470847840266834,8568403350268559621
Kepler-949 b,Kepler-949,8.68929351,5697221992247090255,4735674720720369543
CoRoT-7 b,CoRoT-7,0.85359163,6170692499975349902,-5822674120150666633
K2-268 c,K2-268,9.32705,7238904501253111803,-3043714596527955610
Kepler-251 e,Kepler-251,99.640161,-5711206025364625909,-6003698505991649346
tau Boo b,tau Boo,3.3124568,937399306817808523,-7737866047989639704
Kepler-398 d,Kepler-398,6.83438868,-443075739102623870,-5122651048447566396
Kepler-1816 b,Kepler-1816,91.5021,1214738709606429306,8368613694121900194
K2-84 c,K2-84,27.86,6993954418375059173,3920546657444446353
Kepler-1318 b,Kepler-1318,213.25700851,-4384841936612177091,7650157441403561856
Kepler-1214 b,Kepler-1214,18.8264395,5478203621724461998,-7988524321440167120
Kepler-1989 b,Kepler-1989,10.16102981,-5064614287767774152,8788131466136986259
EPIC 206024342 b,EPIC 206024342,4.50756,7614330626738959853,4506985963387689671
Kepler-589 b,Kepler-589,16.54964563,6593539953446733628,-5770768820092893935
