main_id,ra,dec,otype
[DGK2015] SWCL J224206.9+233408,340.52166666666665,23.57027777777778,ClG
[RRB2014] RM J232156.9+195053.6,350.4870833333334,19.848055555555554,ClG
[RRB2014] RM J163100.6+430201.2,247.7520833333333,43.03361111111111,ClG
[KMA2007] 116.57035+22.03431,116.57,22.034166666666668,ClG
[RRB2014] RM J232320.0+305131.1,350.8329166666667,30.858611111111113,ClG
[RRB2014] RM J005313.4+210218.8,13.305416666666666,21.038333333333334,ClG
[RRB2014] RM J100424.4+200431.9,151.10166666666666,20.075277777777778,ClG
[KMA2007] 153.10111+23.83639,153.1008333333333,23.83611111111111,ClG
[RRB2014] RM J125929.4+092149.4,194.8725,9.36361111111111,ClG
[RRB2014] RM J123056.5+195913.6,187.73541666666668,19.986944444444447,ClG
[RRB2014] RM J082340.6+035153.4,125.91916666666665,3.8647222222222224,ClG
[KMA2007] 213.86403+01.85057,213.86374999999998,1.8505555555555557,ClG
[RRB2014] RM J224902.6+014434.9,342.26041666666663,1.7427777777777778,ClG
[RRB2014] RM J075844.4+314134.9,119.685,31.692777777777778,ClG
[RRB2014] RM J115418.8+365723.4,178.57833333333335,36.95638888888889,ClG
[RRB2014] RM J003818.0+245946.3,9.574583333333331,24.996111111111112,ClG
[RRB2014] RM J125248.2+040120.4,193.20083333333335,4.022222222222222,ClG
[RRB2014] RM J110240.9+641335.1,165.67,64.22638888888889,ClG
[RRB2014] RM J162047.1+554739.8,245.19583333333333,55.79416666666666,ClG
[RRB2014] RM J121509.5+472926.0,183.78916666666666,47.49027777777778,ClG
[RRB2014] RM J122207.0+561704.3,185.52916666666667,56.28444444444444,ClG
[RRB2014] RM J000024.2+152526.2,0.10083333333333332,15.423888888888888,ClG
[RRB2014] RM J232031.1+070958.1,350.1295833333333,7.166111111111111,ClG
[RRB2014] RM J124902.1+200405.8,192.25875,20.068055555555556,ClG
[KMA2007] 247.46874+50.25096,247.4683333333333,50.25083333333333,ClG
[KMA2007] 127.57583+18.42763,127.57833333333335,18.429444444444446,ClG
[KMA2007] 195.82230+26.64026,195.83791666666667,26.640277777777776,ClG
[KMA2007] 221.13935+54.98461,221.13916666666668,54.98444444444444,ClG
