main_id,ra,dec,otype
BMG  32,86.20416666666668,-67.32833333333333,OpC
BMG  85,86.90833333333333,-68.27833333333334,OpC
BMG  65,86.57083333333333,-67.49833333333333,OpC
BMG 203,90.24583333333334,-67.66833333333334,OpC
BMG 111,87.59583333333333,-67.38333333333334,OpC
BMG 197,90.0875,-67.62666666666667,OpC
BMG 265,93.49166666666666,-68.20833333333334,OpC
NAME SBB 3,334.10041666666666,55.62694444444445,OpC
KMHK  148,72.79599999999999,-67.5336138888889,OpC
NAME Sgr 1900+14 Star Cluster,286.80833333333334,9.321666666666667,OpC
BMG  34,86.208,-67.77945833333332,OpC
[FSR2007] 1336,119.86166666666666,-30.72472222222222,OpC
KMHK  765,79.84166666666667,-67.22666666666667,OpC
KMHK 1251,85.52854166666668,-68.36376944444444,OpC
BRHT 38a,82.965625,-67.99005833333332,OpC
[FSR2007] 0294,316.68708333333336,50.856944444444444,OpC
[FSR2007] 0679,52.98166666666667,37.364444444444445,OpC
[KPS2012] MWSC 0025,3.7359999999999998,61.471,OpC
UBC 591,325.003,49.324,OpC
KMHK 1116,83.73166666666665,-71.48175,OpC
[HS66]  29,72.1,-69.01666666666667,OpC
[HS66]   9,68.275,-66.7,OpC
KMHK 1010,82.92583333333334,-66.26593055555556,OpC
[HS66] 346,82.99816666666666,-69.37209999999999,OpC
[KPR2005]  45,123.95833333333334,-35.65,OpC
BMG  98,87.29808333333332,-67.51215277777777,OpC
NAME Price-Whelan 1,178.8,-29.4,OpC
KMHK  767,79.70516666666667,-71.87112499999999,OpC
NAME IRAS 20286+4105 Cluster,307.6166666666667,41.263333333333335,OpC
ESO  28-15,5.362499999999999,-73.74833333333333,OpC
[KPR2005]   3,7.787499999999999,55.28000000000001,OpC
[GZR2015] OSC 311.90482+45.07656,311.90482,45.07656,OpC
[FSR2007] 0650,53.53124999999999,51.405277777777776,OpC
[FSR2007] 0645,52.81166666666667,52.59861111111111,OpC
[FSR2007] 0651,56.83958333333333,53.91138888888889,OpC
[FSR2007] 0658,59.806250000000006,51.78611111111111,OpC
KMHK 1425,87.40395833333334,-70.69351944444445,OpC
[KPR2005]  48,128.625,-37.61,OpC
C 1633-088,249.105,-8.935,OpC
[KPR2005]  14,80.12916666666666,35.22,OpC
[KPS2012] MWSC 0357,64.493,26.211,OpC
NGC  1624,70.15,50.461666666666666,OpC
[FSR2007] 1737,244.58749999999998,-40.24305555555556,OpC
BMG 128,88.01666666666668,-67.405,OpC
[GKK2003] O226,87.07499999999999,-67.13333333333334,OpC
OGLE-CL LMC 413,80.65791666666667,-69.74441666666667,OpC
[LK2002] Cl14,308.9291666666667,42.49,OpC
[FSR2007] 1647,206.45416666666665,-73.95805555555556,OpC
ESO 522-5,273.195,-24.35,OpC
[FSR2007] 1685,224.34166666666664,-64.94333333333334,OpC
NAME Can Batllo 1,68.55,45.45000000000001,OpC
[HXW2022] OC-0625,231.306942,-61.051219,OpC
[DBS2003]  40,150.34166666666667,-57.72,OpC
LISC 3634,75.102,-67.56,OpC
LISC 3643,80.557,-67.942,OpC
LISC 3649,76.409,-70.344,OpC
LISC 3651,82.943,-66.919,OpC
LISC 3652,86.016,-67.191,OpC
LISC 3653,84.688,-69.085,OpC
LISC 3655,85.334,-69.373,OpC
LISC 3657,86.098,-70.73,OpC
LISC 3660,82.247,-71.503,OpC
LISC 3661,84.337,-70.715,OpC
LISC 3663,84.208,-70.248,OpC
LISC 3674,15.984999999999998,-73.308,OpC
LISC 3675,14.999999999999996,-72.926,OpC
LISC 3676,14.814,-72.235,OpC
LISC 3677,15.45,-73.29,OpC
LISC 3678,16.069,-72.13,OpC
LISC 3681,74.668,-67.788,OpC
LISC 3682,74.413,-66.849,OpC
LISC 3683,75.363,-66.382,OpC
LISC 3684,77.182,-67.906,OpC
LISC 3689,78.672,-70.517,OpC
LISC 3690,78.476,-70.028,OpC
LISC 3694,85.26,-69.956,OpC
LISC 3697,86.522,-70.928,OpC
LISC 3701,85.52,-68.971,OpC
LISC 3702,87.461,-70.535,OpC
LISC 3632,9.231999999999998,-73.487,OpC
LISC 3635,74.434,-67.423,OpC
LISC 3642,78.378,-65.489,OpC
LISC 3647,76.251,-69.415,OpC
LISC 3650,77.724,-70.108,OpC
LISC 3692,85.207,-66.866,OpC
LISC 3696,85.123,-70.37,OpC
LISC 3704,16.043,-72.125,OpC
[BDS2003]  30,333.6669999999999,61.433,OpC
UBC 34,11.80423434653,66.753463608,OpC
UBC 37,20.947962156870002,70.58267797556,OpC
UBC 89,81.22344808295,37.56842722969,OpC
UBC 43,28.098367000999996,58.64936278238,OpC
UBC 45,33.74512193596999,58.44707999324999,OpC
UBC 58,68.40728125739,40.49692632416,OpC
UBC 66,78.58032422779,31.724831807989993,OpC
UBC 62,76.10794183098,35.82456027476,OpC
UBC 65,82.17654020231,34.3151206175,OpC
UBC 75,83.76906262307,15.708593363460004,OpC
UBC 78,85.74512063636,13.7237798974,OpC
[KPS2012] MWSC 2167,207.15,-61.455,OpC
NAME Majaess 19,14.62083,56.49805,OpC
[KPS2012] MWSC 1568,131.915,-43.999,OpC
LISC 0289,37.432,58.1,OpC
C 1051-620,163.207,-62.305,OpC
Cl Turner    8,296.31666666666666,27.841666666666665,OpC
C 2212+700,333.097,70.245,OpC
[KPS2012] MWSC 0873,97.088,2.935,OpC
[DBS2003]  80,192.59583333333333,-61.58166666666667,OpC
[DBS2003] 175,253.15000000000003,-43.391666666666666,OpC
[HS66] 151,77.62391666666667,-68.40207777777779,OpC
SAI 2,2.085,51.7208,OpC
[GZR2015] OSC 158.81921-60.69119,158.81921,-60.69119,OpC
[GZR2015] OSC 162.63768-58.71387,162.63768,-58.71387,OpC
KMHK  971,82.48383333333334,-67.30715833333333,OpC
KMHK  281,73.806,-70.19281111111111,OpC
KMHK  463,75.62325,-66.01025277777778,OpC
[RZ2005]  73,13.150291666666668,-72.19347222222223,OpC
NGC  1807,77.703,16.522,OpC
