toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec
7325.01,313.687198,20.597165,493.417,313.687198,20.597165
7326.01,304.916905,46.836568,1320.54,304.916905,46.836568
7327.01,317.062808,20.347435,908.363,317.062808,20.347435
7328.01,305.310296,27.67732,,305.310296,27.67732
7329.01,317.243864,5.909454,958.142,317.243864,5.909454
733.01,159.409318,-40.888259,75.2092,159.409318,-40.888259
7330.01,326.505177,35.490897,551.456,326.505177,35.490897
7331.01,323.021492,35.245848,484.476,323.021492,35.245848
7332.01,315.771492,46.24188,459.296,315.771492,46.24188
7333.01,243.531962,75.916632,157.217,243.531962,75.916632
7334.01,297.182201,58.384411,754.491,297.182201,58.384411
7335.01,308.688929,17.403658,640.585,308.688929,17.403658
7336.01,353.525853,65.541448,44.6892,353.525853,65.541448
7337.01,333.35532,67.394175,379.929,333.35532,67.394175
7338.01,25.226155,50.300334,45.9409,25.226155,50.300334
7339.01,101.400549,9.190722,539.085,101.400549,9.190722
734.01,160.889636,-44.621815,,160.889636,-44.621815
7340.01,359.799747,17.480854,131.621,359.799747,17.480854
7340.02,359.799747,17.480854,131.621,359.799747,17.480854
7341.01,12.34169,54.824166,239.263,12.34169,54.824166
7342.01,348.707102,29.456551,341.908,348.707102,29.456551
7343.01,352.369018,29.938692,531.536,352.369018,29.938692
7344.01,329.060955,28.933934,1046.81,329.060955,28.933934
7345.01,288.67018,55.354578,488.546,288.67018,55.354578
7346.01,355.897417,23.307273,531.89,355.897417,23.307273
7347.01,302.656872,53.950244,227.337,302.656872,53.950244
7348.01,315.170364,52.614379,176.341,315.170364,52.614379
7349.01,342.111782,39.33877,844.421,342.111782,39.33877
735.01,94.754704,-63.864708,121.755,94.754704,-63.864708
7350.01,329.918472,41.516288,466.499,329.918472,41.516288
7351.01,339.584606,26.462127,1042.74,339.584606,26.462127
7368.01,329.31887,36.053134,341.206,329.31887,36.053134
7369.01,344.952498,18.472756,301.793,344.952498,18.472756
737.01,171.014792,-19.556959,299.389,171.014792,-19.556959
7370.01,348.801337,17.320768,589.45,348.801337,17.320768
7371.01,327.791518,24.620511,349.236,327.791518,24.620511
7372.01,346.401234,34.257064,745.79,346.401234,34.257064
7373.01,340.136592,33.823677,397.801,340.136592,33.823677
7374.01,341.431001,13.522818,670.314,341.431001,13.522818
7375.01,326.654048,48.044159,288.327,326.654048,48.044159
7376.01,346.436934,22.72214,630.502,346.436934,22.72214
7377.01,304.366738,53.315974,537.0,304.366738,53.315974
7378.01,319.904147,36.103965,59.9538,319.904147,36.103965
7379.01,351.267408,18.821592,452.675,351.267408,18.821592
738.01,94.535471,-57.558727,389.884,94.535471,-57.558727
7380.01,102.891692,-26.992631,1305.98,102.891692,-26.992631
7381.01,99.255936,-0.810699,951.289,99.255936,-0.810699
7382.01,92.193096,-18.048119,85.2762,92.193096,-18.048119
7383.01,90.643666,-0.57711,363.66,90.643666,-0.57711
7384.01,83.103183,-39.83425,66.7902,83.103183,-39.83425
7385.01,86.144122,-45.268456,415.951,86.144122,-45.268456
7386.01,125.348879,-13.507755,879.397,125.348879,-13.507755
7387.01,111.340399,-67.067351,597.533,111.340399,-67.067351
7388.01,158.903163,-5.355998,164.011,158.903163,-5.355998
7389.01,255.336281,56.988187,100.677,255.336281,56.988187
739.01,104.991003,-57.618675,340.416,104.991003,-57.618675
7390.01,221.073421,84.44857,61.7605,221.073421,84.44857
7660.01,76.873863,-74.748196,846.22,76.873863,-74.748196
7661.01,122.72786,-4.406634,552.599,122.72786,-4.406634
7662.01,109.861755,-20.156042,200.727,109.861755,-20.156042
7663.01,122.233654,-1.145505,1092.5,122.233654,-1.145505
7664.01,113.157464,-22.785635,,113.157464,-22.785635
7665.01,124.659703,-40.618748,65.4252,124.659703,-40.618748
7665.02,124.659703,-40.618748,65.4252,124.659703,-40.618748
7391.01,286.469051,70.637486,73.2382,286.469051,70.637486
7392.01,244.281332,60.021122,120.234,244.281332,60.021122
7393.01,227.359837,55.981056,189.038,227.359837,55.981056
7394.01,236.055193,58.552762,189.986,236.055193,58.552762
7395.01,297.465335,42.882852,704.438,297.465335,42.882852
7396.01,298.079445,44.746248,433.047,298.079445,44.746248
7397.01,293.058398,70.889085,231.907,293.058398,70.889085
7398.01,290.93666,40.124851,1270.53,290.93666,40.124851
7399.01,263.949937,66.758971,207.771,263.949937,66.758971
740.01,152.118034,-50.307503,115.091,152.118034,-50.307503
7400.01,353.488442,37.391404,397.982,353.488442,37.391404
7401.01,359.941195,47.650312,1136.26,359.941195,47.650312
7402.01,357.166282,40.529933,194.345,357.166282,40.529933
7403.01,349.101843,42.095481,494.296,349.101843,42.095481
7404.01,15.653483,40.927114,1074.28,15.653483,40.927114
7405.01,347.441152,36.52387,274.983,347.441152,36.52387
7406.01,348.633246,47.318984,542.965,348.633246,47.318984
7424.01,25.305352,32.400416,400.632,25.305352,32.400416
7425.01,13.132258,64.334238,516.534,13.132258,64.334238
7426.01,21.022361,38.015562,660.292,21.022361,38.015562
7427.01,355.019701,68.457971,619.561,355.019701,68.457971
7428.01,343.851366,64.445455,266.705,343.851366,64.445455
7429.01,42.720863,28.873576,905.298,42.720863,28.873576
743.01,156.572646,-23.508063,638.972,156.572646,-23.508063
7430.01,318.657209,78.97961,149.191,318.657209,78.97961
7431.01,1.114757,57.32207,907.36,1.114757,57.32207
7432.01,45.658813,46.40087,1267.7,45.658813,46.40087
7433.01,9.433012,57.174841,845.779,9.433012,57.174841
7434.01,30.923717,53.90057,1128.72,30.923717,53.90057
7435.01,40.817122,32.304446,823.284,40.817122,32.304446
7436.01,12.93336,48.580641,1372.43,12.93336,48.580641
7437.01,40.081778,35.410409,84.913,40.081778,35.410409
7438.01,312.279803,71.381781,887.927,312.279803,71.381781
7439.01,331.97599,64.138385,728.879,331.97599,64.138385
744.01,165.399368,-23.860946,132.096,165.399368,-23.860946
7440.01,353.571408,56.443492,268.804,353.571408,56.443492
7666.01,103.950382,-45.99705,433.465,103.950382,-45.99705
7667.01,59.827109,-76.912271,530.836,59.827109,-76.912271
7668.01,133.647476,-24.002945,642.716,133.647476,-24.002945
7669.01,101.48512,-38.310604,684.434,101.48512,-38.310604
767.01,195.359758,-27.522227,211.416,195.359758,-27.522227
7670.01,132.358848,-17.897304,736.81,132.358848,-17.897304
7671.01,127.600265,-41.969024,1343.31,127.600265,-41.969024
7672.01,111.442658,-24.21348,1074.91,111.442658,-24.21348
7673.01,63.107413,-66.765572,628.945,63.107413,-66.765572
7674.01,124.739953,6.716179,819.977,124.739953,6.716179
7675.01,115.078506,-17.111457,1142.74,115.078506,-17.111457
7676.01,122.297864,3.762666,239.418,122.297864,3.762666
7677.01,112.448505,-63.209003,539.413,112.448505,-63.209003
7678.01,110.616527,-36.504329,1557.17,110.616527,-36.504329
7679.01,113.980755,-34.973687,640.202,113.980755,-34.973687
768.01,198.635626,-24.14419,469.997,198.635626,-24.14419
7407.01,0.990191,47.46846,470.7,0.990191,47.46846
7408.01,7.539974,50.746432,654.033,7.539974,50.746432
7409.01,352.579845,30.717768,772.454,352.579845,30.717768
741.01,140.399376,-60.281169,10.454,140.399376,-60.281169
7410.01,357.431948,33.443368,246.196,357.431948,33.443368
7411.01,2.541349,44.255949,871.387,2.541349,44.255949
7412.01,358.651148,46.647524,425.523,358.651148,46.647524
7413.01,343.186534,47.564703,114.604,343.186534,47.564703
7414.01,6.042555,39.108659,412.431,6.042555,39.108659
7415.01,347.593973,41.143636,85.964,347.593973,41.143636
7416.01,10.260932,43.056514,341.637,10.260932,43.056514
7417.01,352.345492,53.616702,1402.62,352.345492,53.616702
7418.01,358.842207,41.359742,308.987,358.842207,41.359742
7419.01,334.241001,46.924381,1163.61,334.241001,46.924381
742.01,140.056794,-53.119685,227.265,140.056794,-53.119685
7420.01,350.770489,38.468237,265.273,350.770489,38.468237
7421.01,358.147057,37.52044,208.617,358.147057,37.52044
7422.01,41.879119,53.286479,1044.42,41.879119,53.286479
7423.01,354.282479,66.823475,263.949,354.282479,66.823475
7548.01,101.634256,2.708723,552.136,101.634256,2.708723
7549.01,92.563603,-7.034185,357.653,92.563603,-7.034185
755.01,190.036564,-44.312078,106.307,190.036564,-44.312078
755.02,190.036564,-44.312078,106.307,190.036564,-44.312078
7550.01,83.048816,-44.67457,103.36,83.048816,-44.67457
7551.01,108.93859,-6.093592,973.798,108.93859,-6.093592
7552.01,83.325746,-53.90563,117.353,83.325746,-53.90563
7553.01,111.022056,-2.625095,2058.48,111.022056,-2.625095
7554.01,101.100076,-12.434396,199.273,101.100076,-12.434396
7555.01,123.162299,-71.948416,686.476,123.162299,-71.948416
7556.01,90.551337,2.980363,702.115,90.551337,2.980363
7557.01,109.073029,5.911037,732.508,109.073029,5.911037
7558.01,110.915622,9.906849,889.497,110.915622,9.906849
7559.01,100.724438,2.118023,584.026,100.724438,2.118023
7680.01,122.768651,7.127363,262.514,122.768651,7.127363
7681.01,109.078811,-42.787408,1158.45,109.078811,-42.787408
7682.01,318.093354,-41.931798,259.037,318.093354,-41.931798
7683.01,311.258311,-35.427841,592.891,311.258311,-35.427841
7684.01,7.230712,-38.787865,283.239,7.230712,-38.787865
7685.01,356.705684,-24.136375,674.649,356.705684,-24.136375
7686.01,31.633015,-67.778884,332.5,31.633015,-67.778884
7687.01,15.471201,-67.233529,405.426,15.471201,-67.233529
7688.01,11.098561,-45.562371,102.613,11.098561,-45.562371
7689.01,346.857326,-28.353467,48.844,346.857326,-28.353467
769.01,192.981203,-42.073617,177.291,192.981203,-42.073617
770.01,193.55246,-46.587716,816.988,193.55246,-46.587716
771.01,164.11389,-72.985174,25.2788,164.11389,-72.985174
772.01,190.191401,-21.872782,135.371,190.191401,-21.872782
772.02,190.191401,-21.872782,135.371,190.191401,-21.872782
7441.01,48.408615,30.728857,647.797,48.408615,30.728857
7442.01,14.91291,46.146486,1449.97,14.91291,46.146486
7443.01,28.345661,30.310019,510.039,28.345661,30.310019
7444.01,42.316239,58.769522,763.361,42.316239,58.769522
7445.01,40.185561,58.078412,217.37,40.185561,58.078412
7446.01,31.293062,60.003144,463.191,31.293062,60.003144
7447.01,25.150762,56.057726,431.132,25.150762,56.057726
7448.01,44.078355,49.377685,719.745,44.078355,49.377685
7449.01,323.714651,75.050546,457.72,323.714651,75.050546
745.01,147.757437,-55.318299,175.381,147.757437,-55.318299
7450.01,40.286866,34.379363,320.879,40.286866,34.379363
7451.01,43.399516,46.174562,696.033,43.399516,46.174562
7452.01,3.51175,58.16708,1010.66,3.51175,58.16708
7453.01,34.003535,57.346071,647.843,34.003535,57.346071
7454.01,37.777366,40.724963,1544.44,37.777366,40.724963
7455.01,14.410856,47.522036,652.102,14.410856,47.522036
7456.01,288.97163,44.624645,258.893,288.97163,44.624645
7457.01,296.813688,47.526545,2305.01,296.813688,47.526545
7458.01,297.069826,40.525204,122.881,297.069826,40.525204
756.01,192.103738,-45.470471,86.1759,192.103738,-45.470471
7560.01,96.568517,-23.565106,976.576,96.568517,-23.565106
7561.01,89.863058,-12.513411,458.662,89.863058,-12.513411
7562.01,85.297363,-70.530404,1125.33,85.297363,-70.530404
7563.01,90.517085,-9.701303,260.819,90.517085,-9.701303
7564.01,112.019781,1.082067,334.512,112.019781,1.082067
7565.01,98.882127,-0.972288,444.631,98.882127,-0.972288
7566.01,95.330251,-1.996249,1132.73,95.330251,-1.996249
7567.01,107.909539,-4.985881,279.244,107.909539,-4.985881
7568.01,96.237075,4.402989,1068.49,96.237075,4.402989
7569.01,103.740963,-16.880037,460.642,103.740963,-16.880037
757.01,187.994843,-35.554452,60.3418,187.994843,-35.554452
7570.01,100.204672,-28.45546,232.532,100.204672,-28.45546
7571.01,106.180239,8.084534,1022.04,106.180239,8.084534
772.03,190.191401,-21.872782,135.371,190.191401,-21.872782
773.01,190.151956,-19.284353,271.103,190.151956,-19.284353
774.01,203.758195,-17.503496,297.462,203.758195,-17.503496
775.01,164.799978,-59.23397,220.953,164.799978,-59.23397
776.01,178.577997,-37.553357,27.1701,178.577997,-37.553357
776.02,178.577997,-37.553357,27.1701,178.577997,-37.553357
777.01,183.118731,-49.00774,182.314,183.118731,-49.00774
778.01,199.33385,-15.273705,161.743,199.33385,-15.273705
779.01,159.933006,-48.996687,634.714,159.933006,-48.996687
780.01,190.618803,-30.639818,163.371,190.618803,-30.639818
781.01,176.738826,-22.56301,341.925,176.738826,-22.56301
782.01,183.920361,-18.910338,52.5122,183.920361,-18.910338
783.01,172.155637,-54.784223,55.3043,172.155637,-54.784223
784.01,159.341221,-63.655692,64.5997,159.341221,-63.655692
785.01,88.33729,-65.6335,65.5548,88.33729,-65.6335
786.01,100.104215,-63.339108,167.948,100.104215,-63.339108
786.02,100.104215,-63.339108,167.948,100.104215,-63.339108
7459.01,138.059737,65.347211,110.755,138.059737,65.347211
746.01,99.620795,-67.64895,234.418,99.620795,-67.64895
7460.01,290.117498,44.872959,660.138,290.117498,44.872959
7461.01,294.674151,42.075604,268.881,294.674151,42.075604
7462.01,288.0382,50.651476,488.33,288.0382,50.651476
7463.01,298.482834,46.793636,489.141,298.482834,46.793636
7464.01,139.793743,53.594557,113.903,139.793743,53.594557
7465.01,162.431078,-23.349504,393.17,162.431078,-23.349504
7466.01,91.29081,6.447685,87.8271,91.29081,6.447685
7467.01,99.590888,5.146009,308.519,99.590888,5.146009
7468.01,208.901451,-6.136083,107.518,208.901451,-6.136083
7469.01,207.07829,-11.588988,709.999,207.07829,-11.588988
747.01,185.324682,-52.840816,298.392,185.324682,-52.840816
7470.01,252.426008,-19.54305,157.682,252.426008,-19.54305
7471.01,214.059579,-19.542306,279.35,214.059579,-19.542306
7572.01,103.638024,5.173165,809.202,103.638024,5.173165
7573.01,93.678522,7.347521,592.738,93.678522,7.347521
7574.01,88.418011,5.643111,268.296,88.418011,5.643111
7575.01,94.210447,-41.850874,,94.210447,-41.850874
7576.01,97.356725,11.429154,1134.96,97.356725,11.429154
7577.01,91.465705,-2.67652,680.471,91.465705,-2.67652
7578.01,105.513154,-8.745012,506.154,105.513154,-8.745012
7579.01,107.357573,-16.439339,115.101,107.357573,-16.439339
758.01,189.76217,-31.992266,154.532,189.76217,-31.992266
7580.01,89.900121,-30.133045,109.996,89.900121,-30.133045
7580.02,89.900121,-30.133045,109.996,89.900121,-30.133045
7580.03,89.900121,-30.133045,109.996,89.900121,-30.133045
7581.01,90.953631,-58.161024,207.419,90.953631,-58.161024
7582.01,119.246449,-18.203885,1014.91,119.246449,-18.203885
787.01,87.116029,-56.004119,180.291,87.116029,-56.004119
788.01,113.695288,-61.240068,184.204,113.695288,-61.240068
789.01,115.270225,-71.303764,43.407,115.270225,-71.303764
789.02,115.270225,-71.303764,43.407,115.270225,-71.303764
789.03,115.270225,-71.303764,43.407,115.270225,-71.303764
790.01,123.39778,-64.090901,167.218,123.39778,-64.090901
790.02,123.39778,-64.090901,167.218,123.39778,-64.090901
790.03,123.39778,-64.090901,167.218,123.39778,-64.090901
791.01,118.434757,-69.701736,341.221,118.434757,-69.701736
791.02,118.434757,-69.701736,341.221,118.434757,-69.701736
792.01,71.245764,-67.98105,215.208,71.245764,-67.98105
793.01,107.133952,-68.368778,144.067,107.133952,-68.368778
794.01,106.664922,-71.446827,233.131,106.664922,-71.446827
795.01,100.970374,-55.639,216.257,100.970374,-55.639
796.01,83.986551,-67.459594,9590.75,83.986551,-67.459594
797.01,108.563086,-74.603095,56.1927,108.563086,-74.603095
7472.01,256.537555,-10.413007,261.386,256.537555,-10.413007
7473.01,206.846198,-6.139337,44.526,206.846198,-6.139337
7474.01,245.440553,-23.548273,110.527,245.440553,-23.548273
7475.01,181.676288,0.274008,120.042,181.676288,0.274008
7476.01,315.477191,-13.433382,222.355,315.477191,-13.433382
7477.01,294.306839,-22.204487,534.889,294.306839,-22.204487
7478.01,289.202402,-19.355923,746.138,289.202402,-19.355923
7479.01,313.900026,-18.971408,290.946,313.900026,-18.971408
748.01,196.043793,-35.549529,423.552,196.043793,-35.549529
7480.01,305.095724,-19.314727,226.399,305.095724,-19.314727
7481.01,262.758677,-17.843539,64.6096,262.758677,-17.843539
7482.01,335.057616,-13.114772,282.602,335.057616,-13.114772
7483.01,310.994916,-23.01098,34.9053,310.994916,-23.01098
7484.01,295.743849,-19.949731,189.469,295.743849,-19.949731
7485.01,324.837407,-24.684266,525.774,324.837407,-24.684266
7583.01,113.918271,-24.708674,373.268,113.918271,-24.708674
7584.01,127.674499,-35.153406,261.346,127.674499,-35.153406
7585.01,109.435106,-22.834505,1141.08,109.435106,-22.834505
7586.01,119.014337,-19.48609,935.74,119.014337,-19.48609
7587.01,70.668131,-67.093887,433.746,70.668131,-67.093887
7588.01,102.797858,-55.232262,477.122,102.797858,-55.232262
7589.01,120.054486,1.532714,,120.054486,1.532714
759.01,169.909474,-39.46208,516.041,169.909474,-39.46208
7590.01,101.663559,-36.739778,793.192,101.663559,-36.739778
7591.01,112.928933,-11.961518,532.184,112.928933,-11.961518
7592.01,115.059345,-48.695148,313.822,115.059345,-48.695148
7593.01,120.797868,-48.169526,505.258,120.797868,-48.169526
7594.01,135.181967,-15.7808,564.151,135.181967,-15.7808
7595.01,118.304017,-17.115898,1094.22,118.304017,-17.115898
797.02,108.563086,-74.603095,56.1927,108.563086,-74.603095
797.03,108.563086,-74.603095,56.1927,108.563086,-74.603095
798.01,97.820494,-58.320438,121.052,97.820494,-58.320438
799.01,98.469125,-52.460296,158.526,98.469125,-52.460296
800.01,79.765915,-69.637926,7596.91,79.765915,-69.637926
801.01,102.221691,-73.299335,71.3672,102.221691,-73.299335
802.01,97.985715,-68.7118,28.1042,97.985715,-68.7118
803.01,125.645029,-19.254613,403.772,125.645029,-19.254613
804.01,91.519783,-69.420238,285.647,91.519783,-69.420238
805.01,61.135799,-62.989132,51.8767,61.135799,-62.989132
806.01,63.416059,-76.098013,104.44,63.416059,-76.098013
807.01,75.915921,-66.654923,106.984,75.915921,-66.654923
808.01,133.74855,-44.28863,98.1848,133.74855,-44.28863
809.01,82.979518,-60.476724,195.029,82.979518,-60.476724
810.01,62.854009,-69.474879,232.47,62.854009,-69.474879
810.02,62.854009,-69.474879,232.47,62.854009,-69.474879
7486.01,312.449308,-24.303506,523.067,312.449308,-24.303506
7487.01,351.135378,-5.164145,233.237,351.135378,-5.164145
7488.01,295.157014,-22.721741,996.938,295.157014,-22.721741
7489.01,313.069035,-17.511992,80.721,313.069035,-17.511992
749.01,187.781988,-23.773715,232.123,187.781988,-23.773715
7490.01,338.368209,-9.022941,307.47,338.368209,-9.022941
7491.01,291.478701,-23.202818,856.436,291.478701,-23.202818
7492.01,328.975921,-14.06844,428.976,328.975921,-14.06844
7493.01,290.81017,-20.166377,638.7,290.81017,-20.166377
7494.01,344.326437,-17.395485,148.033,344.326437,-17.395485
7495.01,285.468832,-18.468165,299.538,285.468832,-18.468165
7496.01,294.941689,-25.748366,794.637,294.941689,-25.748366
7497.01,289.391796,-16.871727,305.038,289.391796,-16.871727
7498.01,323.486044,-21.137732,750.217,323.486044,-21.137732
7499.01,300.428076,-26.077564,756.742,300.428076,-26.077564
7596.01,134.846681,-11.056526,888.521,134.846681,-11.056526
7597.01,98.580323,-71.270252,625.863,98.580323,-71.270252
7598.01,130.379121,-34.314658,640.905,130.379121,-34.314658
7599.01,118.936727,-18.526592,999.042,118.936727,-18.526592
760.01,169.414385,-44.017088,651.263,169.414385,-44.017088
7600.01,130.934713,3.649875,135.859,130.934713,3.649875
7601.01,111.196349,-33.687619,1231.01,111.196349,-33.687619
7602.01,103.106302,-39.687503,248.071,103.106302,-39.687503
7603.01,119.788885,-3.306524,992.347,119.788885,-3.306524
7604.01,114.1454,-16.855367,886.619,114.1454,-16.855367
7605.01,128.018882,-32.263173,344.07,128.018882,-32.263173
7606.01,105.729659,-27.015158,817.855,105.729659,-27.015158
7607.01,121.081811,-68.476761,658.612,121.081811,-68.476761
7608.01,102.409242,-70.997293,723.202,102.409242,-70.997293
811.01,88.030314,-32.925074,284.002,88.030314,-32.925074
812.01,89.235658,-49.006949,426.024,89.235658,-49.006949
813.01,72.69401,-60.905461,263.145,72.69401,-60.905461
814.01,99.714619,-53.107598,196.472,99.714619,-53.107598
815.01,155.871938,-43.834925,59.7117,155.871938,-43.834925
815.02,155.871938,-43.834925,59.7117,155.871938,-43.834925
816.01,116.010481,-36.996503,74.5217,116.010481,-36.996503
817.01,74.286788,-66.390334,7294.41,74.286788,-66.390334
818.01,214.683011,-20.275437,194.134,214.683011,-20.275437
819.01,192.189568,-47.613679,400.331,192.189568,-47.613679
820.01,208.928011,-32.159712,282.091,208.928011,-32.159712
821.01,209.615851,-23.277572,39.5907,209.615851,-23.277572
822.01,217.6092,-46.159516,122.91,217.6092,-46.159516
822.02,217.6092,-46.159516,122.91,217.6092,-46.159516
823.01,218.658293,-40.739863,201.873,218.658293,-40.739863
824.01,222.16547,-57.588867,63.9262,222.16547,-57.588867
825.01,208.856746,-21.207859,240.707,208.856746,-21.207859
750.01,173.95742,-29.156064,624.368,173.95742,-29.156064
7500.01,280.876531,-25.411057,512.891,280.876531,-25.411057
7501.01,311.092004,-19.437527,1139.55,311.092004,-19.437527
7502.01,292.939782,-26.740202,493.32,292.939782,-26.740202
7503.01,289.40076,-22.390009,944.603,289.40076,-22.390009
7504.01,114.707534,-27.818546,117.196,114.707534,-27.818546
7504.02,114.707534,-27.818546,117.196,114.707534,-27.818546
7505.01,112.917053,-15.102276,1663.32,112.917053,-15.102276
7506.01,332.583719,-71.913411,379.959,332.583719,-71.913411
7507.01,101.665065,-84.938242,350.662,101.665065,-84.938242
7508.01,310.602369,-72.430725,409.706,310.602369,-72.430725
7509.01,303.890196,-40.602772,225.852,303.890196,-40.602772
751.01,174.009869,-29.543364,229.518,174.009869,-29.543364
7510.01,273.728188,-54.434055,249.006,273.728188,-54.434055
7510.02,273.728188,-54.434055,249.006,273.728188,-54.434055
7609.01,112.570701,-26.615482,875.568,112.570701,-26.615482
761.01,179.262998,-38.104794,66.8154,179.262998,-38.104794
761.02,179.262998,-38.104794,66.8154,179.262998,-38.104794
7610.01,129.250045,-3.530909,155.052,129.250045,-3.530909
7611.01,115.260123,-23.823356,1442.38,115.260123,-23.823356
7612.01,131.34612,-14.950099,174.685,131.34612,-14.950099
7613.01,126.381688,-16.193814,958.573,126.381688,-16.193814
7614.01,119.96336,-38.12755,339.305,119.96336,-38.12755
7615.01,105.991504,-61.167797,88.5954,105.991504,-61.167797
7616.01,119.883321,-45.453771,1477.01,119.883321,-45.453771
7617.01,111.002026,-15.91115,1267.73,111.002026,-15.91115
7618.01,118.353506,-14.799515,93.54,118.353506,-14.799515
7619.01,110.48708,-23.414036,475.54,110.48708,-23.414036
762.01,166.074742,-47.821496,98.4458,166.074742,-47.821496
842.01,91.937566,-73.391862,368.8,91.937566,-73.391862
843.01,207.907675,-23.78124,471.158,207.907675,-23.78124
844.01,19.461136,0.346971,472.297,19.461136,0.346971
845.01,24.172722,-31.670795,475.359,24.172722,-31.670795
846.01,26.376875,-51.296821,446.815,26.376875,-51.296821
847.01,43.875521,-53.665545,659.753,43.875521,-53.665545
848.01,24.216097,-39.142583,527.114,24.216097,-39.142583
849.01,28.715796,-29.421709,225.734,28.715796,-29.421709
850.01,9.765924,-17.221806,342.206,9.765924,-17.221806
851.01,7.387843,-10.468279,154.477,7.387843,-10.468279
852.01,24.740265,-7.280979,351.426,24.740265,-7.280979
853.01,32.914289,-37.892988,287.558,32.914289,-37.892988
854.01,28.078089,-43.047613,279.96,28.078089,-43.047613
855.01,15.543042,-2.144574,294.418,15.543042,-2.144574
856.01,14.094894,-14.788329,574.712,14.094894,-14.788329
857.01,25.871364,-14.149185,286.484,25.871364,-14.149185
858.01,60.199826,-54.592918,250.489,60.199826,-54.592918
859.01,97.144014,-61.150325,193.087,97.144014,-61.150325
7510.03,273.728188,-54.434055,249.006,273.728188,-54.434055
7511.01,342.031649,-14.494779,138.671,342.031649,-14.494779
7512.01,188.137317,-9.607611,347.917,188.137317,-9.607611
7513.01,183.472474,-0.393436,109.353,183.472474,-0.393436
7513.02,183.472474,-0.393436,109.353,183.472474,-0.393436
7514.01,77.877723,41.110632,1317.6,77.877723,41.110632
7515.01,56.930436,58.503693,605.253,56.930436,58.503693
7516.01,55.886464,42.378379,203.362,55.886464,42.378379
7517.01,351.825442,87.465641,677.923,351.825442,87.465641
7518.01,78.873925,44.433345,432.406,78.873925,44.433345
7519.01,71.793519,37.71272,409.044,71.793519,37.71272
752.01,176.299052,-42.063958,301.462,176.299052,-42.063958
7520.01,51.619755,42.614236,870.176,51.619755,42.614236
7521.01,51.801487,59.215961,539.819,51.801487,59.215961
7620.01,96.828556,-69.903716,340.284,96.828556,-69.903716
7621.01,117.283902,-37.665947,561.347,117.283902,-37.665947
7622.01,82.842347,-74.514879,250.961,82.842347,-74.514879
7623.01,25.820394,68.713998,177.758,25.820394,68.713998
7624.01,283.620994,55.96725,170.87,283.620994,55.96725
7625.01,346.076754,52.120591,109.872,346.076754,52.120591
7626.01,273.657733,77.864082,186.659,273.657733,77.864082
7627.01,55.664386,43.279801,832.809,55.664386,43.279801
7628.01,59.118291,53.685586,848.224,59.118291,53.685586
7629.01,78.694639,36.371209,657.913,78.694639,36.371209
763.01,194.468098,-39.758061,95.1274,194.468098,-39.758061
763.02,194.468098,-39.758061,95.1274,194.468098,-39.758061
7630.01,60.336925,44.585976,447.292,60.336925,44.585976
7631.01,84.061409,83.283469,1042.84,84.061409,83.283469
7632.01,93.744504,14.235605,595.532,93.744504,14.235605
826.01,203.106019,-42.475273,172.256,203.106019,-42.475273
827.01,98.893269,-79.715754,336.988,98.893269,-79.715754
828.01,210.193571,-30.583608,200.075,210.193571,-30.583608
829.01,224.208391,-37.042983,142.461,224.208391,-37.042983
830.01,129.756861,-74.763114,222.995,129.756861,-74.763114
831.01,229.033411,-38.87541,86.0601,229.033411,-38.87541
832.01,84.081627,-54.191199,586.704,84.081627,-54.191199
833.01,145.645472,-62.475886,41.7148,145.645472,-62.475886
834.01,195.828164,-49.639773,258.777,195.828164,-49.639773
835.01,192.057325,-56.894318,166.834,192.057325,-56.894318
836.01,225.079883,-24.454202,27.5024,225.079883,-24.454202
836.02,225.079883,-24.454202,27.5024,225.079883,-24.454202
837.01,157.037281,-64.505211,142.488,157.037281,-64.505211
838.01,203.166643,-38.845947,305.237,203.166643,-38.845947
839.01,166.979879,-61.14625,1627.63,166.979879,-61.14625
840.01,198.132842,-45.590574,488.176,198.132842,-45.590574
841.01,94.942993,-53.226707,306.068,94.942993,-53.226707
7522.01,60.689552,63.608864,162.646,60.689552,63.608864
7523.01,78.871085,39.326107,577.67,78.871085,39.326107
7524.01,304.871796,77.058971,628.808,304.871796,77.058971
7525.01,73.619921,45.443161,238.584,73.619921,45.443161
7526.01,101.775637,83.806071,301.371,101.775637,83.806071
7527.01,77.920369,41.175704,1062.01,77.920369,41.175704
7528.01,51.438273,49.745638,682.837,51.438273,49.745638
7529.01,48.018098,52.927792,676.096,48.018098,52.927792
753.01,178.074448,-47.583414,597.747,178.074448,-47.583414
7530.01,111.708555,5.703417,700.04,111.708555,5.703417
7531.01,96.561,-33.456478,205.775,96.561,-33.456478
7532.01,94.706646,-63.650679,593.708,94.706646,-63.650679
7533.01,104.913072,-24.854159,521.532,104.913072,-24.854159
7534.01,84.796069,-45.964085,569.61,84.796069,-45.964085
7633.01,96.348911,0.153834,624.333,96.348911,0.153834
7634.01,92.311551,-23.808793,553.678,92.311551,-23.808793
7635.01,89.417533,-11.022077,795.144,89.417533,-11.022077
7636.01,90.338685,13.011339,572.2,90.338685,13.011339
7637.01,102.959598,-29.773897,806.306,102.959598,-29.773897
7638.01,102.192998,-9.015855,460.349,102.192998,-9.015855
