main_id,ra,dec,otype,frame_hash
[SRB2011] H46752,187.65091,12.41089,GlC,-5313585710681982415
[PLP2016] 187.840298+12.125687,187.84032503243,12.12570092196,GlC,5607256754274600043
[PLP2016] 187.636004+12.398306,187.63599402048,12.398289682459998,GlC,-823021782638387136
[JPB2015] 054.6637476-35.4282603,54.6637476,-35.4282603,GlC,-364325212300258761
[FLH2020] J054.1957338-34.7353119,54.1957338,-34.7353119,GlC,-4016177895490036255
[UFS2013] acs 1362,184.99323120509,29.27363909159001,GlC,-2054199664248590169
[JPB2015] 058.6427232-35.9612806,58.6427232,-35.9612806,GlC,6095406579645773115
[JPB2015] 055.1687186-37.5032677,55.1687186,-37.5032677,GlC,8708654165296949816
[JPB2015] 055.1685808-37.5258932,55.1685808,-37.5258932,GlC,-3181630517527709305
[PBB2015] 83,190.94056123795,11.51258779974,GlC,992632020018398578
[PBB2015] 98,190.935672,11.53936,GlC,6515609588360505566
[JPB2009] 187.7406003+12.3736883,187.7406003,12.3736883,GlC,-6412837382438480592
[JPB2009] 187.6893048+12.3799983,187.6893048,12.3799983,GlC,-8364392482569914218
[JPB2009] 186.3293779+18.1935728,186.3293779,18.1935728,GlC,5152548076588632899
[JPB2009] 189.3647362+9.5590217,189.3647362,9.5590217,GlC,-374025904555727661
[JPB2009] 187.0233924+9.8084381,187.0233924,9.8084381,GlC,980696639339946011
[JPB2009] 191.8065468+10.1974188,191.8065468,10.1974188,GlC,-747535037652339340
[JPB2009] 187.6877668+12.4048097,187.6877668,12.4048097,GlC,4567225564813707551
[JPB2009] 190.9369349+11.5582216,190.9369349,11.5582216,GlC,-3911273892783484153
[JPB2009] 186.2264602+11.6968566,186.2264602,11.6968566,GlC,3098740997866206278
[JPB2009] 188.1317273+15.4278138,188.1317273,15.4278138,GlC,-8034599625195364640
[PLP2016] 187.714477+12.419525,187.71447,12.41952,GlC,-2681901683400653491
[SRB2011] H39327,187.74068,12.35054,GlC,-1790314595189199423
[FLH2020] J054.6284514-35.4535661,54.6284514,-35.4535661,GlC,-2872319199090948061
[JPB2015] 052.0823334-31.0824136,52.0823334,-31.0824136,GlC,6032432010722971346
[FLH2020] J053.8432090-35.2218141,53.843209,-35.2218141,GlC,1089117150934366014
[FLH2020] J053.8229684-35.2183997,53.8229684,-35.2183997,GlC,-3016040550436905601
[JPB2015] 052.0170389-32.2747442,52.0170389,-32.2747442,GlC,-7865073572451565511
[JPB2015] 053.6283769-35.5341657,53.6283769,-35.5341657,GlC,5929365595943358132
[JPB2015] 052.0748371-31.0660747,52.0748371,-31.0660747,GlC,-8129776331669383489
[SRD2006] 3.2 61,190.64360930929,2.7764664112799995,GlC,7644537913445835389
[LHL2013] 369,148.92504166666666,69.67205555555556,GlC,-945256216121542036
[LHL2013] 1027,149.06616666666667,69.69819444444444,GlC,4146850254633466084
[PBB2015] 52,190.966772,11.579604,GlC,-8484681887125939503
[JPB2009] 187.4367405+8.0234096,187.4367405,8.0234096,GlC,721550230239101254
[LFB2001] C-034,190.00416666666663,-11.61411111111111,GlC,1378694940821223201
[JPB2009] 193.0620125+11.3136820,193.0620125,11.313682,GlC,-1985593275098342010
CXOGlb J173545.6-302900,263.93999999999994,-30.48333333333333,GlC,6293578790184871206
[PFR2013] NGC1407 GC165,55.215738,-18.549617,GlC,3203876508624516628
[SRH2010] 82  42,54.54537499999999,-35.42172222222222,GlC,-4198621339299896853
[SRH2010] 1  98,54.32366666666666,-35.34286111111112,GlC,1181343072692147027
[DRG2004] 91:87,54.51629166666667,-35.488724999999995,GlC,2071469392368547709
[JPB2009] 187.4547231+7.9806302,187.4547231,7.9806302,GlC,2582747944825647840
[JPB2009] 187.7090464+12.3932966,187.7090464,12.3932966,GlC,-928223111389080578
[JPB2009] 186.5403469+12.9518828,186.5403469,12.9518828,GlC,-2323962094434505347
[JPB2009] 186.3511519+18.1953276,186.3511519,18.1953276,GlC,-3177376437416929512
[JPB2009] 188.9167127+12.2663565,188.9167127,12.2663565,GlC,-5148451243548886350
[RSS2009] 101858,55.033563,-18.62425,GlC,5355360243809056878
[HSS2021] 226626,201.25675,-42.84752777777778,GlC,1929378170393676226
[FSR2011] GC64,187.837746,25.848642,GlC,4649729160115156591
[RSS2009] 150701,55.212796,-18.529633,GlC,7016279672722259363
[JPB2009] 190.9117262+11.5512628,190.9112386345,11.5513906063,GlC,-1062778114087763963
[JPB2009] 187.7140858+12.4168809,187.7140858,12.4168809,GlC,-6705929219298727887
[JPB2009] 186.9170682+13.0774133,186.9170682,13.0774133,GlC,-7305883808006132073
[PLP2016] 187.747042+12.411619,187.74705,12.41162,GlC,40109925354266040
[PLP2016] 187.621693+12.449316,187.62169,12.44931,GlC,-948333722218793228
[JPB2015] 051.6408122-35.7104897,51.6408122,-35.7104897,GlC,-8778493848558859902
[JPB2015] 054.6181576-35.4577390,54.6181576,-35.457739,GlC,-155432878412059139
[FLH2020] J054.6054606-35.4619689,54.6054606,-35.4619689,GlC,-357827666076922145
[JPB2015] 054.1271606-34.9667428,54.1271606,-34.9667428,GlC,-2128242296218178360
[JPB2015] 058.6141203-35.9872662,58.6141203,-35.9872662,GlC,-6933392655573578784
[UFS2013] acs  252,185.050167,29.265993,GlC,1632727712292267743
NGVS J122950.49+132820.7,187.4603637,13.472405199999995,GlC,2845080735178990617
[LHL2013] 137,148.88437499999998,69.66547222222223,GlC,335894835892086268
[JSR2014] S369,151.276213,-7.671011,GlC,2372880381690734200
[TLG2016] J123407.20+124442.36,188.53,12.7451,GlC,-6889462781284996921
[JPB2009] 190.3802346+7.3189152,190.3802346,7.3189152,GlC,-2359809898110296597
[MTI2021] C-1,40.45033333333334,-8.415972222222223,GlC,-7490339509546916030
[PBB2015] 2,190.96832527926,11.55086470155,GlC,8761269784947587296
[SSA2010] 2126,23.640541666666667,30.654361111111115,GlC,5919177969772757808
[JPB2009] 186.1207442+7.3123059,186.1207442,7.3123059,GlC,-848172218973100926
[JPB2009] 186.1351182+7.3183732,186.1351182,7.3183732,GlC,-6724262544692453550
[JPB2009] 193.0657811+11.3174429,193.0657811,11.3174429,GlC,-7431421832684797250
[JPB2009] 193.0823378+11.3221531,193.0823378,11.3221531,GlC,-9125478477530754093
[JPB2009] 184.9433433+12.7981513,184.9433433,12.7981513,GlC,-4467031839115142098
[JPB2009] 184.9432640+12.7913263,184.943264,12.7913263,GlC,2585738218401917680
[JPB2009] 187.0554361+11.7898340,187.0554361,11.789834,GlC,8092692922450487573
[FLH2020] J054.1312046-35.2919459,54.13120459999999,-35.2919459,GlC,-2984650179483558475
[SRD2006] 1.3 3,190.70711719921,2.60075910603,GlC,-782303121425687164
[JPB2015] 058.6298961-35.9609515,58.6298961,-35.9609515,GlC,-2524138072997934596
[AFF2015] NGC4473 GC62,187.47134,13.386581,GlC,3781055804629540285
[JPB2015] 052.0381010-32.2860135,52.038101,-32.2860135,GlC,5537889833636695999
[BAL2007] gc187.2,55.27084166666668,-35.29591666666666,GlC,5876138225472359599
[JPB2009] 190.5074267+11.6541848,190.5074267,11.6541848,GlC,-7226264491127123887
[PLH2010] 303,190.79763451856,2.6670114314,GlC,507618070420898267
[FLH2020] J054.6342664-35.4581482,54.6342664,-35.458148200000004,GlC,2960512914921107714
[RZ2004] GCl 2289,190.04562180595,-11.59858619949,GlC,5513533124875051020
[RZ2004] GCl 2307,190.04429732485,-11.61266389374,GlC,-1913164850745886069
[JPB2015] 052.0690328-31.0696152,52.0690328,-31.0696152,GlC,-6220957014185303304
[PR95] 50065,149.0728361206,68.95334320587,GlC,5564366304396645150
[DRG2004] 86:98,54.664333333333325,-35.47430277777778,GlC,-3396521281847135424
[PFR2013] NGC3377 GC54,161.893446,13.982151,GlC,-5861558910532230519
[PFR2013] NGC4365 GC164,186.13646,7.3745,GlC,-1636417849781925294
[FAS2014] 1,40.21301,39.06624,GlC,-494122833410192274
[LHL2013] 471,148.94320833333333,69.68311111111112,GlC,-3550627413328832078
[PLP2016] 187.677203+12.428952,187.67717890368,12.42891537328,GlC,-8342493625590410995
CXOU J033837.2-352812,54.655075,-35.47023,GlC,-4925647563873386631
[VHH81] 112,201.13608333333332,-43.31355555555556,GlC,5959980685269702697
[HHG2004]  52,201.16916666666668,-43.22166666666667,GlC,-5736512984921322541
[SIB2001] 25,192.15045317148,-5.80930908587,GlC,1749719925321056734
[JPB2015] 050.6842559-37.1988601,50.6842559,-37.1988601,GlC,-670254952776944772
[JPB2015] 054.6273932-35.4637083,54.6273932,-35.4637083,GlC,1787020624486734932
[JPB2015] 054.6513544-35.4568102,54.6513544,-35.4568102,GlC,3184363457939281270
[JPB2015] 054.1130848-34.9851846,54.1130848,-34.9851846,GlC,-9070580283728070119
[JPB2015] 054.1049147-34.9569477,54.1049147,-34.9569477,GlC,-1081097483474584837
[FLH2020] J054.2376424-35.5016828,54.2376424,-35.5016828,GlC,-569707775754868451
[FLH2020] J055.2640284-33.7763403,55.2640284,-33.7763403,GlC,-414477545949221492
[JPB2009] 187.4510831+7.9962385,187.4511666666667,7.996166666666667,GlC,-5759182052691413665
[JPB2009] 187.7129279+12.3950017,187.7129279,12.3950017,GlC,-8351880635894983104
[JPB2009] 186.2568986+12.8903106,186.2568986,12.8903106,GlC,-6171021203607217181
[JPB2009] 186.1139522+7.3370326,186.11416666666668,7.3367499999999986,GlC,-4093955621357210013
[JPB2009] 190.9171321+11.5684757,190.91654166666663,11.56836111111111,GlC,-598017726166428325
[JPB2009] 187.4582222+7.9931552,187.4582222,7.9931552,GlC,5220828009774808773
[JPB2009] 187.7101136+12.3961968,187.7101136,12.3961968,GlC,368566077016956874
[JPB2009] 187.7070734+12.2814527,187.70708,12.28149,GlC,2048636409432573886
[JPB2009] 187.4687329+8.0004454,187.4687329,8.0004454,GlC,2257001042003145213
[JPB2009] 186.1177801+7.3200113,186.1179583333333,7.319749999999998,GlC,-3977608978611381709
[JPB2009] 186.2681015+12.9062863,186.2681015,12.9062863,GlC,-5924523899322288538
[JPB2009] 186.1084892+7.3577456,186.10815,7.35776,GlC,9098834485935938167
[JPB2009] 188.5177513+7.6965091,188.517625,7.6965,GlC,1041296684560980280
[JPB2009] 186.1233692+7.3358773,186.12354166666665,7.335611111111113,GlC,6825845862786116280
[JPB2009] 186.9430067+13.0975220,186.9430067,13.097522,GlC,-3979501820491401801
[JPB2009] 189.1179121+11.4468034,189.11778,11.446727,GlC,2188382333037076823
[JPB2009] 187.4301920+8.0544503,187.430192,8.0544503,GlC,-6859844067624860763
[JPB2009] 188.2754779+16.2524908,188.2754779,16.2524908,GlC,-6009696947487265474
[JPB2009] 187.4002555+8.0092565,187.4002555,8.0092565,GlC,-2606641671015251309
[R2001b] f2.GC-47,201.33312499999997,-43.12880555555556,GlC,1210090236937181629
[HSS2021] 232318,201.31970833333327,-42.83844444444445,GlC,3401608111199518596
[JSR2014] A125,151.239022,-7.723396,GlC,-3712778501960588970
[PFR2013] NGC1407 GC244,54.938067,-18.655553,GlC,8526572466947916719
[PFR2013] NGC5846 GC84,226.58161,1.54408,GlC,8345476080053407998
[PFR2013] NGC5846 GC177,226.5723,1.58644,GlC,-4729958011702169762
[LHL2013] 807,149.00945833333336,69.68586111111111,GlC,-5201929000216073791
[LFB2001] H1-06,190.09841666666665,-11.527888888888889,GlC,98101314442085011
[DRG2004] 91:55,54.518875,-35.51641666666667,GlC,-6945722816817854918
[PLP2016] 187.737667+12.365834,187.73767477447,12.36583172507,GlC,4964788559504966593
[JPB2015] 052.0990418-31.0854131,52.0990418,-31.0854131,GlC,4202641938780075536
[JPB2015] 054.1220930-34.9751190,54.122093,-34.975119,GlC,-5612772270809170052
[JPB2015] 054.1338975-34.9706081,54.1338975,-34.9706081,GlC,-949139283212438464
[JPB2015] 054.5606612-35.4590521,54.5606612,-35.4590521,GlC,-2368262931884145399
[KHL2017b] GC62,186.298889,12.821572,GlC,2022349575285774872
[KHL2017b] GC110,186.52474890868,12.79050398939,GlC,-1866982871412907052
[PFR2013] NGC0821 GC38,32.13804,10.996088,GlC,1657135458151037173
[JSR2014] S370,151.386503,-7.661079,GlC,4771514087373551018
[JPB2009] 186.0921313+7.3318745,186.0923333333333,7.331611111111111,GlC,-5275912282804816152
[PFR2013] NGC1407 GC351,54.871288,-18.551375,GlC,4986678086824437426
[JPB2009] 187.4483465+13.4361303,187.4483465,13.4361303,GlC,-4157896466541648995
[PFR2013] NGC2768 GC1,137.799716,60.014624,GlC,-2798547303025842330
[JPB2009] 187.4675169+14.0806993,187.4675169,14.0806993,GlC,6294953261722571188
[JPB2009] 186.2550939+12.8870647,186.2550939,12.8870647,GlC,-858574118674183690
[JPB2009] 184.9425179+12.7927925,184.9425179,12.7927925,GlC,-7979945597051258766
[LHL2013] 479,148.9453527756,69.62809806667,GlC,2183703615711509693
[JPB2009] 187.7136224+12.4132051,187.7136224,12.4132051,GlC,5063307049703330297
[JPB2009] 187.7042557+12.3801244,187.7042557,12.3801244,GlC,-6081076296009495709
[JPB2009] 186.2086406+11.7186681,186.2086406,11.7186681,GlC,2235672638678887474
[JPB2009] 189.2372320+7.2298264,189.237232,7.2298264,GlC,-1810958751575292373
[JPB2009] 188.9079146+12.5556762,188.90766666666667,12.55611111111111,GlC,-6407038084046680982
[PFB2008] gc23,133.20833333333334,33.446083333333334,GlC,2854808631330235021
[PFB2008] gc11,133.175,33.41747222222222,GlC,1747079721322061811
[PFR2013] NGC5846 GC96,226.61753,1.65646,GlC,5121330546189969821
[SRB2011] H50227,187.70241403355,12.44151213051,GlC,-4932523815931734948
[PLP2016] 187.718916+12.433770,187.71891,12.43376,GlC,-7480185552744076114
[JPB2015] 054.6248386-35.4506655,54.625416666666666,-35.450750000000006,GlC,-4766004338322734080
[JPB2015] 054.6263792-35.4323858,54.62695833333333,-35.43247222222222,GlC,7171613768280744022
[FAB2019] NGC 1052 GC15,40.289171,-8.259456,GlC,2210279838975010397
[JPB2009] 187.7221687+12.3916116,187.7221687,12.3916116,GlC,6759747145947620224
[JPB2009] 187.4398627+8.0244656,187.4398627,8.0244656,GlC,7658978260012740635
[JSR2014] A37,151.276743,-7.72272,GlC,5165615001554699916
[PFR2013] NGC4365 GC57,186.04049,7.28756,GlC,-5876413150927117977
[JPB2009] 186.5689501+12.9584681,186.5689501,12.9584681,GlC,1776154409683717457
[PLH2010] 651,190.79754166666663,2.8097222222222222,GlC,-3896821089899086160
[HGH2004] 201.24121-43.11843,201.24120833333333,-43.118388888888894,GlC,-280693249349207924
[WHB2007] GC0507,201.30428037787,-42.93230901436,GlC,3344392864960140905
[SFL2012] C28,190.933844,11.588927,GlC,-2504240346451426519
[LFB2001] C-046,190.00845833333327,-11.611166666666666,GlC,-3457295477825230594
[LFB2001] C-084,190.0147083333333,-11.63071388888889,GlC,8275995188586770270
[LHL2013] 333,148.918625,69.67291666666667,GlC,5198346946777369302
[JPB2015] 054.6303029-35.4598927,54.6303029,-35.4598927,GlC,2618721710727218383
SBKHP   1,148.9788746692,69.01557768744,GlC,-3478667837092951075
FDS J033821.97-352529.20,54.591557,-35.424778,GlC,-4078128464651028234
[UFS2013] sub 37951,185.033429,29.343375,GlC,-3448907363730728186
FDS J033832.90-352744.99,54.63710400000001,-35.462498,GlC,6631164862244046778
[JPB2015] 052.0877684-31.0732537,52.0877684,-31.0732537,GlC,-3500612614388169190
[JPB2015] 055.5737302-35.3877652,55.5737302,-35.3877652,GlC,-35271100742301857
[FLH2020] J054.2104608-35.5047208,54.2104608,-35.5047208,GlC,-8380822992632733383
[JPB2015] 052.0786152-31.0636315,52.0786152,-31.0636315,GlC,6412261048688537107
[JPB2015] 054.7425523-35.6164757,54.7425523,-35.6164757,GlC,-3685293664871924284
[SRD2006] 2.1 100,190.5729583333333,2.681277777777778,GlC,-1310937707447115857
[JPB2009] 188.9189406+12.5586980,188.91866666666667,12.559111111111111,GlC,-4084583701228811582
[RSB2012] R11987,187.36719,12.92166,GlC,8032444641380134886
[PFR2013] NGC3377 GC86,161.936117,14.046176,GlC,4060814530267676019
[PFR2013] NGC4365 GC135,186.03075,7.36717,GlC,-45719605246491649
[JPB2009] 188.9161823+12.5487425,188.9161823,12.5487425,GlC,-1193882757282440572
[BBP2008] AAT114913,201.31626781569,-43.10094700385,GlC,8113463571058848625
[KFA2016] NGC 3608 GC29,169.266946,18.158815,GlC,-4272364777421272227
[CGR2018] 342,11.88841935961,-25.39220099148,GlC,1830435865187008080
[SSA2010] 1275,23.397083333333335,30.69763888888889,GlC,4810295288311176406
[CGR2018] 334,12.031262,-25.200525,GlC,6548679338100911650
[SSA2010] 1156,23.35279166666667,30.42545,GlC,-1014929797046033867
[CBR2007] J150631.04+554455.54,226.6293333333333,55.74876111111111,GlC,-7810260244342814331
[PFR2013] NGC4365 GC83,185.98385,7.25835,GlC,5104958344587905370
FJJ NGC 185 V,9.805833333333332,48.38469444444444,GlC,-8326676669650497667
[PLP2016] 187.924040+12.347456,187.92404,12.34745,GlC,-7412691058777638649
[SRB2011] T14213,187.86892,12.35358,GlC,5276034200740406998
[JPB2009] 189.1065285+11.4273269,189.1065285,11.4273269,GlC,-5988503694031684920
[KFA2016] NGC 3608 GC26,169.237946,18.138157,GlC,-6615455274409998824
[JPB2015] 050.6339404-37.2200158,50.6339404,-37.2200158,GlC,4798485953868653313
[JPB2015] 054.6368305-35.4745686,54.6368305,-35.4745686,GlC,3064667798492572677
[JPB2015] 054.7234551-35.6057182,54.7234551,-35.6057182,GlC,-2758048541913146161
[JPB2015] 054.7377622-35.6179312,54.7377622,-35.6179312,GlC,5343338483435318579
[JPB2015] 054.7388733-35.5900217,54.7388733,-35.5900217,GlC,-8839422345308864462
[JPB2015] 054.7265641-35.5812916,54.7265641,-35.5812916,GlC,-8352795370573919641
[JPB2015] 053.8018371-35.2189912,53.8018371,-35.2189912,GlC,-4867669241390953598
[JPB2015] 058.6197636-35.9641269,58.6197636,-35.9641269,GlC,8880533982183381519
[JPB2015] 054.2327416-35.5234659,54.2327416,-35.5234659,GlC,-2161070267144828966
[JPB2015] 054.2539042-35.5258202,54.2539042,-35.5258202,GlC,3931228645020696869
[JPB2015] 055.1637012-37.5077416,55.1637012,-37.5077416,GlC,-1038720928222025558
[FLH2020] J053.7981164-35.2769075,53.7981164,-35.2769075,GlC,5333277698033206250
[JPB2015] 057.6201836-35.8827103,57.6201836,-35.8827103,GlC,3464624817324874169
[UFS2013] acs 1299,185.069803,29.322667,GlC,4211266109702018483
[UFS2013] sub 38657,185.067183,29.351639,GlC,-3421114539946169169
[CBR2007] J150635.05+554516.93,226.64604166666663,55.75470277777779,GlC,-3503091533945664492
[JPB2015] 052.0795621-31.0707108,52.0795621,-31.0707108,GlC,-5120015200250805214
[PLP2016] 187.714906+12.324299,187.71490989423,12.32430542279,GlC,2084665471387986249
[LHL2013] 587,148.96537499999997,69.67297222222223,GlC,-5315118588983258185
[LHL2013] 607,148.96829166666666,69.68091666666668,GlC,-4012432153814678339
[LHL2013] 446,148.9391666666667,69.67766666666668,GlC,5612535091041283129
[MMD2020] GC1,226.3299375,1.811480555555556,GlC,-3925296176492679593
[PFR2013] NGC4365 GC176,186.05027,7.29117,GlC,-8374233599619939753
[PFR2013] NGC5846 GC16,226.60876,1.61703,GlC,-8046390310546121942
[HSS2021] 218609,201.168625,-42.89308333333334,GlC,-4744922354769301005
[UFS2013] sub 40870,185.070121,29.381017,GlC,5368948059814471423
[BAL2007] gc304.8,55.45610416666667,-35.503522222222216,GlC,8849358300080690261
[KFA2016] NGC 3608 GC4,169.2271938512,18.13844089107,GlC,2148869726963882815
[JPB2009] 187.4591952+7.9911543,187.4591952,7.9911543,GlC,8740053355334148636
[JPB2009] 187.6905996+12.3880845,187.6905996,12.3880845,GlC,5792654630437210505
[JPB2009] 186.3465877+18.1942263,186.3465877,18.1942263,GlC,-5728301920425636293
[DRG2004] 89:108,54.573708333333336,-35.46033333333333,GlC,5079984217604609401
[LFB2001] C-094,190.02020833333333,-11.634833333333331,GlC,-3871944809086689775
[LFB2001] C-124,189.9957916666667,-11.630888888888888,GlC,3730824818102996253
[LHL2013] 596,148.96654166666667,69.68072222222223,GlC,4755607100196795134
[LHL2013] 635,148.97429166666666,69.67725,GlC,-729390538411424364
[JPB2015] 054.6134383-35.4510670,54.6134383,-35.451067,GlC,-6954802429275483254
[JPB2015] 051.6380101-35.7104782,51.6380101,-35.7104782,GlC,582253762740507810
[JPB2009] 187.6991095+12.3798957,187.6991095,12.3798957,GlC,1622033298930627410
[JPB2009] 187.4270763+8.0262943,187.4270763,8.0262943,GlC,1938987431274925036
[JPB2009] 187.4544851+8.0075277,187.4545833333333,8.007472222222221,GlC,-3892852907508661365
[JPB2009] 187.7036631+12.3893397,187.7036631,12.3893397,GlC,-6973843120232810579
[JPB2009] 187.6880475+12.4124111,187.68803,12.41233,GlC,-6163459785207082280
[JPB2009] 187.7303027+12.3681345,187.7303027,12.3681345,GlC,-2413897381842654684
[JPB2009] 187.4446055+7.9792993,187.4446055,7.9792993,GlC,-1387747902327916862
[JPB2009] 190.9121977+11.5332959,190.9121977,11.5332959,GlC,-1411273395744277002
[JPB2009] 186.5525195+12.9230564,186.5525195,12.9230564,GlC,-8565582940418559854
[JPB2009] 188.4888989+7.6989389,188.4888989,7.6989389,GlC,8941008498647373063
[JPB2009] 187.4295296+13.4333237,187.42955,13.433454,GlC,6534616021796246618
[JPB2009] 184.9434175+12.7987181,184.9434175,12.7987181,GlC,3638835133145686198
[JPB2009] 189.1183846+11.4553961,189.1183846,11.4553961,GlC,-1313988742969097180
[JPB2009] 188.5483338+12.0561719,188.5483338,12.0561719,GlC,-3378706606317358866
[CBR2007] J150639.68+554517.58,226.6653333333333,55.75488333333333,GlC,8112843924973984870
[PLP2016] 187.331858+12.510553,187.33187,12.51056,GlC,3323928923292120032
[JPB2009] 186.2340160+11.7099022,186.234016,11.7099022,GlC,7844744834048138406
[JPB2009] 188.0982288+11.2674217,188.0982288,11.2674217,GlC,3311888642483885458
[JSR2014] A74,151.327623,-7.67487,GlC,5543375287062629172
[JPB2009] 188.4981406+7.6979185,188.4981406,7.6979185,GlC,-2657001968527776644
[JPB2015] 058.5831718-35.9650173,58.5831718,-35.9650173,GlC,-7934300221149908093
[JPB2015] 054.2449968-35.5019544,54.2449968,-35.5019544,GlC,-8174667949008704826
[CSB2008] GC7,345.2416666666667,30.142527777777776,GlC,-4448351792041278974
[PBB2015] 174,190.902652,11.505414,GlC,6652160411226565523
[PBB2015] 312,191.002393,11.544048,GlC,2633227728252473747
[PFR2013] NGC1407 GC191,55.059138,-18.563889,GlC,3797908595569037719
[JPB2009] 193.0518207+11.3185517,193.0518207,11.3185517,GlC,7764217656985664882
[PLP2016] 188.001611+12.168322,188.00161,12.1683,GlC,6486026315048279808
[LFB2001] C-130,189.99620833333336,-11.63513888888889,GlC,8018829641673772508
[LHL2013] 314,148.91591666666665,69.70247222222221,GlC,2356995292381755619
[JPB2009] 190.9145526+11.5819650,190.9145526,11.581965,GlC,1495868648114933680
[JPB2009] 190.5247513+11.6252645,190.5243333333333,11.625333333333334,GlC,8375281490741761359
[JPB2009] 186.9214609+13.0815174,186.9214609,13.0815174,GlC,4014183746331625542
[JPB2009] 187.5248561+10.7930908,187.5248561,10.7930908,GlC,-8641830834116376787
[JPB2009] 188.1342188+15.4256579,188.1342188,15.4256579,GlC,7340767893313261839
[CGR2018] 267,11.914452,-24.896751,GlC,6872508204925261962
[DRG2004] 82:74,54.596625,-35.430499999999995,GlC,8287421240361447199
[MKZ2003] OID  206,187.42916666666665,7.96777777777778,GlC,-1689327374666191979
[MKZ2003] OID  368,187.43625,8.040277777777778,GlC,-140264742577645234
[MKZ2003] OID  419,187.4379166666666,8.060277777777781,GlC,-861979969640299577
[MKZ2003] OID  441,187.43874999999997,7.94638888888889,GlC,-6582999523836491615
[MKZ2003] OID  424,187.43833333333328,8.050833333333333,GlC,770804246641114329
[MKZ2003] OID  432,187.43833333333328,7.952222222222223,GlC,-9108702662140735661
[MKZ2003] OID  572,187.4433333333333,8.040833333333333,GlC,-6209642617248592281
[MKZ2003] OID  458,187.4391666666667,8.048611111111109,GlC,-5302288825686299916
[MKZ2003] OID  637,187.445,7.965833333333335,GlC,-5540903484303681925
[MKZ2003] OID  995,187.4608333333333,8.025277777777777,GlC,-2083495957778194161
[DRG2004] 89:10,54.59066666666666,-35.564166666666665,GlC,-3314209597177368731
[BAL2007] gc74.10,55.5779353,-35.3777667,GlC,-7440370706528143451
[RZ2004] GCl 3222,189.9660416549,-11.60762350581,GlC,-5374580063142376242
[RZ2004] GCl 2832,190.00222340943,-11.74896788168,GlC,9009953906698110874
[JPB2015] 054.6295346-35.4439079,54.6295346,-35.4439079,GlC,2854273395621603013
[JPB2009] 187.6711992+12.4891814,187.6711992,12.4891814,GlC,-6274217206847138452
[LHP2008] 133,190.96407860658,11.52547877803,GlC,-5073306294612020307
[JPB2009] 187.7201296+12.3642302,187.7201296,12.3642302,GlC,4004142916463935606
[JPB2009] 187.7225184+12.4026081,187.7225184,12.4026081,GlC,-3849196483451935043
[JPB2009] 187.7055545+12.3768199,187.7055545,12.3768199,GlC,-3223401660487084413
[JPB2009] 187.4191577+7.9975487,187.4191577,7.9975487,GlC,-2342992473772583654
[JPB2009] 187.4235983+7.9815585,187.4235983,7.9815585,GlC,-2602542614595793239
[JPB2009] 186.3532733+18.1862150,186.3532733,18.186215,GlC,8389701247870304666
[JPB2009] 190.9099156+11.5753566,190.909422,11.575511,GlC,2513120961161899236
[JPB2009] 190.8796569+11.5604219,190.8796569,11.5604219,GlC,-4845970227800193127
[JPB2009] 186.1287269+7.3076924,186.1287269,7.3076924,GlC,-5385570748790045928
[JPB2009] 186.1172970+7.2996024,186.117297,7.2996024,GlC,-1062565614604172708
[JPB2009] 186.2675672+12.8860944,186.2675672,12.8860944,GlC,-7911125537016215096
[JPB2009] 187.2373008+13.9909753,187.237042,13.991167,GlC,-4638038920451641803
[JPB2009] 190.9048901+11.5495377,190.9048901,11.5495377,GlC,5507116276744454310
[JPB2009] 187.2412838+13.2381320,187.2412838,13.238132,GlC,1282534215240763976
[JPB2009] 190.9270599+11.5646350,190.926564,11.564781,GlC,8114019797341881697
[JPB2009] 187.4210181+7.9884407,187.4210181,7.9884407,GlC,-6610616561834855934
[JPB2009] 187.0630369+11.7932837,187.0630369,11.7932837,GlC,-896504535311849241
[JPB2009] 187.7405217+12.3854527,187.7405217,12.3854527,GlC,2124786862407140690
[JPB2009] 190.8946045+11.5614995,190.89399999999995,11.561416666666664,GlC,-1217842757520459271
[JPB2009] 187.6980186+12.3965229,187.6980186,12.3965229,GlC,-3606257317220945022
[JPB2009] 187.1741232+11.7438086,187.1741232,11.7438086,GlC,1212131486506070517
[JPB2009] 187.6457464+12.4767403,187.6457464,12.4767403,GlC,-5453522119773263995
[JPB2009] 190.0566900+12.8760335,190.05669,12.8760335,GlC,-3378790846600508910
[JPB2009] 187.4146926+8.0544216,187.4146926,8.0544216,GlC,-467373035300158532
[JPB2015] 053.8214349-35.2688432,53.8214349,-35.2688432,GlC,-269476154477098092
FDS J033816.40-352656.03,54.56834,-35.448898,GlC,-4874106376356073021
[R2001b] f2.GC-22,201.3865,-43.19752777777778,GlC,-8114559832092893657
[UFS2013] sub 34373,184.96801495603,29.29704040391,GlC,-1066904204103300388
[JPB2009] 190.5463505+7.6649562,190.5463505,7.6649562,GlC,1508467630723457290
[FAB2017] NGC4374 S3,186.22590371106,12.8742373286,GlC,3482206979518818421
[CFT2001]   8,148.9666803734,69.11958658184,GlC,5161384143778001172
[PLP2016] 187.597900+12.585518,187.5979,12.58551,GlC,1785185890981561867
[PLP2016] 187.676460+12.386018,187.67647,12.38601,GlC,2861059507797006683
