pl_name,hostname,pl_orbper,framework_id
Kepler-1530 d,Kepler-1530,9.20809062,-4175818656322586932
Kepler-24 c,Kepler-24,12.33354,6044776640668175342
Kepler-958 b,Kepler-958,9.76787254,-22201851946861086
Kepler-194 d,Kepler-194,52.815029968,-4004613163203404031
Kepler-1147 b,Kepler-1147,10.62797683,-5388773157061374450
Kepler-136 c,Kepler-136,16.399235,-6337582998166381794
Kepler-1334 b,Kepler-1334,15.646068,1999468058529360679
Kepler-104 c,Kepler-104,23.6683318956,-488386296025669127
Kepler-1747 b,Kepler-1747,6.230227,6860020048138435278
Kepler-436 c,Kepler-436,16.79708174,5032040772329036608
Kepler-542 b,Kepler-542,13.14496978,-5344334744582562952
Kepler-380 c,Kepler-380,7.63018,1936873920243378544
Kepler-1181 b,Kepler-1181,4.8933273556,6664157501407165740
Kepler-60 c,Kepler-60,8.91901228,7361274235563251802
Kepler-138 c,Kepler-138,13.78104973,-8254329050885601107
omi CrB b,omi CrB,187.83,-7187861408804773305
Kepler-58 b,Kepler-58,10.21877706,-9073413585087714522
K2-396 b,K2-396,0.673862,-3130900009238418666
Kepler-80 c,Kepler-80,9.5216309,9064165316519924292
Kepler-62 d,Kepler-62,18.1640742677,7083195381581937580
Kepler-306 b,Kepler-306,4.646186,-7662403466983041529
HD 4732 c,HD 4732,2732.0,2994689837012293641
Kepler-1610 c,Kepler-1610,44.98529816,7630125957784485649
Kepler-526 b,Kepler-526,5.45851,989858602155625334
Kepler-100 b,Kepler-100,6.88734,3603800559763448421
Kepler-525 b,Kepler-525,18.68421,9138794328929642186
Kepler-960 b,Kepler-960,3.1268631209,-5743951852263145348
Kepler-1107 b,Kepler-1107,0.0,7622194635444111214
K2-350 c,K2-350,19.991,5123801303020238388
Kepler-240 b,Kepler-240,4.144495,4548468285503483482
Kepler-444 c,Kepler-444,4.5458841,1969759483102890081
Kepler-87 b,Kepler-87,114.73656732,-540010388678003055
Kepler-337 b,Kepler-337,0.0,7145834451643576381
Kepler-150 d,Kepler-150,0.0,-843277396272268865
Kepler-1223 b,Kepler-1223,0.0,-3879242472057758169
Kepler-223 b,Kepler-223,7.384108,6297393290284516457
Kepler-33 d,Kepler-33,21.77566056,-96053785274310596
Kepler-32 d,Kepler-32,22.78033066,-2083550113572686555
Kepler-1036 b,Kepler-1036,0.0,-6874789243425023503
Kepler-279 d,Kepler-279,54.42054,-1537722526047280097
HD 190647 b,HD 190647,1176.45,-5047149542984960869
Kepler-1911 b,Kepler-1911,5.99078221,5690241028038488594
Kepler-174 b,Kepler-174,13.9817470541,6954100228878956559
Kepler-1396 b,Kepler-1396,18.22078584,1981647152968479629
Kepler-328 c,Kepler-328,71.3101,5593157106072303839
Kepler-764 b,Kepler-764,7.33674,5287732064660568349
Kepler-1228 b,Kepler-1228,0.0,6472976182512974577
K2-274 b,K2-274,14.11544241,-1428035234453842292
K2-33 b,K2-33,5.42513,8170523622905998520
K2-146 b,K2-146,2.64484,-2793289375884570550
HD 133131 A b,HD 133131 A,649.0,-9088243245889075766
Kepler-225 b,Kepler-225,6.73880005,-3977479712682189536
Kepler-174 c,Kepler-174,44.0002893442,-4220044738206088076
Kepler-101 b,Kepler-101,3.487691,8469470533664059752
Kepler-1969 b,Kepler-1969,6.64752101,-8027619866504614050
Kepler-305 c,Kepler-305,8.290858,-4129568365172688088
Kepler-1200 b,Kepler-1200,1.118557,9042658334208244215
Kepler-1260 b,Kepler-1260,19.1187033971,-256406774548116239
Kepler-382 b,Kepler-382,5.2620965253,1915189164713016540
Kepler-758 b,Kepler-758,12.10995,9202613588117101630
Kepler-1072 b,Kepler-1072,1.56906,1370308085685453151
Kepler-1097 b,Kepler-1097,187.747029,4598033753974932629
K2-229 b,K2-229,0.584,-1158905982987448036
Kepler-1418 b,Kepler-1418,22.47633948,757090982861749243
K2-331 b,K2-331,9.398977,6298807379793925761
K2-338 b,K2-338,3.850614,-8955651425104636605
HD 23079 b,HD 23079,730.59998,-7436589512198161156
Kepler-1920 b,Kepler-1920,30.25418465,-5153975891311652120
Kepler-327 d,Kepler-327,13.969407,769970462067625346
Kepler-1266 c,Kepler-1266,4.86643,7976210557130669947
Kepler-394 c,Kepler-394,12.13123,5836511957089446965
Kepler-208 e,Kepler-208,16.2596374,-5967698156214831441
Kepler-903 c,Kepler-903,62.9212756967,-641178955400298352
Kepler-1380 b,Kepler-1380,10.310531,4798553386884537887
Kepler-441 b,Kepler-441,0.0,-1935328965065178998
Kepler-1880 b,Kepler-1880,6.309219837,-2735844578350373193
K2-233 d,K2-233,24.3681,8283240003461053122
Kepler-629 b,Kepler-629,0.0,729535306363921847
Kepler-247 c,Kepler-247,9.43946119,-1688296516396990869
Kepler-563 b,Kepler-563,22.184312,6360840811267768563
K2-332 b,K2-332,17.703,3940368520122359511
Kepler-55 b,Kepler-55,0.0,5208661707899530298
K2-226 b,K2-226,3.27108,5855174493553541803
Kepler-562 b,Kepler-562,18.0093214982,-5705758197408964052
Kepler-1553 b,Kepler-1553,0.0,1383810590903728109
K2-126 b,K2-126,7.385655,-6563247951575651641
Kepler-281 b,Kepler-281,14.6461411061,3904092003297787524
Kepler-1861 b,Kepler-1861,40.0306015,-7602712013524344370
Kepler-32 e,Kepler-32,2.89601166,570146251711540158
Kepler-256 e,Kepler-256,10.68164811,-958810366854513431
Kepler-179 b,Kepler-179,0.0,3824799707209007111
Kepler-277 b,Kepler-277,17.324161,2591571887756793686
Kepler-313 b,Kepler-313,14.970418,3926760155588456665
Kepler-191 c,Kepler-191,17.7385138542,-2637664249441774595
HD 218566 b,HD 218566,225.17,318810186027923745
Kepler-418 b,Kepler-418,86.67831,-4012401629401272532
Kepler-27 b,Kepler-27,15.3348,1801692948856349303
Kepler-745 b,Kepler-745,9.93146307,7436342957757376398
GJ 179 b,GJ 179,2303.0,3848981800732929131
Kepler-1811 b,Kepler-1811,76.42284931,1883420007243283069
K2-343 c,K2-343,7.676984,2070517845943259192
Kepler-501 b,Kepler-501,5.640662,6911922650240375064
Kepler-1208 b,Kepler-1208,0.0,-938734794873615716
Kepler-164 d,Kepler-164,28.98679128,8546716956512278068
Kepler-114 b,Kepler-114,5.188549,-2313303196431342807
Kepler-728 b,Kepler-728,0.0,-4830653345897147934
Kepler-1556 b,Kepler-1556,0.0,3160609422898952831
Kepler-1739 b,Kepler-1739,7.343692,8264784484930425728
Kepler-577 b,Kepler-577,25.69581456,-5892928018382637027
Kepler-1336 b,Kepler-1336,23.19897496,4106385279946054310
Kepler-1641 c,Kepler-1641,32.6542881499,-2139087480694684671
Kepler-877 b,Kepler-877,18.45848,-3132418043702570811
Kepler-1338 b,Kepler-1338,0.0,-42112679502917880
Gaia-5 b,Gaia-5,358.62,6094220501210525324
Kepler-250 d,Kepler-250,0.0,-156735116685645712
Kepler-546 b,Kepler-546,4.14701989,2928321998746692269
Kepler-187 b,Kepler-187,4.93883135,-6808923526190069830
Kepler-249 b,Kepler-249,3.306551643,127603404448416777
Kepler-824 b,Kepler-824,4.51436096,-4586158333504891544
Kepler-912 b,Kepler-912,2.53476428,-7352821209972460688
Kepler-333 c,Kepler-333,24.08803827,-5387016094856123224
omi UMa b,omi UMa,1569.81,-1446396186280313656
K2-402 b,K2-402,17.27474,-719202626114375065
Kepler-274 c,Kepler-274,0.0,-8816515139380300792
Kepler-1753 b,Kepler-1753,16.00460052,-1463434710944224992
Kepler-267 b,Kepler-267,3.353728,-7949296831398480486
Kepler-1067 c,Kepler-1067,5.425944,3553527608554299332
Wolf 1061 d,Wolf 1061,217.21,7947959103551128721
Kepler-640 b,Kepler-640,0.0,7500681870207239030
Kepler-890 b,Kepler-890,52.75874521,-94152568010381331
Kepler-1207 b,Kepler-1207,13.68201,852284124621023674
Kepler-1216 b,Kepler-1216,4.37034536,467359619833956836
Kepler-117 c,Kepler-117,50.790412,-9015305468966663139
K2-85 b,K2-85,0.684533,5089252631384269257
Kepler-1165 b,Kepler-1165,0.0,-7692782850350578616
Kepler-939 b,Kepler-939,14.8783945,8999858363608380695
Kepler-1096 b,Kepler-1096,2.892219,3159472957949860300
G 264-012 b,G 264-012,2.30538,-8558367623450542268
K2-270 c,K2-270,4.39883617,-493777969748576935
Kepler-1397 b,Kepler-1397,47.44949,4790231293119248567
K2-172 c,K2-172,29.626,6733920337070537370
Kepler-996 b,Kepler-996,3.770567,5323178082205189037
Kepler-385 d,Kepler-385,56.41468367,-5820661418060697152
HD 42618 b,HD 42618,149.61,504111189027564068
HD 177830 b,HD 177830,407.37,-6346418946652171039
HD 199509 b,HD 199509,99.62167,6247855156759365451
Kepler-511 c,Kepler-511,26.62942,6904689862623000961
Kepler-283 b,Kepler-283,11.008121,3662938771732480345
Kepler-1197 b,Kepler-1197,2.032317,-4493538450209384638
HD 31253 b,HD 31253,468.7,238707933916332818
Kepler-786 b,Kepler-786,53.52930722,-4126351502987450111
Kepler-103 b,Kepler-103,15.965316,-179806038206575536
Kepler-874 b,Kepler-874,40.0687652,-6876280594982887342
Kepler-117 b,Kepler-117,0.0,6857801770293276531
Kepler-1403 b,Kepler-1403,5.194928,6478485584451344047
Kepler-1028 b,Kepler-1028,2.514615,6460813734235774412
Kepler-904 b,Kepler-904,3.0216804411,-3485723304948460044
Kepler-701 b,Kepler-701,10.35530672,2638701928030364659
HD 6434 b,HD 6434,21.998,4047498669129511592
Kepler-1156 b,Kepler-1156,11.89534,7419372688599682513
Kepler-1440 b,Kepler-1440,39.85925,4177704078857827952
Kepler-1879 b,Kepler-1879,10.613405,5665106753287921748
Kepler-128 b,Kepler-128,15.08967332,-1325825751757844753
Kepler-1350 b,Kepler-1350,4.49686066,420448789665184758
HD 4203 b,HD 4203,437.05,-3448567691161766557
Kepler-1048 b,Kepler-1048,6.92101452,1168628205109552149
RR Cae b,RR Cae,4343.5,7141925404142498240
Kepler-167 e,Kepler-167,1071.23308,-8453570901408958360
Kepler-975 c,Kepler-975,5.058228,8194954190103089031
Kepler-1903 b,Kepler-1903,17.0678997,4821293125873001567
Kepler-123 c,Kepler-123,26.69376,1982731906381285042
Kepler-392 b,Kepler-392,5.3418531574,8986671484133018454
Kepler-715 b,Kepler-715,10.0065466986,6998612850958573197
Kepler-120 b,Kepler-120,6.3125063797,-4541316634224485022
Kepler-748 b,Kepler-748,7.40742502,-6949880661168122516
Kepler-80 e,Kepler-80,4.6453,6565617202111168658
Kepler-20 c,Kepler-20,10.854092,-9211781559922132122
xi Aql b,xi Aql,136.75,-5617425911066848257
Kepler-788 b,Kepler-788,0.0,5003176088931102734
Kepler-166 d,Kepler-166,1.554001,3337710792948622853
HD 133131 B b,HD 133131 B,5769.0,-5248368096746988993
Kepler-537 b,Kepler-537,3.2475547,3031692812294481251
Kepler-641 b,Kepler-641,9.489383,4213929205869237088
K2-151 b,K2-151,3.83553,-7889192408012064735
KOI-134 b,KOI-134,67.5952229,-5847924481512433010
81 Cet b,81 Cet,952.7,-4847410718137235289
HD 141399 c,HD 141399,201.99,-3776834138217263081
Kepler-206 d,Kepler-206,23.4424859478,-981173387057636198
Kepler-1460 b,Kepler-1460,29.96306597,-6304489585344330162
Kepler-347 b,Kepler-347,12.7983846155,4642942476499348514
Kepler-24 b,Kepler-24,8.14515981,-7778711453600223122
Kepler-154 f,Kepler-154,9.9192379614,-6659060657023467892
Kepler-760 b,Kepler-760,8.704142,-5717900347754958028
HD 156846 b,HD 156846,359.51001,-7008292268308736196
Kepler-869 b,Kepler-869,40.42805,850768301136409927
Kepler-80 e,Kepler-80,4.64534635,1730043261934188624
Kepler-196 c,Kepler-196,0.0,-4049449349449371447
Kepler-1849 b,Kepler-1849,57.2932309,2150088082863245922
Kepler-1293 b,Kepler-1293,5.57661,-6161382351746148523
Kepler-1594 b,Kepler-1594,2.7160316895,7825155685217537568
K2-183 b,K2-183,0.469269,-6381054158941274254
Kepler-327 d,Kepler-327,13.969,-1454247533894049915
Kepler-181 b,Kepler-181,3.137852,2069709469202093440
K2-268 f,K2-268,26.2678,-372520955352935652
Kepler-56 b,Kepler-56,10.5016,5128071927683971102
ROXs 42 B b,ROXs 42 B,0.0,-6749691152144127085
Kepler-1027 b,Kepler-1027,0.0,-1731795502719350851
Kepler-398 c,Kepler-398,0.0,-4971170946646168261
Kepler-239 c,Kepler-239,0.0,6514145293774058673
Kepler-1923 b,Kepler-1923,52.60963573,-4131988494645960691
Kepler-28 c,Kepler-28,8.986,4146651653545979538
Kepler-1737 b,Kepler-1737,64.61722273,2850596822199882246
Kepler-898 b,Kepler-898,0.0,6459347569521452475
HD 160691 d,HD 160691,9.6386,4606279155092874676
Kepler-299 c,Kepler-299,6.885841,5248798733405345455
Kepler-1825 b,Kepler-1825,1.0258586,-5550893707509520168
Kepler-9 b,Kepler-9,19.273938,-7687443583955719959
KOI-142 b,KOI-142,0.0,1743644879469235693
Kepler-9 b,Kepler-9,19.24628649,3353469377133149157
HD 192699 b,HD 192699,340.94,6100686763192736777
Kepler-921 b,Kepler-921,51.30172621,5663848889544522834
HD 4203 b,HD 4203,406.0,-1830191697317099883
Kepler-656 c,Kepler-656,5.254559994,-8911922722841670101
Kepler-1322 b,Kepler-1322,0.0,-7813380580309727200
Kepler-49 c,Kepler-49,10.91,-7678827190267609049
Kepler-1426 b,Kepler-1426,14.25624,-1328249078516920854
HD 207832 c,HD 207832,1155.7,8892305353557032838
Kepler-329 b,Kepler-329,7.416397,-5364251660118429905
K2-223 c,K2-223,4.56327,-7769396650151097438
Kepler-183 b,Kepler-183,5.688018,-9183884871501882500
Kepler-133 c,Kepler-133,31.51789,923523396613027887
Kepler-962 b,Kepler-962,12.05707387,9013773505447313834
Kepler-1311 d,Kepler-1311,197.5110016,1471504732620693811
HD 108863 b,HD 108863,437.7,160772665538130795
HD 185269 b,HD 185269,6.83776,-2303304260747471493
Kepler-1024 b,Kepler-1024,0.0,-970580487836845158
HD 134060 b,HD 134060,3.2696,-2812856607666504273
Kepler-1180 b,Kepler-1180,16.85818,-1853536410984827801
K2-201 c,K2-201,22.779878,-6518152823227991864
Kepler-743 b,Kepler-743,3.1792668637,5259411070596474343
K2-229 c,K2-229,8.3262,-552563382084759888
Kepler-1291 b,Kepler-1291,8.6304389084,-3867193090222460296
Kepler-1199 b,Kepler-1199,15.04477548,-6663266558621276830
K2-202 b,K2-202,3.405087,1794668329088134502
Kepler-1449 b,Kepler-1449,13.2274226458,4360948072638318978
Kepler-282 c,Kepler-282,13.638723,8783464339193297985
Kepler-188 b,Kepler-188,2.0619067077,-6967377222465265446
Kepler-363 b,Kepler-363,3.614568,5521010032449840613
Kepler-721 b,Kepler-721,5.3920349814,8999541815449310971
Kepler-347 b,Kepler-347,12.79836,6526035030292014469
HD 170469 b,HD 170469,1130.0,347296319341279076
Kepler-1672 b,Kepler-1672,150.8811,-926111938892510704
Kepler-1129 c,Kepler-1129,76.5369531,1226287215003963702
Kepler-1156 b,Kepler-1156,0.0,4843226037996366259
Kepler-338 d,Kepler-338,44.4315,-4586225772420974318
Kepler-1889 b,Kepler-1889,37.3033197,-179677089277285138
Kepler-385 c,Kepler-385,15.1622287,1592820146318545156
Kepler-184 c,Kepler-184,20.30291,2740983470815547455
Kepler-1292 b,Kepler-1292,3.27645,6534301824908638185
HD 94890 b,HD 94890,824.61,1022895456572740226
Kepler-1419 b,Kepler-1419,0.0,-4316722832058255696
Kepler-967 c,Kepler-967,198.71038606,6665110905701388532
Kepler-1654 b,Kepler-1654,1047.8356,6168582931163124708
Kepler-808 b,Kepler-808,0.63133171,-8320075482942453081
HD 88986 b,HD 88986,146.05,-4820157079576121890
Kepler-140 b,Kepler-140,3.254277742,9000961610244407413
Kepler-1168 b,Kepler-1168,0.0,-5751923904810760253
Kepler-20 d,Kepler-20,0.0,6019351180816387208
Kepler-1988 b,Kepler-1988,11.49500229,5509229237382348048
Kepler-1344 b,Kepler-1344,4.76826326,9092358345089997712
Kepler-181 c,Kepler-181,4.302163,-5695053700885571812
K2-189 c,K2-189,6.67913,-6704172804037173771
HD 30177 b,HD 30177,2524.4,2621515286565124176
GJ 581 b,GJ 581,5.366,-4906740532344059934
Kepler-619 d,Kepler-619,11.67889977,8919848463580082408
KOI-1599.02,KOI-1599,13.6088,-1899265644921327314
Kepler-825 b,Kepler-825,3.773682,-2649749491140767294
Kepler-1122 b,Kepler-1122,42.19204934,3364123358440772007
Kepler-24 b,Kepler-24,8.14518217,-1117160096030890827
Kepler-1065 b,Kepler-1065,0.0,-1186984416481064734
Kepler-1607 b,Kepler-1607,0.0,-8564715001363343145
Kepler-958 b,Kepler-958,9.767805,-2206829843563601760
HD 82943 c,HD 82943,219.3,-5174258618661907168
Kepler-288 c,Kepler-288,19.305772,-99672538823342388
K2-189 c,K2-189,6.679224,4808018743114007295
GJ 687 b,GJ 687,38.142,-2811155507964787887
Kepler-1550 b,Kepler-1550,225.585245,2171778681495109588
Kepler-240 b,Kepler-240,4.144538,3641605606872406191
Kepler-313 b,Kepler-313,14.97015,-2301727859052025757
Kepler-110 b,Kepler-110,12.69115,-4033935387342954577
Kepler-1018 b,Kepler-1018,49.10106296,5062744190766357143
HD 31527 c,HD 31527,51.2053,-8596980841367199688
Kepler-911 b,Kepler-911,20.31047472,-848142349006029053
Kepler-986 b,Kepler-986,56.435,3017629124063602618
Kepler-592 b,Kepler-592,2.820192408,5278205275861755881
GJ 433 c,GJ 433,5094.105,154589991210795638
Kepler-1332 b,Kepler-1332,11.87458418,-131584255811106786
Kepler-351 d,Kepler-351,0.0,8430122235953195836
Kepler-866 b,Kepler-866,0.0,-5231931054969371533
Kepler-26 b,Kepler-26,12.28,-6241832671087711506
Kepler-139 b,Kepler-139,15.77111551,-8585269793035465231
Kepler-414 b,Kepler-414,0.0,-8580585263922559588
Kepler-554 b,Kepler-554,1.90221,-5275908810179423716
Kepler-374 c,Kepler-374,0.0,453270144810609010
Kepler-169 d,Kepler-169,8.3481775443,2500631562971451604
rho CrB c,rho CrB,102.19,4242884990993425370
Kepler-834 b,Kepler-834,13.32381364,-5805675421519342919
K2-81 b,K2-81,6.10099028,7648941553619727545
Kepler-914 b,Kepler-914,0.0,8947916513140197903
Kepler-186 c,Kepler-186,7.267,7150153335705907266
CoRoT-3 b,CoRoT-3,4.2568,-2166617639434675465
Kepler-529 c,Kepler-529,12.83447558,-4192089773017587396
Kepler-145 b,Kepler-145,22.95059544,1771766051819026747
Kepler-268 b,Kepler-268,25.93406406,-35022734525520622
Kepler-877 b,Kepler-877,18.4584300453,5870143660556061654
Kepler-374 d,Kepler-374,5.028239,-646840071998412699
Kepler-403 b,Kepler-403,7.031462,59682730103494779
Kepler-1321 b,Kepler-1321,11.12830596,-4793707012066659082
GJ 876 e,GJ 876,124.4,1712754073661813171
Kepler-625 b,Kepler-625,7.751908,-4048358059675692774
Kepler-291 c,Kepler-291,5.7007251286,-7076445221988975897
Kepler-1166 b,Kepler-1166,33.2404478095,2935058625277414102
Kepler-146 b,Kepler-146,31.1587760916,-3861069263136877217
Kepler-1865 b,Kepler-1865,2.524074,8123849093509569385
KOI-142 b,KOI-142,10.95307834,-389328608182274797
K2-62 c,K2-62,16.19803,2714738344842386315
Kepler-182 b,Kepler-182,9.82578495,-611860244776879483
HD 95872 b,HD 95872,4375.0,-535315833099781989
Kepler-33 e,Kepler-33,31.7849578,-362672445828622226
Kepler-527 b,Kepler-527,0.0,-5521496008210976243
Kepler-1831 b,Kepler-1831,5.78387022,-7489762103782623358
Kepler-415 b,Kepler-415,4.176366,3514543676894291580
Kepler-223 c,Kepler-223,0.0,3323130299090906186
K2-42 b,K2-42,6.68796,4441664522349226568
Kepler-1539 b,Kepler-1539,133.3034646,7473350570965105325
Kepler-543 b,Kepler-543,13.89961592,8912957492452168823
HD 38801 b,HD 38801,685.25,-820442080625653766
Kepler-292 c,Kepler-292,3.715335,-5088596701074345792
Kepler-128 b,Kepler-128,15.089642,1217275677138828638
Kepler-108 c,Kepler-108,190.32084285,6697198448951817070
Kepler-1023 b,Kepler-1023,62.1402,-6500924049821738487
Kepler-545 b,Kepler-545,13.249212,-7961749158726322085
Kepler-130 c,Kepler-130,27.5086932361,4673529588811262045
K2-146 b,K2-146,2.6698,1508052809775796183
Kepler-208 e,Kepler-208,16.25934,-8849820229551036243
K2-157 d,K2-157,66.5,5344599715914359288
Kepler-616 b,Kepler-616,9.99758489,-3172642758388180167
Kepler-343 b,Kepler-343,8.96855,-8827913636978571918
Kepler-232 b,Kepler-232,4.431222,-4997921442989313734
HD 95089 c,HD 95089,1860.0,4695816007774966207
Kepler-575 b,Kepler-575,9.37890187,4033397522352720295
Kepler-351 b,Kepler-351,37.05302,-3546375948089565666
Kepler-1388 d,Kepler-1388,20.9568715383,3085781361541411460
HD 202206 c,HD 202206,0.0,4519821142695853367
Kepler-560 b,Kepler-560,0.0,5998053719544497867
Kepler-52 d,Kepler-52,36.44516433,-4104935725246318739
HD 24085 b,HD 24085,2.0455,-5623807800335282910
Kepler-57 b,Kepler-57,5.729,3648166406874534663
Kepler-79 c,Kepler-79,27.4022,-3102623468664264872
HD 73526 b,HD 73526,190.5,-6540967115030588629
Kepler-308 c,Kepler-308,15.38231,4594278987961536984
Kepler-581 b,Kepler-581,40.606895,-7014819055580675228
Kepler-1808 b,Kepler-1808,23.3404007,-4349449929804863532
Kepler-39 b,Kepler-39,21.0874,2697636356159638229
Kepler-609 b,Kepler-609,6.521209629,7968885657405726143
Kepler-176 c,Kepler-176,12.75935099,-2610154755886803377
Kepler-1599 b,Kepler-1599,122.358116,-2751631772772073350
Kepler-1235 b,Kepler-1235,4.1605500034,6552452531324703624
Kepler-350 d,Kepler-350,26.13616296,665111350228067029
Kepler-1429 b,Kepler-1429,4.48494315,8938940185164145621
Kepler-1566 b,Kepler-1566,0.0,8061258453315085680
Kepler-106 e,Kepler-106,43.84439721,8162340429801681054
Kepler-83 d,Kepler-83,0.0,7027175084135260396
Kepler-1127 b,Kepler-1127,5.1236575218,4932923038254691218
Kepler-733 b,Kepler-733,20.83434505,1086042989926391924
Kepler-79 b,Kepler-79,13.48452939,5715096380358239291
Kepler-302 b,Kepler-302,30.18360507,-2265112680216298997
Kepler-1448 b,Kepler-1448,12.2705481176,-1856512589535594285
Kepler-416 b,Kepler-416,0.0,-2476938594427388790
Kepler-549 c,Kepler-549,117.033521,-5406368069694833291
Kepler-107 c,Kepler-107,4.901467,-3573874434899896999
Kepler-378 b,Kepler-378,16.092361,6306708332374667011
Kepler-806 b,Kepler-806,0.0,4449221827722594011
Kepler-367 b,Kepler-367,0.0,5086641905155445681
K2-269 b,K2-269,4.144965,-1797330905216797354
Kepler-246 c,Kepler-246,0.0,-2244709167120017267
Kepler-181 b,Kepler-181,0.0,5022646329998202937
Kepler-231 b,Kepler-231,10.065275,-1965762080405090273
Kepler-755 c,Kepler-755,2.85312536,6801321355536927231
Kepler-343 c,Kepler-343,0.0,-803318513349713548
HD 167677 b,HD 167677,1820.0,-1112221328863899198
Kepler-1109 b,Kepler-1109,37.6463932391,4812609520960306828
Kepler-727 b,Kepler-727,5.154441,-1486115339126052039
Kepler-80 c,Kepler-80,9.5231,5361251344057210297
HD 130322 b,HD 130322,10.70871,-4087764272399000455
Kepler-724 b,Kepler-724,0.0,2634005673282107221
Kepler-299 b,Kepler-299,2.927128,3875066068444857325
Kepler-311 c,Kepler-311,19.73845351,-1233518215323870697
Kepler-1282 b,Kepler-1282,0.0,8882994385892238104
K2-62 c,K2-62,16.197189,-2841743845538913852
K2-207 b,K2-207,12.48749,386564669876466378
Kepler-56 c,Kepler-56,0.0,513754855397315277
Kepler-32 b,Kepler-32,5.9,-1807367300773623317
Kepler-108 b,Kepler-108,49.18395775,-4989825586310486140
Kepler-193 c,Kepler-193,50.697494,-3267323640429034007
Kepler-1735 b,Kepler-1735,7.72,199126786874755575
Kepler-317 c,Kepler-317,8.77514782,3189182541823062240
Kepler-296 b,Kepler-296,10.864384,5459824946493571200
Kepler-225 c,Kepler-225,18.794234,-5902323308334263243
Kepler-249 d,Kepler-249,15.36844007,-7016084587260833654
Kepler-1190 b,Kepler-1190,10.4584728287,-6325919216527142858
Kepler-263 b,Kepler-263,16.56806,-7369576638403246447
Kepler-272 d,Kepler-272,10.9372594521,-5696230663284458621
Kepler-20 b,Kepler-20,0.0,-3671165812732777819
Kepler-215 b,Kepler-215,9.3606360924,5223497687091658775
Kepler-1638 b,Kepler-1638,259.302834529,6936756555661834294
Kepler-1113 b,Kepler-1113,0.0,1596051124057357264
Kepler-592 b,Kepler-592,2.82021,1588879822807253483
Kepler-1856 b,Kepler-1856,1.302000046,2114049035567027926
Kepler-1342 b,Kepler-1342,2.21571296,-5105240254749962669
Kepler-745 b,Kepler-745,9.93161,4296876760376832539
Kepler-243 b,Kepler-243,5.7154214217,-1522725475069271944
HD 95089 b,HD 95089,507.0,4863083577586454956
Kepler-988 b,Kepler-988,17.76076016,7945403232634401440
Kepler-59 b,Kepler-59,11.8688038717,-2605647645050184239
HD 154672 b,HD 154672,163.9,1135827056074173441
Kepler-1411 b,Kepler-1411,0.0,-6378741794158484648
Kepler-301 d,Kepler-301,13.751243,-5782704984564667110
Kepler-178 d,Kepler-178,0.0,4314931828594773713
Kepler-1174 b,Kepler-1174,6.8922345824,3674283920764974112
Kepler-960 b,Kepler-960,3.126861192,-390558792738819791
K2-22 b,K2-22,0.38107852,-7189275802373144951
Kepler-1616 b,Kepler-1616,6.76289308,-5071907735750578091
Kepler-1905 b,Kepler-1905,3.423896,-3955058626812916321
Kepler-111 c,Kepler-111,224.77923926,-7727639471760695953
Kepler-1082 b,Kepler-1082,0.0,744696741035420161
HIP 74890 b,HIP 74890,812.47,-4919227327752737970
K2-384 f,K2-384,13.6274,651324952494456069
K2-183 d,K2-183,22.631964,-5467286569098300448
Kepler-24 e,Kepler-24,18.99835,-2395469996587127921
HD 20003 c,HD 20003,33.9239,6453970533379170853
Kepler-1806 b,Kepler-1806,9.03331724,-4132027763858017463
Kepler-82 d,Kepler-82,2.3829466498,129867667816228086
Kepler-120 c,Kepler-120,12.79397011,-3488642371484028034
Kepler-604 b,Kepler-604,25.85499978,-6912867593452841402
Kepler-813 b,Kepler-813,19.12962,7560274474394706890
Kepler-1750 b,Kepler-1750,205.91087869,5886224972758137744
HD 21693 c,HD 21693,53.7357,-9071877183590155721
Kepler-819 b,Kepler-819,33.19949014,1313655369161621558
Kepler-1162 c,Kepler-1162,59.28409958,-1923206758537847896
Kepler-1897 b,Kepler-1897,24.22049,1937849836559705181
HD 205739 b,HD 205739,279.8,-1911864240820867238
Kepler-277 c,Kepler-277,0.0,-5793725839372922397
Kepler-26 c,Kepler-26,17.25116937,-3361346654447688724
Kepler-1341 b,Kepler-1341,132.9970595,-3130011871435676775
Kepler-905 b,Kepler-905,5.082709,-6914536717702612188
Kepler-402 c,Kepler-402,6.124833,-2975916512154805816
Kepler-1871 b,Kepler-1871,1.952700019,-7771819807925413090
Kepler-320 c,Kepler-320,17.93457936,3239886730489868275
Kepler-378 b,Kepler-378,16.0922705128,-3843684475620642844
K2-122 b,K2-122,2.2193023,3420438927356034659
Kepler-993 b,Kepler-993,22.08515,8263177086017302538
Kepler-988 b,Kepler-988,17.76,4261134082848819121
Kepler-1163 b,Kepler-1163,0.0,-69621809147452984
Kepler-1059 b,Kepler-1059,3.7641809673,-6785727741428079206
Kepler-290 d,Kepler-290,0.764007986,6425456581603225196
K2-168 b,K2-168,15.85412,3508995325467231917
Kepler-932 b,Kepler-932,1.921437488,-5938364578915850171
Kepler-805 b,Kepler-805,30.86396918,-1276908444691188733
Kepler-1741 b,Kepler-1741,2.757584622,-4465562126925785582
HD 37124 b,HD 37124,154.46,-5269831820543827506
K2-16 b,K2-16,7.62117,-3721247537745265392
